Timestamp,	LIGHT,	ORIENTATION_X,	ORIENTATION_Y,	ORIENTATION_Z,	GPS_LAT,	GPS_LONG,	
1511195045,	542,	-1,	-19,	986,	3008.1,	9738.41,	
1511195046,	545,	2,	-17,	983,	3008.11,	9738.41,	
1511195046,	545,	2,	-17,	983,	3008.11,	9738.41,	
1511195047,	543,	6,	-18,	987,	3008.12,	9738.42,	
1511195048,	546,	5,	-19,	984,	3008.12,	9738.43,	
1511195048,	546,	5,	-19,	984,	3008.12,	9738.43,	
1511195049,	546,	6,	-18,	986,	3008.13,	9738.44,	
1511195049,	546,	6,	-18,	986,	3008.13,	9738.44,	
1511195050,	548,	4,	-18,	988,	3008.13,	9738.45,	
1511195051,	535,	7,	-19,	985,	3008.13,	9738.47,	
1511195051,	535,	7,	-19,	985,	3008.13,	9738.47,	
1511195052,	543,	5,	-18,	986,	3008.13,	9738.49,	
1511195052,	543,	5,	-18,	986,	3008.13,	9738.49,	
1511195053,	549,	3,	-17,	986,	3008.12,	9738.5,	
1511195054,	542,	5,	-19,	983,	3008.12,	9738.5,	
1511195054,	542,	5,	-19,	983,	3008.12,	9738.5,	
1511195055,	548,	5,	-17,	985,	3008.12,	9738.52,	
1511195055,	548,	5,	-17,	985,	3008.12,	9738.52,	
1511195056,	546,	5,	-20,	986,	3008.11,	9738.54,	
1511195057,	533,	9,	-17,	984,	3008.1,	9738.55,	
1511195057,	533,	9,	-17,	984,	3008.1,	9738.55,	
1511195058,	544,	1,	-19,	992,	3008.1,	9738.56,	
1511195058,	544,	1,	-19,	992,	3008.1,	9738.56,	
1511195059,	502,	6,	-18,	985,	3008.09,	9738.58,	
1511195060,	547,	6,	-20,	988,	3008.08,	9738.59,	
1511195060,	547,	6,	-20,	988,	3008.08,	9738.59,	
1511195061,	540,	2,	-17,	983,	3008.07,	9738.6,	
1511195061,	540,	2,	-17,	983,	3008.07,	9738.6,	
1511195062,	557,	8,	-19,	985,	3008.07,	9738.61,	
1511195063,	555,	3,	-18,	986,	3008.06,	9738.61,	
1511195063,	555,	3,	-18,	986,	3008.06,	9738.61,	
1511195064,	556,	5,	-21,	985,	3008.04,	9738.61,	
1511195064,	556,	5,	-21,	985,	3008.04,	9738.61,	
1511195065,	529,	6,	-20,	985,	3008.04,	9738.6,	
1511195066,	443,	6,	-16,	990,	3008.03,	9738.58,	
1511195066,	443,	6,	-16,	990,	3008.03,	9738.58,	
1511195067,	497,	1,	-15,	990,	3008.03,	9738.57,	
1511195067,	497,	1,	-15,	990,	3008.03,	9738.57,	
1511195068,	520,	4,	-14,	985,	3008.02,	9738.56,	
1511195069,	521,	2,	-15,	987,	3008.01,	9738.54,	
1511195069,	521,	2,	-15,	987,	3008.01,	9738.54,	
1511195070,	525,	17,	-24,	954,	3008,	9738.53,	
1511195070,	525,	17,	-24,	954,	3008,	9738.53,	
1511195071,	534,	6,	-17,	979,	3007.99,	9738.52,	
1511195072,	547,	5,	-19,	984,	3007.98,	9738.5,	
1511195072,	547,	5,	-19,	984,	3007.98,	9738.5,	
1511195073,	560,	4,	-17,	984,	3007.97,	9738.48,	
1511195073,	560,	4,	-17,	984,	3007.97,	9738.48,	
1511195074,	513,	6,	-18,	986,	3007.96,	9738.47,	
1511195075,	446,	5,	-19,	985,	3007.95,	9738.45,	
1511195075,	446,	5,	-19,	985,	3007.95,	9738.45,	
1511195076,	530,	5,	-16,	987,	3007.94,	9738.44,	
1511195076,	530,	5,	-16,	987,	3007.94,	9738.44,	
1511195077,	559,	4,	-18,	986,	3007.94,	9738.43,	
1511195078,	533,	5,	-17,	985,	3007.93,	9738.42,	
1511195078,	533,	5,	-17,	985,	3007.93,	9738.42,	
1511195079,	405,	6,	-19,	986,	3007.91,	9738.4,	
1511195079,	405,	6,	-19,	986,	3007.91,	9738.4,	
1511195080,	356,	5,	-17,	988,	3007.91,	9738.39,	
1511195081,	492,	5,	-19,	986,	3007.9,	9738.37,	
1511195081,	492,	5,	-19,	986,	3007.9,	9738.37,	
1511195082,	512,	5,	-19,	986,	3007.89,	9738.36,	
1511195082,	512,	5,	-19,	986,	3007.89,	9738.36,	
1511195083,	544,	5,	-17,	986,	3007.88,	9738.34,	
1511195084,	532,	5,	-18,	984,	3007.87,	9738.33,	
1511195084,	532,	5,	-18,	984,	3007.87,	9738.33,	
1511195085,	498,	2,	-18,	987,	3007.86,	9738.31,	
1511195085,	498,	2,	-18,	987,	3007.86,	9738.31,	
1511195086,	466,	5,	-17,	985,	3007.85,	9738.3,	
1511195087,	459,	3,	-18,	986,	3007.84,	9738.28,	
1511195087,	459,	3,	-18,	986,	3007.84,	9738.28,	
1511195088,	533,	4,	-18,	987,	3007.83,	9738.27,	
1511195088,	533,	4,	-18,	987,	3007.83,	9738.27,	
1511195089,	546,	6,	-19,	984,	3007.83,	9738.26,	
1511195090,	542,	4,	-19,	985,	3007.82,	9738.25,	
1511195090,	542,	4,	-19,	985,	3007.82,	9738.25,	
1511195091,	473,	7,	-16,	985,	3007.82,	9738.25,	
1511195091,	473,	7,	-16,	985,	3007.82,	9738.25,	
1511195092,	436,	5,	-18,	986,	3007.81,	9738.24,	
1511195093,	525,	4,	-18,	986,	3007.81,	9738.24,	
1511195093,	525,	4,	-18,	986,	3007.81,	9738.24,	
1511195094,	538,	5,	-21,	985,	3007.8,	9738.23,	
1511195094,	538,	5,	-21,	985,	3007.8,	9738.23,	
1511195095,	523,	6,	-16,	988,	3007.8,	9738.23,	
1511195096,	521,	4,	-17,	985,	3007.8,	9738.22,	
1511195096,	521,	4,	-17,	985,	3007.8,	9738.22,	
1511195097,	537,	6,	-19,	987,	3007.8,	9738.22,	
1511195097,	537,	6,	-19,	987,	3007.8,	9738.22,	
1511195098,	528,	5,	-17,	988,	3007.8,	9738.21,	
1511195099,	520,	2,	-17,	984,	3007.83,	9738.21,	
1511195099,	520,	2,	-17,	984,	3007.83,	9738.21,	
1511195100,	470,	7,	-18,	987,	3007.84,	9738.22,	
1511195100,	470,	7,	-18,	987,	3007.84,	9738.22,	
1511195101,	503,	7,	-21,	986,	3007.86,	9738.23,	
1511195102,	493,	6,	-20,	987,	3007.87,	9738.23,	
1511195102,	493,	6,	-20,	987,	3007.87,	9738.23,	
1511195103,	522,	5,	-17,	984,	3007.88,	9738.24,	
1511195103,	522,	5,	-17,	984,	3007.88,	9738.24,	
1511195104,	526,	3,	-18,	987,	3007.9,	9738.24,	
1511195105,	548,	4,	-19,	987,	3007.92,	9738.24,	
1511195105,	548,	4,	-19,	987,	3007.92,	9738.24,	
1511195106,	550,	5,	-16,	984,	3007.93,	9738.24,	
1511195106,	550,	5,	-16,	984,	3007.93,	9738.24,	
1511195107,	552,	6,	-18,	986,	3007.95,	9738.23,	
1511195108,	543,	6,	-17,	988,	3007.96,	9738.21,	
1511195108,	543,	6,	-17,	988,	3007.96,	9738.21,	
1511195109,	559,	5,	-17,	985,	3007.97,	9738.2,	
1511195109,	559,	5,	-17,	985,	3007.97,	9738.2,	
1511195110,	557,	6,	-19,	987,	3007.98,	9738.19,	
1511195111,	562,	7,	-19,	985,	3007.99,	9738.18,	
1511195111,	562,	7,	-19,	985,	3007.99,	9738.18,	
1511195112,	577,	6,	-21,	987,	3007.99,	9738.16,	
1511195112,	577,	6,	-21,	987,	3007.99,	9738.16,	
1511195113,	560,	6,	-19,	987,	3007.99,	9738.15,	
1511195114,	557,	5,	-19,	986,	3008.01,	9738.14,	
1511195114,	557,	5,	-19,	986,	3008.01,	9738.14,	
1511195115,	573,	5,	-17,	985,	3008.01,	9738.13,	
1511195115,	573,	5,	-17,	985,	3008.01,	9738.13,	
1511195116,	571,	6,	-19,	986,	3008.01,	9738.12,	
1511195117,	557,	8,	-17,	985,	3008.02,	9738.11,	
1511195117,	557,	8,	-17,	985,	3008.02,	9738.11,	
1511195118,	560,	5,	-21,	986,	3008.03,	9738.1,	
1511195118,	560,	5,	-21,	986,	3008.03,	9738.1,	
1511195119,	533,	6,	-17,	986,	3008.04,	9738.09,	
1511195120,	530,	5,	-19,	985,	3008.06,	9738.08,	
1511195120,	530,	5,	-19,	985,	3008.06,	9738.08,	
1511195121,	537,	6,	-18,	984,	3008.06,	9738.07,	
1511195121,	537,	6,	-18,	984,	3008.06,	9738.07,	
1511195122,	457,	24,	-71,	1015,	3008.07,	9738.06,	
1511195123,	259,	299,	550,	731,	3008.07,	9738.05,	
1511195123,	259,	299,	550,	731,	3008.07,	9738.05,	
1511195124,	315,	553,	540,	613,	3008.08,	9738.04,	
1511195124,	315,	553,	540,	613,	3008.08,	9738.04,	
1511195125,	282,	681,	538,	455,	3008.09,	9738.03,	
1511195126,	182,	372,	526,	472,	3008.09,	9738.03,	
1511195126,	182,	372,	526,	472,	3008.09,	9738.03,	
1511195127,	228,	1,	-18,	989,	3008.11,	9738.02,	
1511195127,	228,	1,	-18,	989,	3008.11,	9738.02,	
1511195128,	441,	4,	-20,	985,	3008.11,	9738.02,	
1511195129,	478,	-2,	-17,	989,	3008.12,	9738.01,	
1511195129,	478,	-2,	-17,	989,	3008.12,	9738.01,	
1511195130,	547,	-2,	-19,	986,	3008.13,	9738.01,	
1511195130,	547,	-2,	-19,	986,	3008.13,	9738.01,	
1511195131,	556,	4,	-21,	989,	3008.14,	9738.01,	
1511195132,	561,	3,	-22,	984,	3008.15,	9737.99,	
1511195132,	561,	3,	-22,	984,	3008.15,	9737.99,	
1511195133,	565,	2,	-22,	987,	3008.16,	9737.99,	
1511195133,	565,	2,	-22,	987,	3008.16,	9737.99,	
1511195134,	561,	2,	-20,	985,	3008.17,	9737.97,	
1511195135,	559,	-1,	-19,	987,	3008.17,	9737.96,	
1511195135,	559,	-1,	-19,	987,	3008.17,	9737.96,	
1511195136,	561,	0,	-20,	987,	3008.17,	9737.95,	
1511195136,	561,	0,	-20,	987,	3008.17,	9737.95,	
1511195137,	566,	2,	-16,	985,	3008.17,	9737.94,	
1511195138,	570,	-2,	-19,	986,	3008.17,	9737.93,	
1511195138,	570,	-2,	-19,	986,	3008.17,	9737.93,	
1511195139,	569,	5,	-22,	984,	3008.17,	9737.92,	
1511195139,	569,	5,	-22,	984,	3008.17,	9737.92,	
1511195140,	562,	-1,	-17,	983,	3008.16,	9737.9,	
1511195141,	552,	3,	-19,	987,	3008.15,	9737.89,	
1511195141,	552,	3,	-19,	987,	3008.15,	9737.89,	
1511195142,	486,	3,	-19,	984,	3008.15,	9737.87,	
1511195142,	486,	3,	-19,	984,	3008.15,	9737.87,	
1511195143,	440,	3,	-20,	985,	3008.15,	9737.86,	
1511195144,	388,	3,	-21,	984,	3008.15,	9737.85,	
1511195144,	388,	3,	-21,	984,	3008.15,	9737.85,	
1511195145,	388,	2,	-19,	988,	3008.15,	9737.84,	
1511195145,	388,	2,	-19,	988,	3008.15,	9737.84,	
1511195146,	387,	2,	-18,	984,	3008.16,	9737.83,	
1511195147,	388,	1,	-21,	985,	3008.17,	9737.82,	
1511195147,	388,	1,	-21,	985,	3008.17,	9737.82,	
1511195148,	464,	3,	-21,	984,	3008.18,	9737.81,	
1511195148,	464,	3,	-21,	984,	3008.18,	9737.81,	
1511195149,	485,	2,	-21,	986,	3008.19,	9737.81,	
1511195150,	444,	3,	-19,	988,	3008.19,	9737.81,	
1511195150,	444,	3,	-19,	988,	3008.19,	9737.81,	
1511195151,	438,	0,	-18,	986,	3008.19,	9737.79,	
1511195151,	438,	0,	-18,	986,	3008.19,	9737.79,	
1511195152,	406,	4,	-20,	986,	3008.2,	9737.78,	
1511195153,	420,	3,	-21,	987,	3008.2,	9737.77,	
1511195153,	420,	3,	-21,	987,	3008.2,	9737.77,	
1511195154,	387,	2,	-20,	985,	3008.19,	9737.77,	
1511195154,	387,	2,	-20,	985,	3008.19,	9737.77,	
1511195155,	536,	1,	-18,	986,	3008.19,	9737.76,	
1511195156,	520,	4,	-17,	983,	3008.18,	9737.75,	
1511195156,	520,	4,	-17,	983,	3008.18,	9737.75,	
1511195157,	535,	1,	-20,	985,	3008.17,	9737.74,	
1511195157,	535,	1,	-20,	985,	3008.17,	9737.74,	
1511195158,	526,	0,	-19,	987,	3008.17,	9737.73,	
1511195159,	518,	5,	-19,	984,	3008.17,	9737.72,	
1511195159,	518,	5,	-19,	984,	3008.17,	9737.72,	
1511195160,	562,	1,	-18,	989,	3008.17,	9737.71,	
1511195160,	562,	1,	-18,	989,	3008.17,	9737.71,	
1511195161,	554,	0,	-20,	984,	3008.18,	9737.69,	
1511195162,	548,	-1,	-21,	985,	3008.18,	9737.67,	
1511195162,	548,	-1,	-21,	985,	3008.18,	9737.67,	
1511195163,	559,	0,	-20,	986,	3008.18,	9737.66,	
1511195163,	559,	0,	-20,	986,	3008.18,	9737.66,	
1511195164,	561,	2,	-20,	987,	3008.18,	9737.65,	
1511195165,	571,	1,	-21,	986,	3008.19,	9737.63,	
1511195165,	571,	1,	-21,	986,	3008.19,	9737.63,	
1511195166,	570,	4,	-20,	985,	3008.2,	9737.62,	
1511195166,	570,	4,	-20,	985,	3008.2,	9737.62,	
1511195167,	564,	2,	-20,	988,	3008.2,	9737.6,	
1511195168,	569,	3,	-20,	985,	3008.21,	9737.6,	
1511195168,	569,	3,	-20,	985,	3008.21,	9737.6,	
1511195169,	572,	3,	-18,	985,	3008.22,	9737.59,	
1511195169,	572,	3,	-18,	985,	3008.22,	9737.59,	
1511195170,	574,	3,	-21,	989,	3008.23,	9737.57,	
1511195171,	573,	1,	-21,	986,	3008.25,	9737.56,	
1511195171,	573,	1,	-21,	986,	3008.25,	9737.56,	
1511195172,	572,	1,	-19,	984,	3008.25,	9737.56,	
1511195172,	572,	1,	-19,	984,	3008.25,	9737.56,	
1511195173,	568,	3,	-21,	985,	3008.27,	9737.54,	
1511195174,	566,	2,	-21,	988,	3008.27,	9737.54,	
1511195174,	566,	2,	-21,	988,	3008.27,	9737.54,	
1511195175,	559,	1,	-18,	989,	3008.29,	9737.53,	
1511195175,	559,	1,	-18,	989,	3008.29,	9737.53,	
1511195176,	524,	1,	-19,	983,	3008.29,	9737.52,	
1511195177,	502,	2,	-19,	985,	3008.3,	9737.51,	
1511195177,	502,	2,	-19,	985,	3008.3,	9737.51,	
1511195178,	531,	4,	-20,	983,	3008.31,	9737.5,	
1511195178,	531,	4,	-20,	983,	3008.31,	9737.5,	
1511195179,	527,	0,	-20,	989,	3008.32,	9737.49,	
1511195180,	526,	1,	-19,	987,	3008.33,	9737.49,	
1511195180,	526,	1,	-19,	987,	3008.33,	9737.49,	
1511195181,	538,	2,	-20,	989,	3008.34,	9737.48,	
1511195181,	538,	2,	-20,	989,	3008.34,	9737.48,	
1511195182,	541,	2,	-21,	986,	3008.34,	9737.48,	
1511195183,	556,	1,	-20,	985,	3008.36,	9737.47,	
1511195183,	556,	1,	-20,	985,	3008.36,	9737.47,	
1511195184,	563,	0,	-21,	986,	3008.37,	9737.47,	
1511195184,	563,	0,	-21,	986,	3008.37,	9737.47,	
1511195185,	564,	0,	-19,	985,	3008.37,	9737.47,	
1511195186,	565,	1,	-21,	986,	3008.37,	9737.48,	
1511195186,	565,	1,	-21,	986,	3008.37,	9737.48,	
1511195187,	561,	2,	-20,	986,	3008.37,	9737.49,	
1511195187,	561,	2,	-20,	986,	3008.37,	9737.49,	
1511195188,	560,	4,	-19,	986,	3008.37,	9737.5,	
1511195189,	553,	1,	-19,	985,	3008.36,	9737.51,	
1511195189,	553,	1,	-19,	985,	3008.36,	9737.51,	
1511195190,	552,	3,	-21,	986,	3008.36,	9737.52,	
1511195190,	552,	3,	-21,	986,	3008.36,	9737.52,	
1511195191,	553,	2,	-21,	987,	3008.35,	9737.54,	
1511195192,	542,	3,	-20,	985,	3008.35,	9737.56,	
1511195192,	542,	3,	-20,	985,	3008.35,	9737.56,	
1511195193,	542,	1,	-17,	986,	3008.34,	9737.58,	
1511195193,	542,	1,	-17,	986,	3008.34,	9737.58,	
1511195194,	541,	2,	-20,	985,	3008.34,	9737.59,	
1511195195,	551,	3,	-20,	985,	3008.33,	9737.61,	
1511195195,	551,	3,	-20,	985,	3008.33,	9737.61,	
1511195196,	561,	0,	-20,	985,	3008.33,	9737.62,	
1511195196,	561,	0,	-20,	985,	3008.33,	9737.62,	
1511195197,	564,	2,	-19,	984,	3008.32,	9737.63,	
1511195198,	553,	3,	-19,	987,	3008.32,	9737.64,	
1511195198,	553,	3,	-19,	987,	3008.32,	9737.64,	
1511195199,	563,	1,	-19,	986,	3008.32,	9737.65,	
1511195199,	563,	1,	-19,	986,	3008.32,	9737.65,	
1511195200,	565,	2,	-22,	986,	3008.31,	9737.67,	
1511195201,	542,	1,	-18,	988,	3008.31,	9737.69,	
1511195201,	542,	1,	-18,	988,	3008.31,	9737.69,	
1511195202,	523,	0,	-22,	983,	3008.31,	9737.7,	
1511195202,	523,	0,	-22,	983,	3008.31,	9737.7,	
1511195203,	487,	0,	-19,	985,	3008.3,	9737.71,	
1511195204,	572,	2,	-18,	984,	3008.3,	9737.73,	
1511195204,	572,	2,	-18,	984,	3008.3,	9737.73,	
1511195205,	582,	2,	-21,	985,	3008.3,	9737.75,	
1511195205,	582,	2,	-21,	985,	3008.3,	9737.75,	
1511195206,	580,	3,	-17,	986,	3008.29,	9737.76,	
1511195207,	572,	1,	-19,	984,	3008.29,	9737.77,	
1511195207,	572,	1,	-19,	984,	3008.29,	9737.77,	
1511195208,	572,	2,	-21,	986,	3008.29,	9737.78,	
1511195208,	572,	2,	-21,	986,	3008.29,	9737.78,	
1511195209,	576,	4,	-21,	986,	3008.29,	9737.8,	
1511195210,	582,	1,	-21,	986,	3008.29,	9737.81,	
1511195210,	582,	1,	-21,	986,	3008.29,	9737.81,	
1511195211,	583,	2,	-21,	989,	3008.28,	9737.82,	
1511195211,	583,	2,	-21,	989,	3008.28,	9737.82,	
1511195212,	582,	1,	-20,	987,	3008.28,	9737.83,	
1511195213,	582,	2,	-19,	987,	3008.28,	9737.85,	
1511195213,	582,	2,	-19,	987,	3008.28,	9737.85,	
1511195214,	583,	3,	-18,	988,	3008.28,	9737.87,	
1511195214,	583,	3,	-18,	988,	3008.28,	9737.87,	
1511195215,	585,	2,	-18,	987,	3008.28,	9737.88,	
1511195216,	585,	2,	-20,	987,	3008.27,	9737.89,	
1511195216,	585,	2,	-20,	987,	3008.27,	9737.89,	
1511195217,	585,	1,	-20,	986,	3008.27,	9737.91,	
1511195217,	585,	1,	-20,	986,	3008.27,	9737.91,	
1511195218,	582,	4,	-19,	986,	3008.27,	9737.92,	
1511195219,	581,	3,	-20,	987,	3008.27,	9737.94,	
1511195219,	581,	3,	-20,	987,	3008.27,	9737.94,	
1511195220,	576,	0,	-20,	986,	3008.27,	9737.95,	
1511195220,	576,	0,	-20,	986,	3008.27,	9737.95,	
1511195221,	573,	3,	-19,	987,	3008.26,	9737.95,	
1511195222,	577,	6,	-22,	988,	3008.26,	9737.97,	
1511195222,	577,	6,	-22,	988,	3008.26,	9737.97,	
1511195223,	580,	2,	-20,	986,	3008.26,	9737.99,	
1511195223,	580,	2,	-20,	986,	3008.26,	9737.99,	
1511195224,	580,	2,	-18,	985,	3008.26,	9737.99,	
1511195225,	582,	-1,	-18,	985,	3008.26,	9738.02,	
1511195225,	582,	-1,	-18,	985,	3008.26,	9738.02,	
1511195226,	582,	-7,	-18,	986,	3008.25,	9738.04,	
1511195226,	582,	-7,	-18,	986,	3008.25,	9738.04,	
1511195227,	582,	-6,	-15,	987,	3008.25,	9738.04,	
1511195228,	582,	5,	-18,	987,	3008.25,	9738.07,	
1511195228,	582,	5,	-18,	987,	3008.25,	9738.07,	
1511195229,	580,	0,	-20,	987,	3008.25,	9738.08,	
1511195229,	580,	0,	-20,	987,	3008.25,	9738.08,	
1511195230,	577,	2,	-20,	987,	3008.25,	9738.09,	
1511195231,	577,	1,	-20,	985,	3008.25,	9738.11,	
1511195231,	577,	1,	-20,	985,	3008.25,	9738.11,	
1511195232,	578,	3,	-19,	984,	3008.24,	9738.12,	
1511195232,	578,	3,	-19,	984,	3008.24,	9738.12,	
1511195233,	578,	0,	-22,	987,	3008.24,	9738.13,	
1511195234,	579,	2,	-19,	986,	3008.24,	9738.15,	
1511195234,	579,	2,	-19,	986,	3008.24,	9738.15,	
1511195235,	579,	4,	-20,	988,	3008.24,	9738.16,	
1511195235,	579,	4,	-20,	988,	3008.24,	9738.16,	
1511195236,	580,	3,	-17,	986,	3008.24,	9738.18,	
1511195237,	581,	1,	-21,	982,	3008.24,	9738.19,	
1511195237,	581,	1,	-21,	982,	3008.24,	9738.19,	
1511195238,	577,	3,	-21,	987,	3008.24,	9738.19,	
1511195238,	577,	3,	-21,	987,	3008.24,	9738.19,	
1511195239,	576,	1,	-18,	984,	3008.23,	9738.2,	
1511195240,	583,	2,	-20,	986,	3008.23,	9738.2,	
1511195240,	583,	2,	-20,	986,	3008.23,	9738.2,	
1511195241,	583,	2,	-19,	985,	3008.22,	9738.19,	
1511195241,	583,	2,	-19,	985,	3008.22,	9738.19,	
1511195242,	585,	1,	-19,	987,	3008.22,	9738.19,	
1511195243,	588,	3,	-22,	985,	3008.21,	9738.18,	
1511195243,	588,	3,	-22,	985,	3008.21,	9738.18,	
1511195244,	591,	0,	-19,	984,	3008.2,	9738.17,	
1511195244,	591,	0,	-19,	984,	3008.2,	9738.17,	
1511195245,	591,	3,	-19,	989,	3008.2,	9738.16,	
1511195246,	591,	4,	-19,	986,	3008.2,	9738.16,	
1511195246,	591,	4,	-19,	986,	3008.2,	9738.16,	
1511195247,	588,	2,	-21,	986,	3008.18,	9738.15,	
1511195247,	588,	2,	-21,	986,	3008.18,	9738.15,	
1511195248,	589,	3,	-20,	986,	3008.17,	9738.14,	
1511195249,	588,	2,	-20,	984,	3008.16,	9738.13,	
1511195249,	588,	2,	-20,	984,	3008.16,	9738.13,	
1511195250,	589,	1,	-20,	987,	3008.15,	9738.13,	
1511195250,	589,	1,	-20,	987,	3008.15,	9738.13,	
1511195251,	588,	3,	-20,	986,	3008.15,	9738.13,	
1511195252,	589,	2,	-19,	987,	3008.13,	9738.12,	
1511195252,	589,	2,	-19,	987,	3008.13,	9738.12,	
1511195253,	589,	1,	-19,	986,	3008.12,	9738.13,	
1511195253,	589,	1,	-19,	986,	3008.12,	9738.13,	
1511195254,	588,	2,	-18,	987,	3008.12,	9738.14,	
1511195255,	590,	3,	-20,	987,	3008.12,	9738.15,	
1511195255,	590,	3,	-20,	987,	3008.12,	9738.15,	
1511195256,	591,	2,	-21,	984,	3008.12,	9738.16,	
1511195256,	591,	2,	-21,	984,	3008.12,	9738.16,	
1511195257,	592,	3,	-21,	986,	3008.13,	9738.18,	
1511195258,	586,	2,	-18,	985,	3008.13,	9738.19,	
1511195258,	586,	2,	-18,	985,	3008.13,	9738.19,	
1511195259,	583,	2,	-21,	986,	3008.14,	9738.19,	
1511195259,	583,	2,	-21,	986,	3008.14,	9738.19,	
1511195260,	582,	2,	-21,	985,	3008.15,	9738.2,	
1511195261,	585,	4,	-19,	985,	3008.16,	9738.21,	
1511195261,	585,	4,	-19,	985,	3008.16,	9738.21,	
1511195262,	586,	1,	-19,	985,	3008.17,	9738.21,	
1511195262,	586,	1,	-19,	985,	3008.17,	9738.21,	
1511195263,	586,	1,	-20,	987,	3008.18,	9738.22,	
1511195264,	588,	3,	-21,	987,	3008.19,	9738.23,	
1511195264,	588,	3,	-21,	987,	3008.19,	9738.23,	
1511195265,	590,	2,	-19,	986,	3008.19,	9738.24,	
1511195265,	590,	2,	-19,	986,	3008.19,	9738.24,	
1511195266,	591,	1,	-20,	985,	3008.19,	9738.25,	
1511195267,	590,	3,	-20,	987,	3008.19,	9738.27,	
1511195267,	590,	3,	-20,	987,	3008.19,	9738.27,	
1511195268,	589,	3,	-19,	986,	3008.19,	9738.27,	
1511195268,	589,	3,	-19,	986,	3008.19,	9738.27,	
1511195269,	591,	2,	-22,	986,	3008.18,	9738.27,	
1511195270,	592,	3,	-21,	986,	3008.17,	9738.27,	
1511195270,	592,	3,	-21,	986,	3008.17,	9738.27,	
1511195271,	592,	2,	-19,	986,	3008.17,	9738.26,	
1511195271,	592,	2,	-19,	986,	3008.17,	9738.26,	
1511195272,	592,	3,	-20,	984,	3008.16,	9738.25,	
1511195273,	590,	2,	-21,	985,	3008.15,	9738.25,	
1511195273,	590,	2,	-21,	985,	3008.15,	9738.25,	
1511195274,	589,	2,	-19,	985,	3008.14,	9738.24,	
1511195274,	589,	2,	-19,	985,	3008.14,	9738.24,	
1511195275,	591,	0,	-19,	987,	3008.13,	9738.24,	
1511195276,	594,	3,	-20,	984,	3008.12,	9738.23,	
1511195276,	594,	3,	-20,	984,	3008.12,	9738.23,	
1511195277,	595,	2,	-19,	984,	3008.12,	9738.22,	
1511195277,	595,	2,	-19,	984,	3008.12,	9738.22,	
1511195278,	595,	2,	-19,	985,	3008.11,	9738.22,	
1511195279,	595,	2,	-20,	985,	3008.1,	9738.21,	
1511195279,	595,	2,	-20,	985,	3008.1,	9738.21,	
1511195280,	595,	0,	-20,	988,	3008.08,	9738.21,	
1511195280,	595,	0,	-20,	988,	3008.08,	9738.21,	
1511195281,	595,	1,	-19,	985,	3008.08,	9738.21,	
1511195282,	595,	4,	-19,	984,	3008.06,	9738.21,	
1511195282,	595,	4,	-19,	984,	3008.06,	9738.21,	
1511195283,	595,	2,	-19,	986,	3008.05,	9738.21,	
1511195283,	595,	2,	-19,	986,	3008.05,	9738.21,	
1511195284,	595,	2,	-19,	986,	3008.04,	9738.22,	
1511195285,	595,	-1,	-19,	987,	3008.03,	9738.23,	
1511195285,	595,	-1,	-19,	987,	3008.03,	9738.23,	
1511195286,	595,	2,	-19,	987,	3008.03,	9738.24,	
1511195286,	595,	2,	-19,	987,	3008.03,	9738.24,	
1511195287,	596,	1,	-18,	988,	3008.02,	9738.26,	
1511195288,	595,	1,	-20,	987,	3008.01,	9738.27,	
1511195288,	595,	1,	-20,	987,	3008.01,	9738.27,	
1511195289,	591,	2,	-19,	986,	3008.01,	9738.29,	
1511195289,	591,	2,	-19,	986,	3008.01,	9738.29,	
1511195290,	589,	3,	-20,	987,	3008.01,	9738.29,	
1511195291,	590,	3,	-19,	986,	3008.01,	9738.31,	
1511195291,	590,	3,	-19,	986,	3008.01,	9738.31,	
1511195292,	596,	2,	-19,	986,	3008.01,	9738.32,	
1511195292,	596,	2,	-19,	986,	3008.01,	9738.32,	
1511195293,	595,	3,	-20,	989,	3008.02,	9738.33,	
1511195294,	595,	1,	-18,	986,	3008.02,	9738.34,	
1511195294,	595,	1,	-18,	986,	3008.02,	9738.34,	
1511195295,	596,	2,	-17,	988,	3008.02,	9738.34,	
1511195295,	596,	2,	-17,	988,	3008.02,	9738.34,	
1511195296,	597,	3,	-21,	986,	3008.03,	9738.36,	
1511195297,	595,	2,	-20,	985,	3008.05,	9738.37,	
1511195297,	595,	2,	-20,	985,	3008.05,	9738.37,	
1511195298,	595,	2,	-18,	986,	3008.06,	9738.38,	
1511195298,	595,	2,	-18,	986,	3008.06,	9738.38,	
1511195299,	596,	2,	-20,	989,	3008.07,	9738.39,	
1511195300,	598,	3,	-19,	986,	3008.08,	9738.4,	
1511195300,	598,	3,	-19,	986,	3008.08,	9738.4,	
1511195301,	593,	2,	-18,	984,	3008.1,	9738.41,	
1511195301,	593,	2,	-18,	984,	3008.1,	9738.41,	
1511195302,	592,	3,	-21,	988,	3008.11,	9738.42,	
1511195303,	595,	2,	-19,	984,	3008.11,	9738.42,	
1511195303,	595,	2,	-19,	984,	3008.11,	9738.42,	
1511195304,	596,	3,	-18,	987,	3008.12,	9738.43,	
1511195304,	596,	3,	-18,	987,	3008.12,	9738.43,	
1511195305,	597,	0,	-21,	986,	3008.13,	9738.45,	
1511195306,	596,	4,	-22,	985,	3008.13,	9738.46,	
