1413741615 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA) AM_bpT(dC)  AM_amT(dC) AM_motT(dC) AM_SOC AM_thr AM_rgn
1413741615 mins   0      0    -37624        0     0      0       0       0       0  
1413741615 maxs   0     37624  37624     37624 37624  37624    37624  37624  37624 
1413741615 attr   N        N      N        N      N     N       N       N       N  
1413741933 319529 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741934 320534 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741935 321535 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741936 322536 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741937 323538 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741938 324544 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741939 325546 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741940 326548 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741941 327554 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741942 328559 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741943 329560 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741944 330561 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741945 331564 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741946 332571 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741947 333577 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741948 334579 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741949 335582 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741950 336587 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741951 337593 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741952 338594 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741953 339600 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741954 340607 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741955 341610 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741956 342619 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741957 343623 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741958 344624 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741959 345627 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741960 346641 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741961 347642 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741962 348647 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741963 349654 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741964 350660 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741965 351669 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741966 352673 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741967 353680 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741968 354685 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741969 355687 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741970 356688 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741971 357696 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741972 358701 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741973 359709 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741974 360721 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741975 361724 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741976 362727 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741977 363729 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741978 364736 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741979 365741 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741980 366748 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741981 367754 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741982 368761 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741983 369765 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741984 370771 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741985 371775 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741986 372780 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741987 373782 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741988 374783 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741989 375789 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741990 376792 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741991 377803 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741992 378807 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741993 379810 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741994 380811 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741995 381818 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741996 382823 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741997 383830 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741998 384836 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413741999 385843 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742000 386850 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742001 387853 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742002 388859 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742003 389863 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742004 390865 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742005 391873 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742006 392875 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742007 393878 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742008 394882 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742009 395884 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742010 396890 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742011 397892 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742012 398899 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742013 399902 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742014 400908 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742015 401915 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742016 402922 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742017 403927 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742018 404929 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742019 405931 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742020 406933 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742021 407941 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742022 408951 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742023 409957 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742024 410962 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742025 411972 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742026 412976 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742027 413984 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742028 414987 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742029 415995 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742031 417003 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742032 418011 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742033 419014 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742034 420018 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742035 421023 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742036 422024 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742037 423031 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742038 424040 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742039 425043 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742040 426051 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742041 427057 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742042 428063 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742043 429064 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742044 430068 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742045 431074 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742046 432081 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742047 433083 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742048 434087 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742049 435090 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742050 436091 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742051 437094 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742052 438099 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742053 439101 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742054 440105 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742055 441108 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742056 442112 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742057 443115 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742058 444119 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742059 445123 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742060 446124 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742061 447128 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742062 448133 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742063 449135 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742064 450137 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742065 451140 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742066 452144 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742067 453147 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742068 454148 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742069 455149 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742070 456150 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742071 457154 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742072 458156 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742073 459157 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742074 460164 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742075 461167 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742076 462169 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742077 463175 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742078 464178 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742079 465179 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742080 466182 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742081 467185 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742082 468190 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742083 469195 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742084 470200 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742085 471204 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742086 472206 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742087 473209 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742088 474213 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742089 475217 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742090 476222 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742091 477224 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742092 478228 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742093 479229 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742094 480230 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742095 481232 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742096 482233 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742097 483238 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742098 484241 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742099 485245 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742100 486249 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742101 487252 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742102 488265 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742103 489267 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742104 490272 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742105 491275 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742106 492280 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742107 493286 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742108 494290 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742109 495292 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742110 496298 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742111 497302 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742112 498303 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742113 499307 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742114 500309 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742115 501314 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742116 502316 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742117 503317 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742118 504319 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742119 505321 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742120 506322 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742121 507323 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742122 508328 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742123 509331 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742124 510336 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742125 511344 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742126 512347 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742127 513352 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742128 514355 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742129 515362 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742130 516367 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742131 517373 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742132 518377 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742133 519383 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742134 520388 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742135 521391 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742136 522394 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742137 523397 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742138 524399 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742139 525405 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742140 526408 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742141 527411 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742142 528417 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742143 529422 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742144 530423 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742145 531424 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742146 532428 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742147 533432 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742148 534435 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742149 535439 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742150 536440 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742151 537441 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742152 538446 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742153 539447 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742154 540450 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742155 541455 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742156 542459 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742157 543464 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742158 544467 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742159 545469 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742160 546471 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742161 547472 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742162 548475 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742163 549477 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742164 550481 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742165 551486 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742166 552489 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742167 553490 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742168 554494 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742169 555497 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742170 556498 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742171 557499 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742172 558504 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742173 559507 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742174 560511 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742175 561516 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742176 562519 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742177 563522 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742178 564527 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742179 565532 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742180 566534 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742181 567541 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742182 568542 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742183 569546 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742184 570550 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742185 571553 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742186 572556 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742187 573557 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742188 574559 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742189 575561 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742190 576562 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742191 577563 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742192 578568 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742193 579573 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742194 580577 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742195 581579 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742196 582583 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742197 583588 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742198 584591 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742199 585596 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742200 586599 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742201 587604 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742202 588605 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742203 589610 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742204 590613 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742205 591617 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742206 592620 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742207 593622 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742208 594624 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742209 595625 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742210 596627 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742211 597629 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742212 598631 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742213 599632 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742214 600634 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742215 601637 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742216 602644 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742217 603645 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742218 604646 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742219 605650 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742220 606651 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742221 607652 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413742222 608655 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
