1413747310 utime T(cK) I(cA) V(mV) V_sup(mV) Stat T(cK) I(cA) V(mV) V_sup(mV) Stat
1413747310 mins   0      0     0     0        0     0     0    0      0        0  
1413747310 maxs  32768   32768  32768  32768 32768 32768 32768 32768  32768  32768
1413747310 attr  N        N      N       N     N     N     N     N    N       N 
1413754146 6838637 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754147 6839639 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754148 6840642 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754149 6841648 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754150 6842649 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754151 6843654 30465 1 13945 23881 4 30285 2 13730 24134 4
1413754152 6844656 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754153 6845660 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754154 6846663 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754155 6847665 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754156 6848667 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754157 6849668 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754158 6850670 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754159 6851675 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754160 6852680 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754161 6853685 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754162 6854691 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754163 6855694 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754164 6856700 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754165 6857702 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754166 6858704 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754167 6859707 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754168 6860710 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754169 6861712 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754170 6862713 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754171 6863717 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754172 6864719 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754173 6865721 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754174 6866728 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754175 6867734 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754176 6868741 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754177 6869743 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754178 6870744 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754179 6871745 30465 1 13945 23881 4 30285 2 13730 24134 4
1413754180 6872750 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754181 6873754 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754182 6874762 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754183 6875768 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754184 6876776 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754185 6877782 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754186 6878790 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754187 6879802 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754188 6880809 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754189 6881817 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754190 6882820 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754191 6883821 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754192 6884828 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754193 6885835 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754194 6886836 30465 1 13945 23881 4 30285 2 13730 24134 4
1413754195 6887838 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754196 6888839 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754197 6889847 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754198 6890849 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754199 6891854 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754200 6892860 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754201 6893866 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754202 6894867 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754203 6895873 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754204 6896879 30465 1 13940 23881 4 30285 2 13730 24123 4
1413754205 6897883 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754206 6898888 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754207 6899889 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754208 6900894 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754209 6901900 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754210 6902905 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754211 6903906 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754212 6904912 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754213 6905916 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754214 6906923 30465 1 13940 23881 4 30285 1 13730 24123 4
1413754215 6907929 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754216 6908935 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754217 6909936 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754218 6910942 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754219 6911945 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754220 6912952 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754221 6913953 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754222 6914957 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754223 6915966 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754224 6916971 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754225 6917973 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754226 6918977 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754227 6919985 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754228 6920991 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754229 6921996 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754231 6923007 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754232 6924010 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754233 6925013 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754234 6926020 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754235 6927022 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754236 6928027 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754237 6929028 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754238 6930029 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754239 6931030 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754240 6932035 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754241 6933041 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754242 6934048 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754243 6935059 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754244 6936066 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754245 6937072 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754246 6938079 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754247 6939083 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754248 6940094 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754249 6941096 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754250 6942102 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754251 6943106 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754252 6944109 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754253 6945122 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754254 6946129 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754255 6947137 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754256 6948139 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754257 6949140 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754258 6950144 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754259 6951150 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754260 6952155 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754261 6953161 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754262 6954163 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754263 6955164 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754264 6956171 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754265 6957173 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754266 6958181 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754267 6959188 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754268 6960189 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754269 6961195 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754270 6962196 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754271 6963203 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754272 6964204 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754273 6965209 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754274 6966212 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754275 6967218 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754276 6968222 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754277 6969230 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754278 6970235 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754279 6971237 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754280 6972244 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754281 6973248 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754282 6974250 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754283 6975256 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754284 6976262 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754285 6977270 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754286 6978276 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754287 6979279 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754288 6980285 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754289 6981295 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754290 6982297 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754291 6983303 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754292 6984307 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754293 6985314 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754294 6986322 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754295 6987325 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754296 6988332 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754297 6989339 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754298 6990345 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754299 6991350 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754300 6992356 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754301 6993359 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754302 6994365 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754303 6995373 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754304 6996376 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754305 6997377 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754306 6998382 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754307 6999386 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754308 7000395 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754309 7001400 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754310 7002406 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754311 7003413 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754312 7004417 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754313 7005420 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754314 7006422 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754315 7007430 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754316 7008438 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754317 7009444 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754318 7010453 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754319 7011460 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754320 7012461 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754321 7013462 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754322 7014467 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754323 7015468 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754324 7016471 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754325 7017476 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754326 7018482 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754327 7019488 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754328 7020497 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754329 7021498 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754330 7022502 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754331 7023504 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754332 7024508 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754333 7025515 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754334 7026520 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754335 7027521 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754336 7028527 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754337 7029530 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754338 7030531 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754339 7031538 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754340 7032540 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754341 7033541 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754342 7034545 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754343 7035549 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754344 7036554 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754345 7037558 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754346 7038575 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754347 7039579 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754348 7040580 30465 1 13940 23881 4 30285 1 13725 24134 4
1413754349 7041584 30465 1 13940 23881 4 30285 1 13725 24134 4
1413754350 7042590 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754351 7043596 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754352 7044599 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754353 7045604 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754354 7046617 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754355 7047618 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754356 7048625 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754357 7049626 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754358 7050634 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754359 7051637 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754360 7052643 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754361 7053649 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754362 7054656 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754363 7055661 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754364 7056666 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754365 7057667 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754366 7058674 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754367 7059679 30465 1 13940 23881 4 30285 1 13725 24134 4
1413754368 7060682 30465 1 13940 23881 4 30285 1 13725 24134 4
1413754369 7061688 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754370 7062692 30465 1 13940 23881 4 30285 2 13730 24123 4
1413754371 7063698 30465 1 13940 23881 4 30285 1 13725 24134 4
1413754372 7064704 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754373 7065710 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754374 7066712 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754375 7067718 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754376 7068720 30465 1 13940 23881 4 30285 1 13725 24134 4
1413754377 7069721 30465 1 13940 23881 4 30285 1 13725 24134 4
1413754378 7070726 30465 1 13940 23881 4 30285 1 13725 24134 4
1413754379 7071728 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754380 7072732 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754381 7073734 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754382 7074736 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754383 7075739 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754384 7076743 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754385 7077748 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754386 7078752 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754387 7079756 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754388 7080760 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754389 7081764 30465 1 13940 23881 4 30285 1 13725 24134 4
1413754390 7082769 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754391 7083772 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754392 7084774 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754393 7085779 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754394 7086782 30465 1 13940 23881 4 30285 1 13725 24134 4
1413754395 7087784 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754396 7088789 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754397 7089790 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754398 7090792 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754399 7091795 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754400 7092796 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754401 7093800 30465 1 13935 23881 4 30285 2 13730 24134 4
1413754402 7094802 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754403 7095807 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754404 7096810 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754405 7097818 30465 1 13935 23881 4 30285 2 13730 24134 4
1413754406 7098821 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754407 7099822 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754408 7100826 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754409 7101834 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754410 7102838 30465 1 13940 23881 4 30285 1 13725 24134 4
1413754411 7103842 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754412 7104844 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754413 7105846 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754414 7106849 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754415 7107851 30465 1 13935 23881 4 30285 2 13725 24134 4
1413754416 7108855 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754417 7109856 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754418 7110860 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754419 7111863 30465 1 13935 23881 4 30285 2 13725 24134 4
1413754420 7112865 30465 1 13935 23881 4 30285 2 13725 24134 4
1413754421 7113866 30465 1 13935 23881 4 30285 2 13730 24134 4
1413754422 7114871 30465 1 13935 23881 4 30285 2 13730 24134 4
1413754423 7115876 30465 1 13940 23881 4 30285 2 13730 24134 4
1413754424 7116878 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754425 7117879 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754426 7118883 30465 1 13940 23881 4 30285 1 13730 24134 4
1413754427 7119887 30465 1 13935 23881 4 30285 2 13725 24134 4
1413754428 7120888 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754429 7121892 30465 1 13935 23881 4 30285 2 13730 24134 4
1413754430 7122896 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754431 7123899 30465 1 13935 23881 4 30285 2 13730 24123 4
1413754432 7124901 30465 1 13935 23881 4 30285 2 13730 24134 4
1413754433 7125903 30465 1 13935 23881 4 30285 2 13730 24134 4
1413754434 7126911 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754435 7127916 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754436 7128919 30465 1 13935 23881 4 30285 2 13730 24134 4
1413754437 7129921 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754438 7130923 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754439 7131927 30465 1 13935 23881 4 30285 2 13730 24134 4
1413754440 7132928 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754441 7133932 30465 1 13935 23881 4 30285 2 13725 24134 4
1413754442 7134933 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754443 7135937 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754444 7136939 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754445 7137944 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754446 7138949 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754447 7139954 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754448 7140955 30465 1 13935 23881 4 30285 2 13730 24134 4
1413754449 7141960 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754450 7142963 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754451 7143964 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754452 7144970 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754453 7145971 30465 1 13935 23881 4 30285 2 13725 24134 4
1413754454 7146973 30465 1 13935 23881 4 30285 2 13725 24134 4
1413754455 7147978 30465 1 13935 23881 4 30285 1 13730 24134 4
1413754456 7148983 30465 1 13935 23881 4 30285 2 13725 24134 4
1413754457 7149984 30465 1 13935 23881 4 30285 2 13725 24134 4
1413754458 7150997 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754459 7151998 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754461 7153000 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754462 7154004 30465 1 13935 23881 4 30285 2 13725 24134 4
1413754463 7155008 30465 1 13935 23881 4 30285 1 13725 24134 4
1413754464 7156010 30465 1 13935 23881 4 30285 2 13730 24134 4
1413754465 7157011 30465 1 13935 23881 4 30285 2 13725 24134 4
1413754466 7158015 30465 1 13935 23881 4 30285 2 13725 24134 4
1413754467 7159016 30465 1 13935 23881 4 30285 1 13725 24134 4
