1413741615 utime cmd  I(cA)    SOC   stat  on mea bal  tr  yr  mo  dy  hr  mn sc   ti
1413746096 4482999 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746098 4484001 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746099 4485006 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746100 4486029 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746101 4487030 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746102 4488034 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746103 4489036 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746104 4490040 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746105 4491041 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746106 4492044 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746107 4493047 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746108 4494052 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746109 4495061 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746110 4496063 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746111 4497066 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746112 4498071 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746113 4499076 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746114 4500078 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746115 4501083 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746116 4502088 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746117 4503090 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746118 4504093 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746119 4505094 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746120 4506098 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746121 4507099 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746122 4508104 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746123 4509111 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746124 4510115 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746125 4511119 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746126 4512123 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746127 4513127 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746128 4514130 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746129 4515134 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746130 4516142 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746131 4517147 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746132 4518151 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746133 4519154 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746134 4520156 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746135 4521160 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746136 4522165 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746137 4523170 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746138 4524171 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746139 4525172 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746140 4526176 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746141 4527181 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746142 4528185 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746143 4529189 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746144 4530193 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746145 4531194 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746146 4532196 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746147 4533197 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746148 4534201 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746149 4535206 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746150 4536207 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746151 4537209 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746152 4538214 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746153 4539218 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746154 4540222 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746155 4541227 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746156 4542228 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746157 4543233 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746158 4544237 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746159 4545239 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746160 4546240 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746161 4547243 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746162 4548244 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746163 4549245 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746164 4550249 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746165 4551250 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746166 4552255 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746167 4553256 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746168 4554259 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746169 4555260 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746170 4556265 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746171 4557269 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746172 4558271 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746173 4559274 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746174 4560275 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746175 4561276 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746176 4562281 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746177 4563284 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746178 4564289 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746179 4565290 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746180 4566295 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746181 4567300 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746182 4568303 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746183 4569307 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746184 4570311 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746185 4571316 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746186 4572320 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746187 4573322 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746188 4574326 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746189 4575331 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746190 4576332 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746191 4577335 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746192 4578340 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746193 4579345 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746194 4580348 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746195 4581349 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746196 4582354 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746197 4583356 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746198 4584357 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746199 4585363 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746200 4586365 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746201 4587370 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746202 4588373 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746203 4589374 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746204 4590381 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746205 4591386 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746206 4592390 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746207 4593398 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746208 4594404 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746209 4595410 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746210 4596415 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746211 4597416 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746212 4598418 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746213 4599422 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746214 4600423 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746215 4601424 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746216 4602425 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746217 4603427 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746218 4604439 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746219 4605441 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746220 4606442 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746221 4607446 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746222 4608448 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746223 4609449 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746224 4610450 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746225 4611451 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746226 4612454 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746227 4613459 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746228 4614461 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746229 4615467 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746230 4616468 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746231 4617469 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746232 4618471 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746233 4619476 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746234 4620477 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746235 4621859 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746236 4622860 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746237 4623866 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746238 4624870 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746239 4625872 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746240 4626874 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746241 4627881 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746242 4628886 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746243 4629894 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746244 4630901 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746245 4631906 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746246 4632907 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746247 4633910 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746248 4634911 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746249 4635915 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746250 4636933 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746251 4637940 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746252 4638941 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746253 4639945 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746254 4640953 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746255 4641955 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746256 4642958 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746257 4643964 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746258 4644972 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746259 4645975 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746260 4646984 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746261 4647988 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746262 4648995 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746263 4649999 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746265 4651001 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746266 4652004 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746267 4653010 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746268 4654017 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746269 4655024 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746270 4656031 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746271 4657035 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746272 4658042 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746273 4659050 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746274 4660054 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746275 4661055 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746276 4662062 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746277 4663068 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746278 4664072 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746279 4665074 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746280 4666078 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746281 4667082 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746282 4668083 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746283 4669089 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746284 4670093 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746285 4671102 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746286 4672105 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746287 4673111 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746288 4674114 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746289 4675121 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746290 4676126 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746291 4677130 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746292 4678135 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746293 4679137 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746294 4680144 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746295 4681150 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746296 4682156 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746297 4683160 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746298 4684161 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746299 4685162 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746300 4686166 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746301 4687173 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746302 4688178 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746303 4689183 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746304 4690186 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746305 4691192 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746306 4692193 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746307 4693205 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746308 4694206 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746309 4695210 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746310 4696214 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746311 4697217 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746312 4698223 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746313 4699224 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746314 4700229 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746315 4701233 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746316 4702235 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746317 4703238 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746318 4704240 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746319 4705244 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746320 4706250 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746321 4707254 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746322 4708261 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746323 4709270 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746324 4710275 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746325 4711281 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746326 4712289 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746327 4713296 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746328 4714299 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746329 4715306 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746330 4716307 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746331 4717309 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746332 4718310 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746333 4719312 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746334 4720314 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746335 4721319 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746336 4722325 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746337 4723327 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746338 4724328 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746339 4725329 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746340 4726334 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746341 4727339 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746342 4728345 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746343 4729350 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746344 4730357 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746345 4731360 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746346 4732364 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746347 4733371 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746348 4734376 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746349 4735377 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746350 4736378 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746351 4737379 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746352 4738381 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746353 4739388 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746354 4740390 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746355 4741396 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746356 4742402 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746357 4743407 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746358 4744413 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746359 4745420 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746360 4746423 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746361 4747435 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746362 4748438 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746363 4749442 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746364 4750449 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746365 4751450 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746366 4752457 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746367 4753459 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746368 4754467 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746369 4755471 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746370 4756477 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746371 4757484 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746372 4758490 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746373 4759496 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746374 4760502 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746375 4761507 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746376 4762511 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746377 4763517 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746378 4764522 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746379 4765527 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746380 4766533 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746381 4767538 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746382 4768542 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746383 4769550 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746384 4770556 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746385 4771564 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746386 4772568 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746387 4773569 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746388 4774572 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746389 4775579 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746390 4776581 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746391 4777582 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746392 4778590 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746393 4779593 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746394 4780597 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746395 4781603 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746396 4782608 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746397 4783615 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746398 4784622 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746399 4785628 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746400 4786632 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746401 4787638 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746402 4788649 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746403 4789652 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746404 4790659 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746405 4791663 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746406 4792671 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746407 4793675 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746408 4794676 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746409 4795683 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746410 4796690 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746411 4797691 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746412 4798692 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746413 4799697 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746414 4800700 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746415 4801703 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746416 4802705 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746417 4803709 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746418 4804716 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746419 4805719 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746420 4806720 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746421 4807730 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746422 4808734 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746423 4809740 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746424 4810746 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746425 4811752 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746426 4812753 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746427 4813755 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746428 4814762 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746429 4815768 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746430 4816769 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746431 4817770 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746432 4818777 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746433 4819779 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746434 4820784 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746435 4821791 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746436 4822794 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746437 4823795 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746438 4824801 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746439 4825808 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746440 4826813 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746441 4827823 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746442 4828828 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746443 4829834 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746444 4830839 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746445 4831866 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746446 4832870 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746447 4833876 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746448 4834881 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746449 4835887 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746450 4836896 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746451 4837900 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746452 4838901 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746453 4839907 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746454 4840908 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
