1413747310 utime UTC_GPS Lat Long Alt Track  GS FIX MagV Date
1413753404 6096176 1413753402 3023.3696N 09743.5345W 241.2M 337.71 0.16K 211642.000A2 NAD 191014
1413753405 6097189 1413753403 3023.3696N 09743.5345W 241.2M 337.71 0.10K 211643.000A2 NAD 191014
1413753406 6098196 1413753404 3023.3696N 09743.5345W 241.2M 337.71 0.17K 211644.000A2 NAD 191014
1413753407 6099202 1413753406 3023.3697N 09743.5345W 241.2M 337.71 0.31K 211646.000A2 NAD 191014
1413753408 6100206 1413753407 3023.3698N 09743.5345W 241.2M 337.71 0.47K 211647.000A2 NAD 191014
1413753409 6101209 1413753408 3023.3699N 09743.5345W 241.2M 337.71 0.66K 211648.000A2 NAD 191014
1413753410 6102217 1413753409 3023.3699N 09743.5345W 241.2M 337.71 0.26K 211649.000A2 NAD 191014
1413753411 6103221 1413753410 3023.3700N 09743.5345W 241.2M 337.71 0.27K 211650.000A2 NAD 191014
1413753412 6104223 1413753411 3023.3700N 09743.5346W 241.2M 337.71 0.26K 211651.000A2 NAD 191014
1413753413 6105227 1413753412 3023.3700N 09743.5346W 241.3M 337.71 0.34K 211652.000A2 NAD 191014
1413753414 6106229 1413753413 3023.3699N 09743.5347W 241.3M 337.71 0.41K 211653.000A2 NAD 191014
1413753415 6107231 1413753414 3023.3699N 09743.5347W 241.3M 337.71 0.41K 211654.000A2 NAD 191014
1413753416 6108233 1413753415 3023.3698N 09743.5347W 241.3M 337.71 0.40K 211655.000A2 NAD 191014
1413753417 6109239 1413753416 3023.3698N 09743.5346W 241.3M 337.71 0.38K 211656.000A2 NAD 191014
1413753418 6110240 1413753417 3023.3697N 09743.5346W 241.3M 337.71 0.63K 211657.000A2 NAD 191014
1413753419 6111246 1413753418 3023.3696N 09743.5346W 241.3M 337.71 0.88K 211658.000A2 NAD 191014
1413753420 6112250 1413753419 3023.3695N 09743.5345W 241.3M 157.71 1.14K 211659.000A2 NAD 191014
1413753421 6113252 1413753420 3023.3695N 09743.5345W 241.3M 157.71 1.08K 211700.000A2 NAD 191014
1413753422 6114257 1413753421 3023.3694N 09743.5345W 241.2M 159.19 1.16K 211701.000A2 NAD 191014
1413753423 6115262 1413753422 3023.3694N 09743.5347W 241.2M 159.19 1.09K 211702.000A2 NAD 191014
1413753424 6116272 1413753423 3023.3695N 09743.5347W 241.2M 159.19 0.97K 211703.000A2 NAD 191014
1413753425 6117274 1413753424 3023.3696N 09743.5349W 241.2M 159.19 0.51K 211704.000A2 NAD 191014
1413753426 6118283 1413753424 3023.3696N 09743.5349W 241.2M 159.19 0.51K 211704.000A2 NAD 191014
1413753427 6119286 1413753425 3023.3696N 09743.5350W 241.2M 159.19 0.49K 211705.000A2 NAD 191014
1413753428 6120293 1413753426 3023.3696N 09743.5350W 241.2M 159.19 0.45K 211706.000A2 NAD 191014
1413753429 6121300 1413753427 3023.3695N 09743.5350W 241.2M 159.19 0.34K 211707.000A2 NAD 191014
1413753430 6122305 1413753428 3023.3695N 09743.5350W 241.2M 159.19 0.34K 211708.000A2 NAD 191014
1413753431 6123309 1413753429 3023.3694N 09743.5350W 241.2M 159.19 0.41K 211709.000A2 NAD 191014
1413753432 6124314 1413753430 3023.3694N 09743.5350W 241.2M 159.19 0.42K 211710.000A2 NAD 191014
1413753433 6125318 1413753431 3023.3693N 09743.5350W 241.3M 159.19 0.59K 211711.000A2 NAD 191014
1413753434 6126321 1413753432 3023.3692N 09743.5350W 241.3M 159.19 0.30K 211712.000A2 NAD 191014
1413753435 6127326 1413753433 3023.3692N 09743.5349W 241.3M 159.19 0.37K 211713.000A2 NAD 191014
1413753436 6128332 1413753434 3023.3691N 09743.5349W 241.3M 159.19 0.47K 211714.000A2 NAD 191014
1413753437 6129334 1413753435 3023.3691N 09743.5349W 241.3M 159.19 0.45K 211715.000A2 NAD 191014
1413753438 6130340 1413753436 3023.3690N 09743.5349W 241.3M 159.19 0.31K 211716.000A2 NAD 191014
1413753439 6131344 1413753437 3023.3690N 09743.5349W 241.3M 159.19 0.16K 211717.000A2 NAD 191014
1413753440 6132353 1413753438 3023.3689N 09743.5349W 241.3M 159.19 0.36K 211718.000A2 NAD 191014
1413753441 6133359 1413753439 3023.3689N 09743.5348W 241.3M 159.19 0.39K 211719.000A2 NAD 191014
1413753442 6134361 1413753440 3023.3688N 09743.5348W 241.3M 159.19 0.28K 211720.000A2 NAD 191014
1413753443 6135363 1413753442 3023.3687N 09743.5348W 241.3M 159.19 0.42K 211722.000A2 NAD 191014
1413753444 6136368 1413753443 3023.3687N 09743.5348W 241.3M 159.19 0.53K 211723.000A2 NAD 191014
1413753445 6137369 1413753444 3023.3686N 09743.5348W 241.3M 159.19 0.56K 211724.000A2 NAD 191014
1413753446 6138373 1413753445 3023.3685N 09743.5349W 241.3M 159.19 0.48K 211725.000A2 NAD 191014
1413753447 6139378 1413753446 3023.3684N 09743.5349W 241.3M 159.19 0.37K 211726.000A2 NAD 191014
1413753448 6140383 1413753447 3023.3684N 09743.5349W 241.3M 159.19 0.23K 211727.000A2 NAD 191014
1413753449 6141391 1413753448 3023.3684N 09743.5349W 241.3M 159.19 0.10K 211728.000A2 NAD 191014
1413753450 6142397 1413753449 3023.3683N 09743.5349W 241.3M 159.19 0.06K 211729.000A2 NAD 191014
1413753451 6143410 1413753450 3023.3684N 09743.5349W 241.3M 159.19 0.33K 211730.000A2 NAD 191014
1413753452 6144414 1413753451 3023.3684N 09743.5349W 241.3M 159.19 0.46K 211731.000A2 NAD 191014
1413753453 6145415 1413753452 3023.3685N 09743.5350W 241.3M 159.19 0.45K 211732.000A2 NAD 191014
1413753454 6146422 1413753453 3023.3685N 09743.5350W 241.3M 159.19 0.51K 211733.000A2 NAD 191014
1413753455 6147428 1413753454 3023.3686N 09743.5350W 241.3M 159.19 0.45K 211734.000A2 NAD 191014
1413753456 6148437 1413753455 3023.3687N 09743.5350W 241.3M 159.19 0.49K 211735.000A2 NAD 191014
1413753457 6149439 1413753456 3023.3688N 09743.5350W 241.3M 159.19 0.70K 211736.000A2 NAD 191014
1413753458 6150444 1413753457 3023.3689N 09743.5350W 241.3M 159.19 0.64K 211737.000A2 NAD 191014
1413753459 6151461 1413753458 3023.3690N 09743.5349W 241.3M 159.19 0.75K 211738.000A2 NAD 191014
1413753460 6152463 1413753459 3023.3691N 09743.5349W 241.3M 159.19 0.70K 211739.000A2 NAD 191014
1413753461 6153467 1413753460 3023.3692N 09743.5348W 241.3M 159.19 0.65K 211740.000A2 NAD 191014
1413753462 6154470 1413753461 3023.3693N 09743.5348W 241.3M 159.19 0.76K 211741.000A2 NAD 191014
1413753463 6155472 1413753462 3023.3694N 09743.5348W 241.3M 159.19 0.71K 211742.000A2 NAD 191014
1413753464 6156473 1413753463 3023.3695N 09743.5348W 241.3M 159.19 0.63K 211743.000A2 NAD 191014
1413753465 6157480 1413753464 3023.3696N 09743.5348W 241.3M 159.19 0.87K 211744.000A2 NAD 191014
1413753466 6158487 1413753465 3023.3698N 09743.5348W 241.3M 159.19 0.80K 211745.000A2 NAD 191014
1413753467 6159488 1413753466 3023.3699N 09743.5348W 241.3M 159.19 0.88K 211746.000A2 NAD 191014
1413753468 6160495 1413753467 3023.3700N 09743.5349W 241.3M 159.19 0.71K 211747.000A2 NAD 191014
1413753469 6161503 1413753468 3023.3701N 09743.5349W 241.3M 159.19 0.58K 211748.000A2 NAD 191014
1413753470 6162508 1413753469 3023.3702N 09743.5350W 241.3M 159.19 0.66K 211749.000A2 NAD 191014
1413753471 6163514 1413753470 3023.3703N 09743.5350W 241.2M 159.19 0.51K 211750.000A2 NAD 191014
1413753472 6164520 1413753470 3023.3703N 09743.5350W 241.2M 159.19 0.51K 211750.000A2 NAD 191014
1413753473 6165527 1413753471 3023.3704N 09743.5350W 241.2M 159.19 0.44K 211751.000A2 NAD 191014
1413753474 6166529 1413753472 3023.3704N 09743.5350W 241.2M 159.19 0.52K 211752.000A2 NAD 191014
1413753475 6167530 1413753473 3023.3705N 09743.5349W 241.2M 159.19 0.60K 211753.000A2 NAD 191014
1413753476 6168536 1413753474 3023.3706N 09743.5349W 241.2M 159.19 0.72K 211754.000A2 NAD 191014
1413753477 6169541 1413753475 3023.3707N 09743.5349W 241.2M 159.19 0.58K 211755.000A2 NAD 191014
1413753478 6170545 1413753476 3023.3708N 09743.5349W 241.2M 159.19 0.63K 211756.000A2 NAD 191014
1413753479 6171554 1413753477 3023.3709N 09743.5349W 241.2M 159.19 0.49K 211757.000A2 NAD 191014
1413753480 6172556 1413753478 3023.3710N 09743.5349W 241.2M 159.19 0.39K 211758.000A2 NAD 191014
1413753481 6173564 1413753480 3023.3711N 09743.5348W 241.2M 159.19 0.54K 211800.000A2 NAD 191014
1413753482 6174571 1413753481 3023.3712N 09743.5349W 241.2M 159.19 0.51K 211801.000A2 NAD 191014
1413753483 6175575 1413753482 3023.3713N 09743.5348W 241.2M 159.19 0.30K 211802.000A2 NAD 191014
1413753484 6176576 1413753483 3023.3713N 09743.5348W 241.2M 159.19 0.47K 211803.000A2 NAD 191014
1413753485 6177580 1413753484 3023.3714N 09743.5348W 241.2M 159.19 0.57K 211804.000A2 NAD 191014
1413753486 6178581 1413753485 3023.3714N 09743.5347W 241.2M 159.19 0.62K 211805.000A2 NAD 191014
1413753487 6179588 1413753486 3023.3715N 09743.5347W 241.2M 159.19 0.58K 211806.000A2 NAD 191014
1413753488 6180592 1413753487 3023.3716N 09743.5346W 241.2M 159.19 0.88K 211807.000A2 NAD 191014
1413753489 6181598 1413753488 3023.3717N 09743.5345W 241.2M 159.19 0.98K 211808.000A2 NAD 191014
1413753490 6182605 1413753489 3023.3718N 09743.5344W 241.1M 159.19 0.75K 211809.000A2 NAD 191014
1413753491 6183612 1413753490 3023.3719N 09743.5343W 241.1M 159.19 0.62K 211810.000A2 NAD 191014
1413753492 6184622 1413753491 3023.3719N 09743.5342W 241.1M 159.19 0.68K 211811.000A2 NAD 191014
1413753493 6185626 1413753492 3023.3720N 09743.5341W 241.1M 159.19 0.55K 211812.000A2 NAD 191014
1413753494 6186631 1413753493 3023.3720N 09743.5340W 241.1M 159.19 0.45K 211813.000A2 NAD 191014
1413753495 6187636 1413753494 3023.3720N 09743.5339W 241.1M 159.19 0.49K 211814.000A2 NAD 191014
1413753496 6188643 1413753495 3023.3720N 09743.5338W 241.1M 159.19 0.57K 211815.000A2 NAD 191014
1413753497 6189649 1413753496 3023.3720N 09743.5337W 241.1M 159.19 0.92K 211816.000A2 NAD 191014
1413753498 6190654 1413753497 3023.3719N 09743.5336W 241.1M 159.19 0.67K 211817.000A2 NAD 191014
1413753499 6191657 1413753498 3023.3719N 09743.5335W 241.1M 159.19 0.52K 211818.000A2 NAD 191014
1413753500 6192660 1413753499 3023.3718N 09743.5334W 241.1M 159.19 0.55K 211819.000A2 NAD 191014
1413753501 6193665 1413753500 3023.3718N 09743.5333W 241.1M 159.19 0.75K 211820.000A2 NAD 191014
1413753502 6194668 1413753501 3023.3717N 09743.5332W 241.1M 159.19 0.77K 211821.000A2 NAD 191014
1413753503 6195672 1413753502 3023.3716N 09743.5332W 241.1M 159.19 0.74K 211822.000A2 NAD 191014
1413753504 6196689 1413753503 3023.3715N 09743.5331W 241.1M 159.19 0.75K 211823.000A2 NAD 191014
1413753505 6197694 1413753504 3023.3714N 09743.5330W 241.1M 159.19 0.61K 211824.000A2 NAD 191014
1413753506 6198701 1413753505 3023.3714N 09743.5329W 241.1M 159.19 0.33K 211825.000A2 NAD 191014
1413753507 6199705 1413753506 3023.3714N 09743.5328W 241.1M 159.19 0.50K 211826.000A2 NAD 191014
1413753508 6200712 1413753507 3023.3715N 09743.5328W 241.1M 159.19 0.46K 211827.000A2 NAD 191014
1413753509 6201714 1413753508 3023.3715N 09743.5327W 241.1M 159.19 0.37K 211828.000A2 NAD 191014
1413753510 6202722 1413753509 3023.3716N 09743.5327W 241.1M 159.19 0.20K 211829.000A2 NAD 191014
1413753511 6203725 1413753510 3023.3716N 09743.5328W 241.1M 159.19 0.14K 211830.000A2 NAD 191014
1413753512 6204729 1413753511 3023.3716N 09743.5328W 241.1M 159.19 0.14K 211831.000A2 NAD 191014
1413753513 6205737 1413753512 3023.3717N 09743.5330W 241.1M 159.19 0.11K 211832.000A2 NAD 191014
1413753514 6206744 1413753513 3023.3719N 09743.5331W 241.0M 159.19 0.13K 211833.000A2 NAD 191014
1413753515 6207750 1413753514 3023.3719N 09743.5333W 240.9M 159.19 0.12K 211834.000A2 NAD 191014
1413753516 6208751 1413753515 3023.3720N 09743.5333W 240.9M 159.19 0.09K 211835.000A2 NAD 191014
1413753517 6209759 1413753516 3023.3720N 09743.5334W 240.9M 159.19 0.12K 211836.000A2 NAD 191014
1413753518 6210768 1413753516 3023.3720N 09743.5334W 240.9M 159.19 0.12K 211836.000A2 NAD 191014
1413753519 6211775 1413753517 3023.3719N 09743.5334W 240.9M 159.19 0.19K 211837.000A2 NAD 191014
1413753520 6212781 1413753519 3023.3719N 09743.5334W 240.9M 159.19 0.04K 211839.000A2 NAD 191014
1413753521 6213784 1413753520 3023.3719N 09743.5335W 240.9M 159.19 0.08K 211840.000A2 NAD 191014
1413753522 6214787 1413753521 3023.3719N 09743.5335W 240.9M 159.19 0.13K 211841.000A2 NAD 191014
1413753523 6215793 1413753522 3023.3719N 09743.5335W 240.9M 159.19 0.10K 211842.000A2 NAD 191014
1413753524 6216795 1413753523 3023.3719N 09743.5335W 240.9M 159.19 0.02K 211843.000A2 NAD 191014
1413753525 6217802 1413753524 3023.3719N 09743.5337W 240.9M 159.19 0.09K 211844.000A2 NAD 191014
1413753526 6218809 1413753525 3023.3719N 09743.5337W 240.8M 159.19 0.13K 211845.000A2 NAD 191014
1413753527 6219813 1413753526 3023.3720N 09743.5340W 240.8M 159.19 0.25K 211846.000A2 NAD 191014
1413753528 6220819 1413753527 3023.3720N 09743.5341W 240.8M 159.19 0.32K 211847.000A2 NAD 191014
1413753529 6221821 1413753528 3023.3719N 09743.5342W 240.9M 159.19 0.38K 211848.000A2 NAD 191014
1413753530 6222826 1413753529 3023.3717N 09743.5342W 240.9M 159.19 0.47K 211849.000A2 NAD 191014
1413753531 6223833 1413753530 3023.3716N 09743.5343W 240.9M 159.19 0.53K 211850.000A2 NAD 191014
1413753532 6224838 1413753531 3023.3717N 09743.5344W 240.9M 159.19 0.55K 211851.000A2 NAD 191014
1413753533 6225843 1413753532 3023.3716N 09743.5345W 240.9M 159.19 0.35K 211852.000A2 NAD 191014
1413753534 6226844 1413753533 3023.3716N 09743.5345W 240.9M 159.19 0.29K 211853.000A2 NAD 191014
1413753535 6227848 1413753534 3023.3715N 09743.5346W 240.9M 159.19 0.27K 211854.000A2 NAD 191014
1413753536 6228850 1413753535 3023.3715N 09743.5346W 240.9M 159.19 0.37K 211855.000A2 NAD 191014
1413753537 6229854 1413753536 3023.3715N 09743.5346W 240.9M 159.19 0.37K 211856.000A2 NAD 191014
1413753538 6230860 1413753537 3023.3715N 09743.5347W 240.9M 159.19 0.48K 211857.000A2 NAD 191014
1413753539 6231879 1413753538 3023.3714N 09743.5348W 240.9M 159.19 0.36K 211858.000A2 NAD 191014
1413753540 6232889 1413753539 3023.3715N 09743.5350W 240.9M 159.19 0.28K 211859.000A2 NAD 191014
1413753541 6233891 1413753540 3023.3715N 09743.5351W 240.9M 159.19 0.19K 211900.000A2 NAD 191014
1413753542 6234893 1413753541 3023.3716N 09743.5352W 240.9M 159.19 0.17K 211901.000A2 NAD 191014
1413753543 6235896 1413753542 3023.3715N 09743.5353W 240.9M 159.19 0.11K 211902.000A2 NAD 191014
1413753544 6236901 1413753543 3023.3714N 09743.5355W 240.9M 159.19 0.18K 211903.000A2 NAD 191014
1413753545 6237909 1413753544 3023.3713N 09743.5355W 240.9M 159.19 0.29K 211904.000A2 NAD 191014
1413753546 6238916 1413753545 3023.3713N 09743.5356W 240.9M 159.19 0.39K 211905.000A2 NAD 191014
1413753547 6239921 1413753546 3023.3712N 09743.5356W 240.9M 159.19 0.26K 211906.000A2 NAD 191014
1413753548 6240922 1413753547 3023.3712N 09743.5356W 240.9M 159.19 0.29K 211907.000A2 NAD 191014
1413753549 6241933 1413753548 3023.3712N 09743.5355W 240.9M 159.19 0.16K 211908.000A2 NAD 191014
1413753550 6242934 1413753549 3023.3711N 09743.5355W 240.9M 159.19 0.06K 211909.000A2 NAD 191014
1413753551 6243936 1413753550 3023.3711N 09743.5355W 240.9M 159.19 0.08K 211910.000A2 NAD 191014
1413753552 6244938 1413753551 3023.3711N 09743.5355W 240.9M 159.19 0.05K 211911.000A2 NAD 191014
1413753553 6245941 1413753552 3023.3711N 09743.5355W 240.9M 159.19 0.14K 211912.000A2 NAD 191014
1413753554 6246942 1413753554 3023.3711N 09743.5355W 240.9M 159.19 0.11K 211914.000A2 NAD 191014
1413753555 6247947 1413753555 3023.3711N 09743.5355W 240.9M 159.19 0.10K 211915.000A2 NAD 191014
1413753556 6248952 1413753556 3023.3712N 09743.5355W 240.9M 159.19 0.24K 211916.000A2 NAD 191014
1413753557 6249962 1413753557 3023.3712N 09743.5355W 240.9M 159.19 0.35K 211917.000A2 NAD 191014
1413753558 6250963 1413753558 3023.3712N 09743.5354W 240.9M 159.19 0.38K 211918.000A2 NAD 191014
1413753559 6251973 1413753559 3023.3713N 09743.5354W 240.9M 159.19 0.22K 211919.000A2 NAD 191014
1413753560 6252974 1413753560 3023.3713N 09743.5354W 240.9M 159.19 0.25K 211920.000A2 NAD 191014
1413753561 6253979 1413753561 3023.3714N 09743.5354W 240.9M 159.19 0.35K 211921.000A2 NAD 191014
1413753562 6254983 1413753561 3023.3714N 09743.5354W 240.9M 159.19 0.35K 211921.000A2 NAD 191014
1413753563 6255992 1413753562 3023.3714N 09743.5355W 240.9M 159.19 0.24K 211922.000A2 NAD 191014
1413753564 6256998 1413753563 3023.3714N 09743.5354W 240.9M 159.19 0.25K 211923.000A2 NAD 191014
1413753566 6258002 1413753564 3023.3713N 09743.5355W 240.9M 159.19 0.24K 211924.000A2 NAD 191014
1413753567 6259005 1413753565 3023.3714N 09743.5356W 240.9M 159.19 0.22K 211925.000A2 NAD 191014
1413753568 6260008 1413753566 3023.3715N 09743.5358W 240.9M 159.19 0.22K 211926.000A2 NAD 191014
1413753569 6261015 1413753567 3023.3715N 09743.5358W 240.9M 159.19 0.25K 211927.000A2 NAD 191014
1413753570 6262018 1413753568 3023.3715N 09743.5358W 240.9M 159.19 0.04K 211928.000A2 NAD 191014
1413753571 6263019 1413753569 3023.3715N 09743.5358W 240.9M 159.19 0.19K 211929.000A2 NAD 191014
1413753572 6264024 1413753570 3023.3715N 09743.5358W 240.9M 159.19 0.19K 211930.000A2 NAD 191014
1413753573 6265025 1413753571 3023.3715N 09743.5358W 240.9M 159.19 0.23K 211931.000A2 NAD 191014
1413753574 6266032 1413753572 3023.3715N 09743.5358W 240.9M 159.19 0.30K 211932.000A2 NAD 191014
1413753575 6267035 1413753573 3023.3714N 09743.5358W 240.9M 159.19 0.38K 211933.000A2 NAD 191014
1413753576 6268036 1413753574 3023.3714N 09743.5359W 240.9M 159.19 0.10K 211934.000A2 NAD 191014
1413753577 6269041 1413753575 3023.3712N 09743.5359W 240.9M 159.19 0.17K 211935.000A2 NAD 191014
1413753578 6270045 1413753576 3023.3712N 09743.5360W 241.0M 159.19 0.21K 211936.000A2 NAD 191014
1413753579 6271050 1413753577 3023.3710N 09743.5360W 241.0M 159.19 0.26K 211937.000A2 NAD 191014
1413753580 6272057 1413753578 3023.3710N 09743.5360W 241.0M 159.19 0.30K 211938.000A2 NAD 191014
1413753581 6273061 1413753579 3023.3709N 09743.5361W 241.0M 159.19 0.27K 211939.000A2 NAD 191014
1413753582 6274063 1413753580 3023.3708N 09743.5361W 241.0M 159.19 0.34K 211940.000A2 NAD 191014
1413753583 6275074 1413753581 3023.3708N 09743.5361W 241.0M 159.19 0.39K 211941.000A2 NAD 191014
1413753584 6276081 1413753582 3023.3708N 09743.5361W 241.0M 159.19 0.42K 211942.000A2 NAD 191014
1413753585 6277088 1413753583 3023.3708N 09743.5361W 241.0M 159.19 0.41K 211943.000A2 NAD 191014
1413753586 6278093 1413753584 3023.3707N 09743.5360W 241.0M 159.19 0.45K 211944.000A2 NAD 191014
1413753587 6279094 1413753585 3023.3707N 09743.5360W 241.0M 159.19 0.48K 211945.000A2 NAD 191014
1413753588 6280097 1413753586 3023.3709N 09743.5361W 241.0M 159.19 0.46K 211946.000A2 NAD 191014
1413753589 6281099 1413753587 3023.3708N 09743.5360W 240.9M 159.19 0.49K 211947.000A2 NAD 191014
1413753590 6282100 1413753588 3023.3707N 09743.5360W 240.9M 159.19 0.59K 211948.000A2 NAD 191014
1413753591 6283102 1413753589 3023.3707N 09743.5359W 240.9M 159.19 0.49K 211949.000A2 NAD 191014
1413753592 6284108 1413753590 3023.3706N 09743.5358W 240.9M 159.19 0.33K 211950.000A2 NAD 191014
1413753593 6285111 1413753591 3023.3706N 09743.5358W 240.9M 159.19 0.23K 211951.000A2 NAD 191014
1413753594 6286115 1413753593 3023.3706N 09743.5358W 240.9M 159.19 0.25K 211953.000A2 NAD 191014
1413753595 6287121 1413753594 3023.3706N 09743.5357W 240.9M 159.19 0.36K 211954.000A2 NAD 191014
1413753596 6288125 1413753595 3023.3706N 09743.5357W 240.9M 159.19 0.27K 211955.000A2 NAD 191014
1413753597 6289127 1413753596 3023.3707N 09743.5356W 240.9M 159.19 0.12K 211956.000A2 NAD 191014
1413753598 6290132 1413753597 3023.3707N 09743.5356W 240.9M 159.19 0.19K 211957.000A2 NAD 191014
1413753599 6291134 1413753598 3023.3707N 09743.5357W 240.9M 159.19 0.39K 211958.000A2 NAD 191014
1413753600 6292137 1413753599 3023.3707N 09743.5357W 240.9M 159.19 0.48K 211959.000A2 NAD 191014
1413753601 6293139 1413753600 3023.3708N 09743.5358W 240.9M 159.19 0.38K 212000.000A2 NAD 191014
1413753602 6294142 1413753601 3023.3708N 09743.5358W 240.9M 159.19 0.28K 212001.000A2 NAD 191014
1413753603 6295145 1413753602 3023.3709N 09743.5358W 240.9M 159.19 0.46K 212002.000A2 NAD 191014
1413753604 6296149 1413753603 3023.3709N 09743.5359W 240.9M 159.19 0.28K 212003.000A2 NAD 191014
1413753605 6297153 1413753604 3023.3710N 09743.5359W 240.9M 159.19 0.13K 212004.000A2 NAD 191014
1413753606 6298160 1413753605 3023.3709N 09743.5359W 240.9M 159.19 0.11K 212005.000A2 NAD 191014
1413753607 6299161 1413753605 3023.3709N 09743.5359W 240.9M 159.19 0.11K 212005.000A2 NAD 191014
1413753608 6300165 1413753606 3023.3709N 09743.5359W 241.0M 159.19 0.16K 212006.000A2 NAD 191014
1413753609 6301169 1413753607 3023.3709N 09743.5359W 241.0M 159.19 0.35K 212007.000A2 NAD 191014
1413753610 6302173 1413753608 3023.3709N 09743.5358W 241.0M 159.19 0.15K 212008.000A2 NAD 191014
1413753611 6303175 1413753609 3023.3709N 09743.5358W 241.0M 159.19 0.07K 212009.000A2 NAD 191014
1413753612 6304182 1413753610 3023.3709N 09743.5358W 241.0M 159.19 0.15K 212010.000A2 NAD 191014
1413753613 6305185 1413753611 3023.3708N 09743.5358W 241.0M 159.19 0.06K 212011.000A2 NAD 191014
1413753614 6306193 1413753612 3023.3708N 09743.5358W 241.0M 159.19 0.15K 212012.000A2 NAD 191014
1413753615 6307197 1413753613 3023.3708N 09743.5358W 241.0M 159.19 0.06K 212013.000A2 NAD 191014
1413753616 6308200 1413753614 3023.3708N 09743.5358W 241.0M 159.19 0.25K 212014.000A2 NAD 191014
1413753617 6309202 1413753615 3023.3708N 09743.5358W 241.0M 159.19 0.43K 212015.000A2 NAD 191014
1413753618 6310207 1413753616 3023.3708N 09743.5358W 241.0M 159.19 0.41K 212016.000A2 NAD 191014
1413753619 6311210 1413753617 3023.3707N 09743.5357W 241.0M 159.19 0.38K 212017.000A2 NAD 191014
