1413741615 utime  bx(uT) by(uT) bz(uT)  B(uT) ax    ay  az     A     gx   gy    gz   T(C) rate  track tilt roll
1413742619 1005983 37.4126 20.7716 -4.72305 43.0519 -8.80205 -0.777434 3.14494 9.37929 1.40423 7.20941 -1.88865 33.969 11 0 0 0
1413742620 1006988 37.7531 20.5444 -5.21348 43.2961 -8.81802 -0.78866 3.13756 9.39275 1.48688 6.26628 -1.10213 33.881 11 0 0 0
1413742621 1007990 37.7986 20.7075 -5.4743 43.4454 -8.81624 -0.743599 3.10856 9.37775 1.77744 7.41971 -1.09879 34.0364 12 0 0 0
1413742622 1008994 37.9229 20.4484 -4.72011 43.3424 -8.82724 -0.767322 3.11409 9.39183 1.20521 7.18837 -1.06634 33.9533 12 0 0 0
1413742624 1010013 37.5874 20.8182 -4.64156 43.2175 -8.82832 -0.761785 3.15852 9.40722 1.89347 5.91001 -1.25533 34.0004 12 0 0 0
1413742625 1011015 37.2512 20.2259 -5.37384 42.7272 -8.80612 -0.778623 3.14236 9.38235 0.787703 6.88143 -1.45848 33.8601 11 0 0 0
1413742626 1012020 38.0464 20.9651 -5.00151 43.7273 -8.80634 -0.787467 3.1235 9.377 0.0272647 7.46722 -1.95113 33.8219 7 0 0 0
1413742627 1013026 37.9841 20.769 -4.87169 43.5647 -8.82927 -0.771082 3.11759 9.39521 1.34869 7.88962 -0.900445 34.0112 8 0 0 0
1413742628 1014031 37.6969 20.5173 -4.89326 43.1967 -8.82895 -0.777037 3.09582 9.38819 2.04384 7.49087 -1.67997 33.9536 8 0 0 0
1413742629 1015032 38.024 21.0175 -4.89319 43.7208 -8.81628 -0.770832 3.10437 9.3786 1.21509 7.64891 -1.77252 33.9566 8 0 0 0
1413742630 1016040 37.1532 20.3712 -5.23387 42.6936 -8.80463 -0.755093 3.13026 9.37498 0.86379 7.5554 -1.78983 34.0543 9 0 0 0
1413742631 1017044 37.8429 21.016 -4.82614 43.5551 -8.81944 -0.770351 3.12069 9.38694 1.9584 6.99547 -1.074 34.0472 9 0 0 0
1413742632 1018051 37.9215 20.7629 -5.01071 43.5229 -8.81971 -0.743475 3.10343 9.37931 0.563482 7.83217 -1.45603 33.9716 7 0 0 0
1413742633 1019057 37.8206 21.0881 -4.9078 43.5797 -8.83442 -0.765517 3.10741 9.39622 1.19356 8.02951 -2.20466 34.056 8 0 0 0
1413742634 1020064 37.8535 21.0274 -4.94014 43.5826 -8.81989 -0.765614 3.11897 9.38641 1.70701 7.00462 -2.12096 33.9454 8 0 0 0
1413742635 1021070 38.0251 20.7365 -4.8244 43.5797 -8.80694 -0.76523 3.11667 9.37344 1.88643 6.57611 -1.31665 33.975 8 0 0 0
1413742636 1022076 37.692 21.3 -5.18251 43.6031 -8.80207 -0.761715 3.15876 9.38266 1.38318 7.40125 -0.937219 33.9955 8 0 0 0
1413742637 1023084 37.9982 20.5058 -5.12041 43.4807 -8.80529 -0.773664 3.14502 9.38205 0.692143 6.60546 -2.47189 33.915 8 0 0 0
1413742638 1024094 38.1146 20.7351 -4.88743 43.6641 -8.80147 -0.777738 3.1295 9.37361 1.48097 8.05242 -1.54673 33.9379 8 0 0 0
1413742639 1025095 38.3603 20.7302 -4.81137 43.868 -8.79785 -0.756879 3.11831 9.36477 0.61757 7.19709 -2.32935 34.0196 9 0 0 0
1413742640 1026100 37.6787 20.4275 -4.92072 43.1414 -8.79968 -0.767655 3.13168 9.37182 1.96715 8.20711 -1.70923 33.9501 8 0 0 0
1413742641 1027101 38.2629 20.5873 -5.19803 43.7596 -8.80778 -0.783003 3.13764 9.38268 1.1579 7.48579 -1.22836 34.0699 8 0 0 0
1413742642 1028107 37.7472 20.714 -5.24381 43.3753 -8.81001 -0.787746 3.12887 9.38225 -0.188354 7.12517 -1.21167 33.9864 8 0 0 0
1413742643 1029108 37.623 20.9041 -5.08537 43.3397 -8.80349 -0.769691 3.13448 9.3765 1.71942 7.93379 -1.62665 33.9629 9 0 0 0
1413742644 1030113 37.7608 20.5406 -4.90708 43.2652 -8.81461 -0.788436 3.11502 9.38202 1.2452 6.99123 -1.12218 34.0623 9 0 0 0
1413742645 1031118 38.0094 20.7263 -5.07298 43.5893 -8.80614 -0.776017 3.11945 9.3745 0.841965 8.91055 -1.43494 33.9522 8 0 0 0
1413742646 1032129 37.9731 20.6962 -4.98699 43.5334 -8.81442 -0.787821 3.14598 9.39211 1.93319 7.72078 -0.795798 33.9545 8 0 0 0
1413742647 1033131 37.5538 20.9759 -4.70325 43.2712 -8.81355 -0.769613 3.11372 9.37903 0.955161 8.7185 -0.118409 33.9523 9 0 0 0
1413742648 1034137 38.3717 20.4214 -5.24064 43.7823 -8.81203 -0.75609 3.1624 9.39278 2.44173 8.48679 -0.85171 33.9281 8 0 0 0
1413742649 1035142 38.2601 20.1233 -5.01713 43.5196 -8.81575 -0.771281 3.12733 9.38576 1.61837 6.17229 0.0704596 33.9605 9 0 0 0
1413742650 1036149 37.8938 20.452 -4.82748 43.3304 -8.8178 -0.774327 3.11615 9.38422 1.07382 8.83602 -0.864683 34.0124 9 0 0 0
1413742651 1037154 37.625 21.1231 -4.93137 43.4298 -8.81696 -0.770294 3.11848 9.38387 1.17209 6.62344 -0.0866111 33.9509 8 0 0 0
1413742652 1038158 37.8457 20.4306 -4.76345 43.2712 -8.81058 -0.763205 3.11703 9.37682 2.00531 7.00257 -1.46487 34.0547 9 0 0 0
1413742653 1039161 37.8219 20.715 -4.94709 43.406 -8.80151 -0.794772 3.10864 9.36813 1.38803 6.66515 -2.03883 33.8963 8 0 0 0
1413742654 1040168 37.8415 21.0081 -5.03237 43.5735 -8.82933 -0.765128 3.13514 9.40062 0.356019 6.93988 -0.218255 34.0538 9 0 0 0
1413742655 1041173 37.5069 21.4638 -5.00046 43.5025 -8.78605 -0.76963 3.10596 9.35062 0.901018 7.4468 -1.47866 34.0897 9 0 0 0
1413742656 1042179 37.7367 21.3643 -5.48532 43.7102 -8.81579 -0.776557 3.14349 9.39163 0.838233 8.53182 -1.54919 34.0236 8 0 0 0
1413742657 1043184 37.9637 20.649 -4.72423 43.4734 -8.81829 -0.739641 3.12679 9.38542 0.393714 7.79611 -1.47403 34.0165 8 0 0 0
1413742658 1044185 37.8545 20.7303 -4.708 43.4151 -8.8243 -0.789681 3.12513 9.39459 1.14539 7.06202 -2.38193 33.9704 8 0 0 0
1413742659 1045191 37.6627 20.9533 -4.56751 43.3403 -8.8226 -0.773663 3.13052 9.39346 0.922145 6.95074 -2.34037 34.0742 7 0 0 0
1413742660 1046196 37.8162 20.8728 -5.02438 43.4854 -8.79396 -0.763379 3.12279 9.36313 2.15535 7.35663 -1.85765 34.0326 8 0 0 0
1413742661 1047203 37.6397 20.4161 -4.9075 43.1004 -8.8145 -0.78041 3.11689 9.38187 0.422855 8.82559 -0.828016 34.0103 8 0 0 0
1413742662 1048208 37.3849 20.8608 -4.81788 43.0815 -8.81002 -0.757374 3.13415 9.38152 0.830952 8.30555 -2.17057 34.033 7 0 0 0
1413742663 1049210 37.9626 21.0004 -5.00829 43.6722 -8.80148 -0.75502 3.11577 9.36718 0.154472 8.32214 -0.971129 33.89 8 0 0 0
1413742664 1050214 38.2505 20.497 -5.19296 43.7058 -8.81433 -0.7777 3.11577 9.38111 0.777317 7.36536 -0.826338 33.9344 9 0 0 0
1413742665 1051216 37.7184 20.4309 -4.74985 43.1586 -8.81331 -0.755438 3.14436 9.38787 1.88519 7.55386 -1.66503 33.9963 8 0 0 0
1413742666 1052217 37.8039 20.5068 -4.78849 43.2735 -8.81482 -0.75925 3.13424 9.38621 1.48504 7.63298 -1.67173 34.0252 8 0 0 0
1413742667 1053224 37.9829 20.7504 -4.90314 43.5582 -8.81553 -0.752715 3.10637 9.37708 -0.128625 7.47042 -0.0768406 33.9977 7 0 0 0
1413742668 1054230 37.8845 20.7322 -5.11974 43.4888 -8.80549 -0.779847 3.1467 9.38332 2.14187 6.22778 -1.526 34.0767 8 0 0 0
1413742669 1055238 38.0616 20.3289 -4.98656 43.4375 -8.81431 -0.777879 3.12703 9.38485 1.62442 7.01296 -1.23605 34.004 8 0 0 0
1413742670 1056244 37.86 21.0567 -4.99207 43.6083 -8.82895 -0.769952 3.11532 9.39406 1.11046 7.04016 -0.685889 34.0358 7 0 0 0
1413742671 1057245 37.7182 21.4034 -5.1075 43.6675 -8.81944 -0.791763 3.11598 9.38716 0.0947234 7.35166 -0.604993 34.008 8 0 0 0
1413742672 1058247 38.181 20.5886 -5.22463 43.6918 -8.81044 -0.771827 3.14194 9.3857 1.1346 6.83925 -1.62602 33.9967 8 0 0 0
1413742673 1059254 37.9557 20.7011 -4.78982 43.4984 -8.7974 -0.752291 3.13317 9.36893 0.765354 8.69547 -0.755527 33.976 8 0 0 0
1413742674 1060263 37.4456 21.2168 -4.83692 43.3096 -8.80719 -0.771066 3.11636 9.37405 -0.0241784 7.81085 -0.867447 34.0471 8 0 0 0
1413742675 1061264 37.4784 20.9647 -5.11237 43.2468 -8.79948 -0.796869 3.11333 9.36796 2.13357 6.71076 -0.662269 33.856 9 0 0 0
1413742676 1062268 37.5766 20.8473 -5.2884 43.2964 -8.80046 -0.770802 3.14773 9.37819 0.712981 8.58073 -0.339626 33.9907 8 0 0 0
1413742677 1063272 37.7554 20.6859 -4.7616 43.3134 -8.80729 -0.768072 3.11434 9.37323 0.943715 8.70431 -0.916273 34.0073 8 0 0 0
1413742678 1064278 37.9027 21.1545 -5.1502 43.711 -8.82273 -0.774676 3.12537 9.39194 0.485542 6.41711 -0.317819 33.9654 7 0 0 0
1413742679 1065284 37.8335 20.6729 -5.01774 43.4042 -8.83499 -0.769825 3.11477 9.39955 1.2085 8.25208 -1.94581 33.8871 7 0 0 0
1413742680 1066288 37.5271 21.0777 -5.16525 43.3501 -8.83579 -0.772999 3.13705 9.40797 0.681624 7.03984 -1.11474 33.9751 8 0 0 0
1413742681 1067292 37.5172 20.9335 -4.60642 43.2085 -8.8187 -0.766801 3.10876 9.382 0.246378 7.96564 -1.42933 34.0075 8 0 0 0
1413742682 1068294 37.8736 20.8364 -5.16192 43.534 -8.8149 -0.761278 3.13292 9.38601 1.11125 7.64416 -2.15803 34.0085 9 0 0 0
1413742683 1069295 37.9514 20.9668 -5.0617 43.6525 -8.80944 -0.759221 3.11302 9.37409 0.781412 7.02855 -2.0875 34.0362 7 0 0 0
1413742684 1070303 37.9443 20.4872 -5.15099 43.4285 -8.81268 -0.762135 3.14052 9.38654 1.80437 8.24716 -0.592988 33.9749 8 0 0 0
1413742685 1071306 38.0371 20.4213 -4.84737 43.4436 -8.81465 -0.766938 3.1207 9.38217 0.832508 7.62867 -1.48166 33.9233 8 0 0 0
1413742686 1072314 37.8403 20.7801 -5.27933 43.4922 -8.80675 -0.75169 3.11276 9.37087 0.801493 8.50651 -1.1319 33.9518 8 0 0 0
1413742687 1073328 38.0144 20.5468 -4.48462 43.4439 -8.803 -0.758336 3.11313 9.36801 1.13216 6.6825 -1.12993 33.9271 8 0 0 0
1413742688 1074332 38.1116 20.9096 -5.11829 43.7711 -8.81125 -0.767252 3.14758 9.38797 1.10573 6.91613 -0.997137 33.9958 9 0 0 0
1413742689 1075339 37.8065 20.6995 -4.75886 43.3642 -8.81305 -0.792296 3.1519 9.39319 1.69576 6.85391 -1.55682 33.9097 6 0 0 0
1413742690 1076349 37.6904 20.6365 -5.17104 43.2801 -8.79479 -0.763822 3.10516 9.35808 1.21627 6.42507 -1.58425 33.9624 9 0 0 0
1413742691 1077353 38.1807 20.6545 -5.11079 43.7092 -8.81108 -0.778965 3.10151 9.37343 2.07535 7.64703 -1.46322 33.9103 8 0 0 0
1413742692 1078361 37.7092 20.6973 -5.02396 43.3082 -8.8162 -0.755189 3.1365 9.38793 0.259125 6.49668 -1.94549 33.9258 9 0 0 0
1413742693 1079367 37.7794 20.8923 -5.13066 43.4752 -8.80103 -0.782749 3.07666 9.3561 0.36017 7.94996 -2.25135 34.0189 8 0 0 0
1413742694 1080371 37.8899 20.7995 -4.80943 43.4902 -8.8251 -0.754294 3.11847 9.39022 0.92596 7.08396 -0.288592 33.9331 8 0 0 0
1413742695 1081376 38.1815 20.9553 -4.71081 43.808 -8.84002 -0.757635 3.12853 9.40786 0.772402 8.45632 -1.27034 33.9664 8 0 0 0
1413742696 1082382 37.5288 20.8169 -4.79445 43.1827 -8.80395 -0.787826 3.10038 9.3671 0.729865 7.97196 -1.69397 34.011 8 0 0 0
1413742697 1083383 37.8115 20.883 -5.07906 43.4926 -8.82445 -0.794933 3.14591 9.4021 1.55407 7.67365 -1.50444 34.0407 7 0 0 0
1413742698 1084388 37.6914 20.6914 -4.84247 43.2692 -8.81096 -0.766669 3.13632 9.38389 1.61575 8.16491 -0.136516 33.9301 8 0 0 0
1413742699 1085390 37.799 20.7731 -5.08823 43.4302 -8.82313 -0.753851 3.1185 9.38835 2.34272 7.79934 -2.27347 33.997 9 0 0 0
1413742700 1086392 37.8569 21.6134 -5.17029 43.8978 -8.80948 -0.764309 3.12204 9.37753 0.323863 6.96568 -1.51971 34.048 9 0 0 0
1413742701 1087394 38.0978 21.1578 -4.23892 43.7843 -8.82927 -0.766867 3.09851 9.38855 1.77892 6.13244 -1.1451 33.9367 8 0 0 0
1413742702 1088398 37.7756 21.1313 -5.1338 43.5877 -8.80963 -0.783266 3.12761 9.3811 1.23125 8.42654 -1.18931 33.974 9 0 0 0
1413742703 1089404 37.6272 21.1024 -5.03543 43.4335 -8.82008 -0.773718 3.10693 9.38326 0.646474 7.3726 -2.28035 33.9303 9 0 0 0
1413742704 1090409 37.759 20.9658 -4.93805 43.4706 -8.81617 -0.772368 3.14467 9.39203 -0.24014 6.63352 -0.0218487 33.9897 8 0 0 0
1413742705 1091412 38.2941 20.7586 -4.72385 43.8141 -8.80077 -0.751114 3.10001 9.36097 0.820006 6.9957 -1.47664 34.0089 8 0 0 0
1413742706 1092423 37.7856 21.2491 -5.143 43.6546 -8.81486 -0.754792 3.12772 9.38371 1.18037 6.93662 -1.14686 34.0233 8 0 0 0
1413742707 1093428 37.5095 20.8229 -4.72684 43.1613 -8.8117 -0.764132 3.11215 9.37632 2.18871 8.54483 -1.2506 33.9271 8 0 0 0
1413742708 1094436 37.9306 20.9166 -5.09829 43.6145 -8.81691 -0.78863 3.12145 9.38633 1.04839 6.41183 -0.237579 33.9589 8 0 0 0
1413742709 1095441 37.5598 21.3083 -5.33109 43.5109 -8.80286 -0.77707 3.09955 9.36491 0.669075 8.03258 -1.13442 33.8952 8 0 0 0
1413742710 1096447 37.4793 21.1055 -4.82922 43.2835 -8.80893 -0.77538 3.10135 9.37106 0.0134456 6.90318 -1.31734 33.9722 7 0 0 0
1413742711 1097454 37.9609 21.0737 -5.02147 43.7075 -8.79702 -0.763677 3.10915 9.3615 1.474 7.00785 -0.498665 33.9633 7 0 0 0
1413742712 1098455 37.7875 21.0009 -5.07606 43.5281 -8.79096 -0.771957 3.10537 9.35522 1.75655 7.23995 -0.972644 33.9544 8 0 0 0
1413742713 1099459 37.8331 20.3448 -4.76625 43.22 -8.78537 -0.763513 3.13265 9.35837 0.612516 6.67104 -0.979155 34.0051 9 0 0 0
1413742714 1100461 37.7667 20.5963 -5.15224 43.3253 -8.80104 -0.771157 3.13093 9.37314 2.10959 7.11708 -1.56701 34.0322 8 0 0 0
1413742715 1101466 37.8125 20.9797 -5.03336 43.5347 -8.8166 -0.776365 3.09496 9.37624 2.12031 6.85012 -1.60796 33.9158 8 0 0 0
1413742716 1102473 38.0118 21.0849 -4.89494 43.7428 -8.81145 -0.792681 3.12548 9.38289 0.976884 6.61534 -1.37051 33.9577 8 0 0 0
1413742717 1103477 38.1406 20.4753 -5.0821 43.5863 -8.79161 -0.770802 3.14735 9.36975 1.18811 7.84017 0.483711 33.9727 8 0 0 0
1413742718 1104483 37.7236 21.3341 -5.00009 43.6259 -8.80578 -0.780315 3.10367 9.36928 0.286735 7.3157 -2.06916 33.953 8 0 0 0
1413742719 1105490 37.4727 21.3603 -5.29427 43.4568 -8.84211 -0.776285 3.13788 9.41445 0.640076 7.92561 -1.53176 33.8622 8 0 0 0
1413742720 1106503 37.8726 20.6729 -4.87443 43.422 -8.81374 -0.749376 3.13124 9.3834 1.07529 7.81233 -2.14789 33.8982 8 0 0 0
1413742721 1107509 37.9248 21.1008 -5.1856 43.7084 -8.80764 -0.776407 3.14226 9.38355 0.999491 7.10059 -0.876177 33.8909 8 0 0 0
1413742722 1108515 37.4641 20.9273 -4.90118 43.1918 -8.79634 -0.76112 3.12143 9.36474 0.985006 7.14981 -1.00172 33.8892 8 0 0 0
1413742723 1109519 37.6177 21.2158 -5.08127 43.4859 -8.83114 -0.77843 3.13747 9.40418 1.54001 7.56935 -0.739352 33.994 8 0 0 0
1413742724 1110526 37.9513 20.7464 -5.43225 43.5916 -8.79802 -0.772623 3.1432 9.37453 1.43369 7.4279 -0.75526 33.9269 8 0 0 0
1413742725 1111529 37.6712 21.0176 -4.76337 43.3999 -8.81704 -0.744482 3.0944 9.37389 1.40597 7.25079 -2.53548 33.9634 8 0 0 0
1413742726 1112537 37.3813 21.1016 -5.12256 43.2306 -8.79793 -0.783142 3.14841 9.37707 1.11609 7.24127 -1.64533 33.9923 8 0 0 0
1413742727 1113541 37.9811 20.3015 -4.97734 43.353 -8.80027 -0.769184 3.09996 9.36196 1.42263 8.55775 -0.645583 33.9151 9 0 0 0
1413742728 1114546 37.9935 20.8256 -4.73685 43.585 -8.81113 -0.769311 3.10419 9.37357 0.850253 9.51592 -1.10784 33.9354 9 0 0 0
1413742729 1115553 37.7616 20.8718 -4.79126 43.4111 -8.8223 -0.764537 3.13573 9.39416 0.347009 8.96458 -1.33319 33.9961 9 0 0 0
1413742730 1116560 37.817 20.8294 -5.05257 43.4686 -8.80571 -0.777365 3.13648 9.37989 1.45094 7.66894 -1.77503 33.9496 8 0 0 0
1413742731 1117568 38.032 20.8449 -4.59564 43.6127 -8.80874 -0.778246 3.11354 9.37517 2.30776 7.83502 -0.312472 33.9936 7 0 0 0
1413742732 1118572 38.0852 20.7525 -5.12113 43.6735 -8.80139 -0.805909 3.11162 9.36996 1.9025 6.91254 -0.410925 33.9299 8 0 0 0
1413742733 1119575 37.7201 20.5904 -4.88567 43.2509 -8.82335 -0.781682 3.11449 9.3895 0.819938 7.13998 -0.960756 34.0109 7 0 0 0
1413742734 1120576 38.0616 21.1685 -5.06366 43.8456 -8.81185 -0.775445 3.13666 9.38556 0.507417 6.94354 -1.63284 33.8393 8 0 0 0
1413742735 1121584 37.9775 20.6431 -5.18035 43.5347 -8.82177 -0.778536 3.12151 9.39008 1.8238 7.44798 -0.814172 33.9329 9 0 0 0
1413742736 1122592 38.2298 20.2398 -5.12874 43.56 -8.82642 -0.769003 3.13846 9.39931 0.450119 6.69804 -1.30167 33.9853 8 0 0 0
1413742737 1123599 37.7855 20.995 -4.58882 43.4694 -8.82251 -0.784169 3.10869 9.38698 0.286755 8.2241 -1.76933 33.9104 8 0 0 0
1413742738 1124601 37.7654 21.0203 -4.95374 43.5042 -8.82361 -0.767721 3.12576 9.39233 1.57131 7.06312 -1.78825 33.9663 9 0 0 0
1413742739 1125609 38.0442 20.8644 -4.86629 43.6619 -8.82608 -0.780545 3.13102 9.39745 1.22273 8.61104 -1.02931 33.9841 8 0 0 0
1413742740 1126614 37.8262 20.8479 -5.09714 43.4906 -8.81877 -0.767129 3.11604 9.3845 1.585 7.54328 -1.79471 33.9315 7 0 0 0
1413742741 1127618 37.5048 21.0041 -5.02195 43.2782 -8.83083 -0.761298 3.13535 9.40179 1.44485 7.89989 -1.25247 33.9374 8 0 0 0
1413742742 1128619 38.1994 20.6122 -5.03343 43.6966 -8.81221 -0.768634 3.12886 9.38273 0.350581 7.74993 -1.71196 33.9616 9 0 0 0
1413742743 1129624 37.0996 20.843 -4.80425 42.824 -8.81536 -0.756742 3.09683 9.37409 0.83487 7.26682 -0.155846 33.9589 7 0 0 0
1413742744 1130625 37.6743 20.9464 -4.91842 43.3854 -8.79711 -0.77771 3.12999 9.36967 0.953818 7.6423 -0.471332 33.865 8 0 0 0
1413742745 1131630 38.3266 20.6402 -4.62285 43.7757 -8.80706 -0.746822 3.09316 9.36428 1.14177 8.20285 -1.35252 33.9132 8 0 0 0
1413742746 1132637 37.5953 20.922 -4.74988 43.2863 -8.82141 -0.773159 3.15505 9.4005 1.5774 7.42559 -1.90774 33.9536 8 0 0 0
1413742747 1133644 37.8289 20.4621 -5.29272 43.3328 -8.80623 -0.766744 3.12218 9.37473 0.754424 7.36584 -1.26607 33.9696 9 0 0 0
1413742748 1134651 37.9274 20.992 -4.78246 43.6122 -8.84717 -0.75118 3.11678 9.41016 0.165582 8.24739 -1.46087 33.9272 8 0 0 0
1413742749 1135656 37.8354 21.0283 -5.0626 43.5814 -8.82159 -0.775125 3.11888 9.38876 0.200459 8.50704 -1.29241 34.008 8 0 0 0
1413742750 1136663 37.4327 21.1236 -4.6139 43.2285 -8.82273 -0.782332 3.13847 9.39694 1.47426 8.07705 -0.247978 33.9189 9 0 0 0
1413742751 1137666 37.7639 20.5602 -4.89364 43.2756 -8.79478 -0.779308 3.13466 9.36918 1.91335 6.42455 -1.40653 33.9205 8 0 0 0
1413742752 1138674 38.1912 20.6028 -4.57441 43.6345 -8.82902 -0.773757 3.10783 9.39196 1.4341 7.32093 -0.628606 33.9485 9 0 0 0
1413742753 1139677 37.658 20.898 -5.13499 43.373 -8.80096 -0.769139 3.11694 9.36823 1.02368 8.50314 -0.882274 33.9542 8 0 0 0
1413742754 1140682 38.0833 20.9189 -4.99461 43.7365 -8.79746 -0.773626 3.13152 9.37018 1.61006 7.49812 -0.964907 34.0705 7 0 0 0
1413742755 1141686 37.8275 21.1299 -4.79021 43.5929 -8.80754 -0.768526 3.10982 9.372 1.35077 7.23562 -1.7536 33.9637 8 0 0 0
1413742756 1142691 37.6068 21.0238 -4.76962 43.3477 -8.81678 -0.762058 3.12992 9.38684 2.11416 6.85954 -0.602566 33.9713 8 0 0 0
1413742757 1143695 37.953 20.657 -4.60067 43.4547 -8.82525 -0.772221 3.14597 9.40098 1.65854 8.79312 -1.04482 33.937 8 0 0 0
1413742758 1144701 37.8579 20.2857 -4.92657 43.232 -8.80503 -0.786727 3.13519 9.3796 1.24364 8.76133 -2.28894 33.9349 8 0 0 0
1413742759 1145705 37.6772 21.1431 -5.25661 43.5228 -8.84612 -0.762933 3.14955 9.42101 1.20061 8.06476 -0.628149 33.8974 8 0 0 0
1413742760 1146712 37.9804 20.7683 -4.95298 43.5702 -8.80672 -0.769983 3.11426 9.37283 0.585033 7.99384 -0.271534 33.9207 8 0 0 0
1413742761 1147713 37.7482 20.9923 -4.74856 43.4529 -8.8294 -0.783221 3.13085 9.40074 1.28586 7.97628 -0.340286 33.9363 7 0 0 0
1413742762 1148721 38.0814 20.6556 -5.22448 43.6365 -8.82025 -0.769839 3.12503 9.3891 1.24583 7.18528 -1.38835 33.9735 7 0 0 0
1413742763 1149726 38.005 20.3612 -5.46604 43.4608 -8.80993 -0.799045 3.11018 9.37691 1.67055 8.69119 0.564225 33.9977 8 0 0 0
1413742764 1150739 37.9951 20.9865 -4.98724 43.6914 -8.8104 -0.770478 3.10796 9.37423 1.28652 7.47455 -1.94922 33.8187 8 0 0 0
1413742765 1151745 38.0688 20.6391 -5.07857 43.6004 -8.83137 -0.779914 3.10795 9.39472 0.725647 6.40528 -0.99083 33.8887 7 0 0 0
1413742766 1152748 37.4647 20.8954 -5.355 43.2307 -8.8134 -0.780976 3.09742 9.37443 0.448019 8.04224 -1.73577 33.9193 9 0 0 0
1413742767 1153750 37.4794 21.0846 -5.03131 43.2964 -8.82939 -0.77157 3.15539 9.40797 -0.0274229 7.21863 -2.3187 33.8724 8 0 0 0
1413742768 1154753 37.7971 21.1021 -5.55237 43.6434 -8.81563 -0.78761 3.14062 9.39143 1.46956 7.68665 -1.65203 33.9768 7 0 0 0
1413742769 1155754 38.0426 20.6829 -4.92269 43.5804 -8.81425 -0.782762 3.11991 9.38283 0.631134 7.12261 -0.190815 33.9113 8 0 0 0
1413742770 1156761 37.6797 21.1556 -4.82151 43.4807 -8.81734 -0.764354 3.12942 9.38739 1.2162 7.23447 -2.45629 33.9514 7 0 0 0
1413742771 1157765 37.6155 21.1972 -5.01227 43.4669 -8.81206 -0.780343 3.09728 9.37307 1.10306 8.20596 -2.18717 33.9428 9 0 0 0
1413742772 1158768 37.7723 20.716 -5.0652 43.3769 -8.80764 -0.786969 3.11394 9.37499 0.79498 7.92428 -0.478186 33.9176 7 0 0 0
1413742773 1159771 37.8447 20.7857 -5.22825 43.4925 -8.80936 -0.780639 3.07752 9.36404 1.85444 8.53112 -1.17832 33.8598 9 0 0 0
1413742774 1160777 37.6905 20.9247 -4.93407 43.3908 -8.82438 -0.78639 3.15621 9.40478 0.612589 7.75502 -0.85855 33.7557 8 0 0 0
1413742775 1161784 37.8977 20.5665 -5.21751 43.4331 -8.80041 -0.771273 3.10972 9.36549 1.22539 6.72532 -1.62273 33.9257 8 0 0 0
1413742776 1162789 37.7516 20.8163 -5.48764 43.4582 -8.82378 -0.789999 3.14038 9.39921 0.910382 7.90434 -0.830176 33.989 8 0 0 0
1413742777 1163791 37.8279 20.8247 -4.54361 43.4196 -8.81752 -0.775567 3.09586 9.37734 0.171908 8.03148 -0.376581 33.9846 8 0 0 0
1413742778 1164793 37.5352 20.9056 -5.12131 43.2685 -8.81556 -0.777113 3.11576 9.38221 1.12353 6.72035 -1.22068 33.9464 8 0 0 0
1413742779 1165797 37.7811 20.6179 -4.65299 43.2916 -8.83 -0.762367 3.11588 9.39462 1.71493 6.64477 -0.566417 33.9465 9 0 0 0
1413742780 1166799 37.9534 20.8056 -4.67305 43.5335 -8.79905 -0.773583 3.14821 9.37725 0.42818 7.52729 -0.894138 34.0308 8 0 0 0
1413742781 1167806 37.6926 21.3242 -5.29513 43.629 -8.8117 -0.764642 3.12193 9.37961 1.443 7.18108 -1.4086 34.0033 8 0 0 0
1413742782 1168811 37.8107 20.3702 -5.34288 43.2798 -8.81257 -0.782159 3.11363 9.37912 1.88218 6.8723 -1.46487 34.0615 9 0 0 0
1413742783 1169816 37.6579 21.134 -5.09785 43.4827 -8.81759 -0.756422 3.14346 9.39166 1.15498 8.05393 -0.667662 34.001 8 0 0 0
1413742784 1170821 37.6875 21.1258 -4.8177 43.4725 -8.82053 -0.787882 3.14558 9.39772 1.30352 6.80865 -0.558813 33.9876 8 0 0 0
1413742785 1171824 37.9674 20.8185 -5.21402 43.6133 -8.81757 -0.780626 3.11114 9.38286 1.47203 7.73047 -1.74906 33.9895 8 0 0 0
1413742786 1172829 38.0712 20.4122 -4.38214 43.4198 -8.80881 -0.772087 3.16084 9.39054 1.13098 7.27236 -0.62902 33.9775 7 0 0 0
1413742787 1173831 37.7352 21.1733 -5.27669 43.59 -8.80069 -0.773665 3.11807 9.36872 1.4058 7.79187 -0.863063 33.9971 9 0 0 0
1413742788 1174834 37.6568 20.9898 -5.14321 43.4173 -8.79471 -0.785211 3.15054 9.37493 1.56944 7.41383 -1.30766 33.957 9 0 0 0
1413742789 1175843 37.7661 21.1043 -5.00019 43.5508 -8.81385 -0.753045 3.14062 9.38693 1.2906 7.60644 -1.14692 33.9184 8 0 0 0
1413742790 1176847 38.0076 20.5451 -5.00146 43.4936 -8.81777 -0.772981 3.14814 9.39475 1.6429 7.88653 -1.60774 34.0118 8 0 0 0
1413742791 1177853 37.9049 20.9862 -4.63758 43.5742 -8.81542 -0.759569 3.13296 9.38637 1.81206 7.86077 -1.53428 34.0092 8 0 0 0
