1413747310 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA) AM_bpT(dC)  AM_amT(dC) AM_motT(dC) AM_SOC AM_thr AM_rgn
1413750796 3488901 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750797 3489903 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750798 3490904 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750799 3491908 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750800 3492912 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750801 3493915 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750802 3494919 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750803 3495922 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750804 3496926 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750805 3497928 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750806 3498933 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750807 3499934 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750808 3500936 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750809 3501940 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750810 3502944 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750811 3503948 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750812 3504949 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750813 3505953 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750814 3506958 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750815 3507960 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750816 3508964 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750817 3509969 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750818 3510973 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750819 3511976 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750820 3512984 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750821 3513988 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750822 3514992 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750823 3515993 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750824 3516998 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750825 3517999 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750827 3519002 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750828 3520006 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750829 3521009 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750830 3522014 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750831 3523023 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750832 3524030 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750833 3525031 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750834 3526038 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750835 3527043 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750836 3528045 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750837 3529047 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750838 3530048 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750839 3531051 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750840 3532059 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750841 3533065 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750842 3534071 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750843 3535077 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750844 3536082 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750845 3537086 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750846 3538088 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750847 3539097 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750848 3540101 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750849 3541106 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750850 3542113 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750851 3543121 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750852 3544123 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750853 3545128 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750854 3546136 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750855 3547138 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750856 3548141 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750857 3549146 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750858 3550152 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750859 3551157 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750860 3552158 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750861 3553161 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750862 3554168 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750863 3555170 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750864 3556172 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750865 3557173 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750866 3558181 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750867 3559184 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750868 3560192 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750869 3561197 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750870 3562203 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750871 3563212 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750872 3564219 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750873 3565226 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750874 3566227 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750875 3567230 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750876 3568235 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750877 3569236 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750878 3570237 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750879 3571240 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750880 3572242 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750881 3573245 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750882 3574255 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750883 3575258 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750884 3576262 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750885 3577266 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750886 3578269 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750887 3579271 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750888 3580273 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750889 3581274 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750890 3582280 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750891 3583285 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750892 3584291 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750893 3585292 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750894 3586294 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750895 3587295 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750896 3588302 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750897 3589303 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750898 3590304 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750899 3591310 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750900 3592316 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750901 3593321 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750902 3594327 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750903 3595336 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750904 3596339 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750905 3597346 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750906 3598348 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750907 3599352 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750908 3600354 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750909 3601355 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750910 3602358 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750911 3603365 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750912 3604369 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750913 3605371 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750914 3606374 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750915 3607376 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750916 3608377 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750917 3609380 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750918 3610385 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750919 3611387 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750920 3612390 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750921 3613392 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750922 3614399 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750923 3615402 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750924 3616404 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750925 3617406 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750926 3618411 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750927 3619412 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750928 3620418 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750929 3621426 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750930 3622432 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750931 3623439 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750932 3624444 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750933 3625452 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750934 3626457 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750935 3627463 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750936 3628469 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750937 3629470 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750938 3630473 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750939 3631479 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750940 3632480 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750941 3633485 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750942 3634492 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750943 3635497 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750944 3636498 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750945 3637502 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750946 3638509 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750947 3639517 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750948 3640523 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750949 3641531 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750950 3642536 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750951 3643539 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750952 3644547 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750953 3645551 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750954 3646555 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750955 3647556 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750956 3648563 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750957 3649571 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750958 3650574 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750959 3651582 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750960 3652583 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750961 3653586 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750962 3654588 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750963 3655591 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750964 3656598 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750965 3657603 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750966 3658605 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750967 3659608 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750968 3660621 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750969 3661628 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750970 3662633 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750971 3663635 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750972 3664641 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750973 3665642 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750974 3666644 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750975 3667646 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750976 3668648 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750977 3669652 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750978 3670653 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750979 3671664 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750980 3672668 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750981 3673670 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750982 3674676 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750983 3675683 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750984 3676695 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750985 3677702 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750986 3678704 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750987 3679707 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750988 3680708 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750989 3681711 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750990 3682718 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750991 3683721 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750992 3684729 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750993 3685731 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750994 3686732 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750995 3687733 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750996 3688739 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750997 3689744 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750998 3690751 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413750999 3691752 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751000 3692756 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751001 3693759 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751002 3694763 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751003 3695765 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751004 3696766 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751005 3697770 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751006 3698777 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751007 3699785 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751008 3700790 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751009 3701794 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751010 3702796 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751011 3703798 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751012 3704804 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751013 3705807 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751014 3706808 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751015 3707815 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751016 3708823 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751017 3709829 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751018 3710834 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751019 3711842 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751020 3712850 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751021 3713857 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751022 3714860 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751023 3715867 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751024 3716873 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751025 3717878 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751026 3718885 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751027 3719890 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751028 3720897 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751029 3721898 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751030 3722903 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751031 3723906 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751032 3724907 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751033 3725913 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751034 3726917 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751035 3727919 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751036 3728924 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751037 3729931 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751038 3730941 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751039 3731944 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751040 3732949 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751041 3733954 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751042 3734958 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751043 3735960 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751044 3736964 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751045 3737971 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751046 3738983 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751047 3739991 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751048 3740997 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751050 3742001 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751051 3743009 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751052 3744015 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751053 3745019 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751054 3746027 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751055 3747510 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751056 3748515 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751057 3749520 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751058 3750521 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413751059 3751526 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
