1413747310 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA)
1413754137 6829524 -18192 -18703 -19072
1413754137 6829776 -18192 -18703 -19072
1413754138 6830034 -18192 -18703 -19072
1413754138 6830286 -18192 -18703 -19072
1413754138 6830540 -18192 -18703 -19072
1413754138 6830792 -18192 -18703 -19072
1413754139 6831047 -18192 -18703 -19072
1413754139 6831300 -18192 -18703 -19072
1413754139 6831551 -18192 -18703 -19072
1413754139 6831802 -18192 -18703 -19072
1413754140 6832057 -18192 -18703 -19072
1413754140 6832311 -18192 -18703 -19072
1413754140 6832565 -18192 -18703 -19072
1413754140 6832819 -18192 -18703 -19072
1413754141 6833071 -18192 -18703 -19072
1413754141 6833322 -18192 -18703 -19072
1413754141 6833578 -18192 -18703 -19072
1413754141 6833832 -18192 -18703 -19072
1413754142 6834084 -18192 -18703 -19072
1413754142 6834338 -18192 -18703 -19072
1413754142 6834591 -18192 -18703 -19072
1413754142 6834845 -18192 -18703 -19072
1413754143 6835096 -18192 -18703 -19072
1413754143 6835352 -18192 -18703 -19072
1413754143 6835607 -18192 -18703 -19072
1413754143 6835861 -18192 -18703 -19072
1413754144 6836114 -18192 -18703 -19072
1413754144 6836368 -18192 -18703 -19072
1413754144 6836621 -18192 -18703 -19072
1413754144 6836872 -18192 -18703 -19072
1413754145 6837127 -18192 -18703 -19072
1413754145 6837382 -18192 -18703 -19072
1413754145 6837636 -18192 -18703 -19072
1413754145 6837889 -18192 -18703 -19072
1413754146 6838142 -18192 -18703 -19072
1413754146 6838393 -18192 -18703 -19072
1413754146 6838647 -18192 -18703 -19072
1413754146 6838899 -18192 -18703 -19072
1413754147 6839152 -18192 -18703 -19072
1413754147 6839408 -18192 -18703 -19072
1413754147 6839664 -18192 -18703 -19072
1413754147 6839915 -18192 -18703 -19072
1413754148 6840169 -18192 -18703 -19072
1413754148 6840424 -18192 -18703 -19072
1413754148 6840679 -18192 -18703 -19072
1413754148 6840930 -18192 -18703 -19072
1413754149 6841181 -18192 -18703 -19072
1413754149 6841438 -18192 -18703 -19072
1413754149 6841694 -18192 -18703 -19072
1413754149 6841945 -18192 -18703 -19072
1413754150 6842196 -18192 -18703 -19072
1413754150 6842450 -18192 -18703 -19072
1413754150 6842703 -18192 -18703 -19072
1413754150 6842956 -18192 -18703 -19072
1413754151 6843208 -18192 -18703 -19072
1413754151 6843460 -18192 -18703 -19072
1413754151 6843718 -18192 -18703 -19072
1413754151 6843970 -18192 -18703 -19072
1413754152 6844225 -18192 -18703 -19072
1413754152 6844477 -18192 -18703 -19072
1413754152 6844731 -18192 -18703 -19072
1413754152 6844982 -18192 -18703 -19072
1413754153 6845236 -18192 -18703 -19072
1413754153 6845490 -18192 -18703 -19072
1413754153 6845745 -18192 -18703 -19072
1413754153 6845996 -18192 -18703 -19072
1413754154 6846249 -18192 -18703 -19072
1413754154 6846504 -18192 -18703 -19072
1413754154 6846755 -18192 -18703 -19072
1413754155 6847008 -18192 -18703 -19072
1413754155 6847262 -18192 -18703 -19072
1413754155 6847513 -18192 -18703 -19072
1413754155 6847770 -18192 -18703 -19072
1413754156 6848023 -18192 -18703 -19072
1413754156 6848278 -18192 -18703 -19072
1413754156 6848531 -18192 -18703 -19072
1413754156 6848785 -18192 -18703 -19072
1413754157 6849040 -18192 -18703 -19072
1413754157 6849295 -18192 -18703 -19072
1413754157 6849549 -18192 -18703 -19072
1413754157 6849803 -18192 -18703 -19072
1413754158 6850058 -18192 -18703 -19072
1413754158 6850313 -18192 -18703 -19072
1413754158 6850566 -18192 -18703 -19072
1413754158 6850820 -18192 -18703 -19072
1413754159 6851076 -18192 -18703 -19072
1413754159 6851328 -18192 -18703 -19072
1413754159 6851580 -18192 -18703 -19072
1413754159 6851831 -18192 -18703 -19072
1413754160 6852083 -18192 -18703 -19072
1413754160 6852340 -18192 -18703 -19072
1413754160 6852594 -18192 -18703 -19072
1413754160 6852849 -18192 -18703 -19072
1413754161 6853102 -18192 -18703 -19072
1413754161 6853359 -18192 -18703 -19072
1413754161 6853612 -18192 -18703 -19072
1413754161 6853867 -18192 -18703 -19072
1413754162 6854119 -18192 -18703 -19072
1413754162 6854371 -18192 -18703 -19072
1413754162 6854624 -18192 -18703 -19072
1413754162 6854876 -18192 -18703 -19072
1413754163 6855130 -18192 -18703 -19072
1413754163 6855384 -18192 -18703 -19072
1413754163 6855639 -18192 -18703 -19072
1413754163 6855891 -18192 -18703 -19072
1413754164 6856144 -18192 -18703 -19072
1413754164 6856395 -18192 -18703 -19072
1413754164 6856647 -18192 -18703 -19072
1413754164 6856900 -18192 -18703 -19072
1413754165 6857151 -18192 -18703 -19072
1413754165 6857403 -18192 -18703 -19072
1413754165 6857656 -18192 -18703 -19072
1413754165 6857907 -18192 -18703 -19072
1413754166 6858161 -18192 -18703 -19072
1413754166 6858413 -18192 -18703 -19072
1413754166 6858667 -18192 -18703 -19072
1413754166 6858921 -18192 -18703 -19072
1413754167 6859173 -18192 -18703 -19072
1413754167 6859424 -18192 -18703 -19072
1413754167 6859677 -18192 -18703 -19072
1413754167 6859931 -18192 -18703 -19072
1413754168 6860183 -18192 -18703 -19072
1413754168 6860435 -18192 -18703 -19072
1413754168 6860689 -18192 -18703 -19072
1413754168 6860940 -18192 -18703 -19072
1413754169 6861192 -18192 -18703 -19072
1413754169 6861446 -18192 -18703 -19072
1413754169 6861701 -18192 -18703 -19072
1413754169 6861954 -18192 -18703 -19072
1413754170 6862206 -18192 -18703 -19072
1413754170 6862458 -18192 -18703 -19072
1413754170 6862713 -18192 -18703 -19072
1413754170 6862967 -18192 -18703 -19072
1413754171 6863224 -18192 -18703 -19072
1413754171 6863482 -18192 -18703 -19072
1413754171 6863740 -18192 -18703 -19072
1413754171 6863997 -18192 -18703 -19072
1413754172 6864254 -18192 -18703 -19072
1413754172 6864508 -18192 -18703 -19072
1413754172 6864762 -18192 -18703 -19072
1413754173 6865018 -18192 -18703 -19072
1413754173 6865269 -18192 -18703 -19072
1413754173 6865521 -18192 -18703 -19072
1413754173 6865776 -18192 -18703 -19072
1413754174 6866031 -18192 -18703 -19072
1413754174 6866294 -18192 -18703 -19072
1413754174 6866546 -18192 -18703 -19072
1413754174 6866802 -18192 -18703 -19072
1413754175 6867058 -18192 -18703 -19072
1413754175 6867310 -18192 -18703 -19072
1413754175 6867562 -18192 -18703 -19072
1413754175 6867817 -18192 -18703 -19072
1413754176 6868073 -18192 -18703 -19072
1413754176 6868325 -18192 -18703 -19072
1413754176 6868583 -18192 -18703 -19072
1413754176 6868835 -18192 -18703 -19072
1413754177 6869088 -18192 -18703 -19072
1413754177 6869345 -18192 -18703 -19072
1413754177 6869596 -18192 -18703 -19072
1413754177 6869849 -18192 -18703 -19072
1413754178 6870106 -18192 -18703 -19072
1413754178 6870363 -18192 -18703 -19072
1413754178 6870616 -18192 -18703 -19072
1413754178 6870874 -18192 -18703 -19072
1413754179 6871128 -18192 -18703 -19072
1413754179 6871381 -18192 -18703 -19072
1413754179 6871639 -18192 -18703 -19072
1413754179 6871891 -18192 -18703 -19072
1413754180 6872144 -18192 -18703 -19072
1413754180 6872401 -18192 -18703 -19072
1413754180 6872653 -18192 -18703 -19072
1413754180 6872907 -18192 -18703 -19072
1413754181 6873167 -18192 -18703 -19072
1413754181 6873422 -18192 -18703 -19072
1413754181 6873676 -18192 -18703 -19072
1413754181 6873930 -18192 -18703 -19072
1413754182 6874184 -18192 -18703 -19072
1413754182 6874435 -18192 -18703 -19072
1413754182 6874686 -18192 -18703 -19072
1413754182 6874950 -18192 -18703 -19072
1413754183 6875204 -18192 -18703 -19072
1413754183 6875461 -18192 -18703 -19072
1413754183 6875712 -18192 -18703 -19072
1413754183 6875963 -18192 -18703 -19072
1413754184 6876219 -18192 -18703 -19072
1413754184 6876473 -18192 -18703 -19072
1413754184 6876727 -18192 -18703 -19072
1413754184 6876984 -18192 -18703 -19072
1413754185 6877241 -18192 -18703 -19072
1413754185 6877494 -18192 -18703 -19072
1413754185 6877746 -18192 -18703 -19072
1413754186 6878010 -18192 -18703 -19072
1413754186 6878263 -18192 -18703 -19072
1413754186 6878520 -18192 -18703 -19072
1413754186 6878771 -18192 -18703 -19072
1413754187 6879022 -18192 -18703 -19072
1413754187 6879277 -18192 -18703 -19072
1413754187 6879531 -18192 -18703 -19072
1413754187 6879783 -18192 -18703 -19072
1413754188 6880037 -18192 -18703 -19072
1413754188 6880290 -18192 -18703 -19072
1413754188 6880546 -18192 -18703 -19072
1413754188 6880800 -18192 -18703 -19072
1413754189 6881057 -18192 -18703 -19072
1413754189 6881310 -18192 -18703 -19072
1413754189 6881567 -18192 -18703 -19072
1413754189 6881833 -18192 -18703 -19072
1413754190 6882090 -18192 -18703 -19072
1413754190 6882350 -18192 -18703 -19072
1413754190 6882605 -18192 -18703 -19072
1413754190 6882861 -18192 -18703 -19072
1413754191 6883118 -18192 -18703 -19072
1413754191 6883375 -18192 -18703 -19072
1413754191 6883626 -18192 -18703 -19072
1413754191 6883888 -18192 -18703 -19072
1413754192 6884140 -18192 -18703 -19072
1413754192 6884395 -18192 -18703 -19072
1413754192 6884653 -18192 -18703 -19072
1413754192 6884909 -18192 -18703 -19072
1413754193 6885160 -18192 -18703 -19072
1413754193 6885416 -18192 -18703 -19072
1413754193 6885667 -18192 -18703 -19072
1413754193 6885919 -18192 -18703 -19072
1413754194 6886176 -18192 -18703 -19072
1413754194 6886434 -18192 -18703 -19072
1413754194 6886691 -18192 -18703 -19072
1413754194 6886951 -18192 -18703 -19072
1413754195 6887207 -18192 -18703 -19072
1413754195 6887459 -18192 -18703 -19072
1413754195 6887711 -18192 -18703 -19072
1413754195 6887966 -18192 -18703 -19072
1413754196 6888218 -18192 -18703 -19072
1413754196 6888469 -18192 -18703 -19072
1413754196 6888721 -18192 -18703 -19072
1413754196 6888979 -18192 -18703 -19072
1413754197 6889230 -18192 -18703 -19072
1413754197 6889481 -18192 -18703 -19072
1413754197 6889739 -18192 -18703 -19072
1413754197 6889997 -18192 -18703 -19072
1413754198 6890251 -18192 -18703 -19072
1413754198 6890507 -18192 -18703 -19072
1413754198 6890759 -18192 -18703 -19072
1413754199 6891013 -18192 -18703 -19072
1413754199 6891264 -18192 -18703 -19072
1413754199 6891520 -18192 -18703 -19072
1413754199 6891777 -18192 -18703 -19072
1413754200 6892028 -18192 -18703 -19072
1413754200 6892279 -18192 -18703 -19072
1413754200 6892530 -18192 -18703 -19072
1413754200 6892781 -18192 -18703 -19072
1413754201 6893037 -18192 -18703 -19072
1413754201 6893289 -18192 -18703 -19072
1413754201 6893541 -18192 -18703 -19072
1413754201 6893793 -18192 -18703 -19072
1413754202 6894049 -18192 -18703 -19072
1413754202 6894305 -18192 -18703 -19072
1413754202 6894558 -18192 -18703 -19072
1413754202 6894811 -18192 -18703 -19072
1413754203 6895063 -18192 -18703 -19072
1413754203 6895320 -18192 -18703 -19072
1413754203 6895575 -18192 -18703 -19072
1413754203 6895829 -18192 -18703 -19072
1413754204 6896083 -18192 -18703 -19072
1413754204 6896339 -18192 -18703 -19072
1413754204 6896597 -18192 -18703 -19072
1413754204 6896849 -18192 -18703 -19072
1413754205 6897104 -18192 -18703 -19072
1413754205 6897364 -18192 -18703 -19072
1413754205 6897616 -18192 -18703 -19072
1413754205 6897867 -18192 -18703 -19072
1413754206 6898124 -18192 -18703 -19072
1413754206 6898375 -18192 -18703 -19072
1413754206 6898631 -18192 -18703 -19072
1413754206 6898888 -18192 -18703 -19072
1413754207 6899143 -18192 -18703 -19072
1413754207 6899401 -18192 -18703 -19072
1413754207 6899654 -18192 -18703 -19072
1413754207 6899918 -18192 -18703 -19072
1413754208 6900175 -18192 -18703 -19072
1413754208 6900426 -18192 -18703 -19072
1413754208 6900682 -18192 -18703 -19072
1413754208 6900942 -18192 -18703 -19072
1413754209 6901197 -18192 -18703 -19072
1413754209 6901454 -18192 -18703 -19072
1413754209 6901711 -18192 -18703 -19072
1413754209 6901968 -18192 -18703 -19072
1413754210 6902223 -18192 -18703 -19072
1413754210 6902474 -18192 -18703 -19072
1413754210 6902726 -18192 -18703 -19072
1413754210 6902986 -18192 -18703 -19072
1413754211 6903237 -18192 -18703 -19072
1413754211 6903492 -18192 -18703 -19072
1413754211 6903747 -18192 -18703 -19072
1413754211 6903998 -18192 -18703 -19072
1413754212 6904252 -18192 -18703 -19072
1413754212 6904510 -18192 -18703 -19072
1413754212 6904767 -18192 -18703 -19072
1413754213 6905022 -18192 -18703 -19072
1413754213 6905279 -18192 -18703 -19072
1413754213 6905531 -18192 -18703 -19072
1413754213 6905785 -18192 -18703 -19072
1413754214 6906042 -18192 -18703 -19072
1413754214 6906295 -18192 -18703 -19072
1413754214 6906548 -18192 -18703 -19072
1413754214 6906804 -18192 -18703 -19072
1413754215 6907055 -18192 -18703 -19072
1413754215 6907308 -18192 -18703 -19072
1413754215 6907566 -18192 -18703 -19072
1413754215 6907822 -18192 -18703 -19072
1413754216 6908082 -18192 -18703 -19072
1413754216 6908337 -18192 -18703 -19072
1413754216 6908588 -18192 -18703 -19072
1413754216 6908842 -18192 -18703 -19072
1413754217 6909099 -18192 -18703 -19072
1413754217 6909359 -18192 -18703 -19072
1413754217 6909616 -18192 -18703 -19072
1413754217 6909876 -18192 -18703 -19072
1413754218 6910139 -18192 -18703 -19072
1413754218 6910392 -18192 -18703 -19072
1413754218 6910644 -18192 -18703 -19072
1413754218 6910900 -18192 -18703 -19072
1413754219 6911152 -18192 -18703 -19072
1413754219 6911409 -18192 -18703 -19072
1413754219 6911666 -18192 -18703 -19072
1413754219 6911922 -18192 -18703 -19072
1413754220 6912175 -18192 -18703 -19072
1413754220 6912429 -18192 -18703 -19072
1413754220 6912681 -18192 -18703 -19072
1413754220 6912937 -18192 -18703 -19072
1413754221 6913188 -18192 -18703 -19072
1413754221 6913444 -18192 -18703 -19072
1413754221 6913703 -18192 -18703 -19072
1413754221 6913967 -18192 -18703 -19072
1413754222 6914223 -18192 -18703 -19072
1413754222 6914474 -18192 -18703 -19072
1413754222 6914729 -18192 -18703 -19072
1413754222 6914980 -18192 -18703 -19072
1413754223 6915237 -18192 -18703 -19072
1413754223 6915494 -18192 -18703 -19072
1413754223 6915749 -18192 -18703 -19072
1413754224 6916000 -18192 -18703 -19072
1413754224 6916254 -18192 -18703 -19072
1413754224 6916514 -18192 -18703 -19072
1413754224 6916772 -18192 -18703 -19072
1413754225 6917023 -18192 -18703 -19072
1413754225 6917274 -18192 -18703 -19072
1413754225 6917526 -18192 -18703 -19072
1413754225 6917784 -18192 -18703 -19072
1413754226 6918039 -18192 -18703 -19072
1413754226 6918290 -18192 -18703 -19072
1413754226 6918547 -18192 -18703 -19072
1413754226 6918798 -18192 -18703 -19072
1413754227 6919055 -18192 -18703 -19072
1413754227 6919309 -18192 -18703 -19072
1413754227 6919565 -18192 -18703 -19072
1413754227 6919816 -18192 -18703 -19072
1413754228 6920069 -18192 -18703 -19072
1413754228 6920324 -18192 -18703 -19072
1413754228 6920575 -18192 -18703 -19072
1413754228 6920832 -18192 -18703 -19072
1413754229 6921087 -18192 -18703 -19072
1413754229 6921340 -18192 -18703 -19072
1413754229 6921596 -18192 -18703 -19072
1413754229 6921849 -18192 -18703 -19072
1413754230 6922110 -18192 -18703 -19072
1413754230 6922369 -18192 -18703 -19072
1413754230 6922624 -18192 -18703 -19072
1413754230 6922875 -18192 -18703 -19072
1413754231 6923128 -18192 -18703 -19072
1413754231 6923382 -18192 -18703 -19072
1413754231 6923638 -18192 -18703 -19072
1413754231 6923895 -18192 -18703 -19072
1413754232 6924153 -18192 -18703 -19072
1413754232 6924404 -18192 -18703 -19072
1413754232 6924660 -18192 -18703 -19072
1413754232 6924919 -18192 -18703 -19072
1413754233 6925174 -18192 -18703 -19072
1413754233 6925429 -18192 -18703 -19072
1413754233 6925680 -18192 -18703 -19072
1413754233 6925936 -18192 -18703 -19072
1413754234 6926192 -18192 -18703 -19072
1413754234 6926445 -18192 -18703 -19072
1413754234 6926703 -18192 -18703 -19072
1413754234 6926957 -18192 -18703 -19072
1413754235 6927216 -18192 -18703 -19072
1413754235 6927470 -18192 -18703 -19072
1413754235 6927727 -18192 -18703 -19072
1413754235 6927986 -18192 -18703 -19072
1413754236 6928241 -18192 -18703 -19072
1413754236 6928496 -18192 -18703 -19072
1413754236 6928752 -18192 -18703 -19072
1413754237 6929009 -18192 -18703 -19072
1413754237 6929269 -18192 -18703 -19072
1413754237 6929526 -18192 -18703 -19072
1413754237 6929780 -18192 -18703 -19072
1413754238 6930059 -18192 -18703 -19072
1413754238 6930312 -18192 -18703 -19072
1413754238 6930568 -18192 -18703 -19072
1413754238 6930823 -18192 -18703 -19072
1413754239 6931075 -18192 -18703 -19072
1413754239 6931331 -18192 -18703 -19072
1413754239 6931582 -18192 -18703 -19072
1413754239 6931838 -18192 -18703 -19072
1413754240 6932098 -18192 -18703 -19072
1413754240 6932352 -18192 -18703 -19072
1413754240 6932610 -18192 -18703 -19072
1413754240 6932864 -18192 -18703 -19072
1413754241 6933116 -18192 -18703 -19072
1413754241 6933373 -18192 -18703 -19072
1413754241 6933631 -18192 -18703 -19072
1413754241 6933883 -18192 -18703 -19072
1413754242 6934139 -18192 -18703 -19072
1413754242 6934391 -18192 -18703 -19072
1413754242 6934651 -18192 -18703 -19072
1413754242 6934909 -18192 -18703 -19072
1413754243 6935160 -18192 -18703 -19072
1413754243 6935416 -18192 -18703 -19072
1413754243 6935668 -18192 -18703 -19072
1413754243 6935923 -18192 -18703 -19072
1413754244 6936177 -18192 -18703 -19072
1413754244 6936431 -18192 -18703 -19072
1413754244 6936687 -18192 -18703 -19072
1413754244 6936944 -18192 -18703 -19072
1413754245 6937201 -18192 -18703 -19072
1413754245 6937453 -18192 -18703 -19072
1413754245 6937708 -18192 -18703 -19072
1413754245 6937961 -18192 -18703 -19072
1413754246 6938213 -18192 -18703 -19072
1413754246 6938471 -18192 -18703 -19072
1413754246 6938722 -18192 -18703 -19072
1413754246 6938977 -18192 -18703 -19072
1413754247 6939251 -18192 -18703 -19072
1413754247 6939505 -18192 -18703 -19072
1413754247 6939766 -18192 -18703 -19072
1413754248 6940022 -18192 -18703 -19072
1413754248 6940276 -18192 -18703 -19072
1413754248 6940533 -18192 -18703 -19072
1413754248 6940785 -18192 -18703 -19072
1413754249 6941036 -18192 -18703 -19072
1413754249 6941291 -18192 -18703 -19072
1413754249 6941545 -18192 -18703 -19072
1413754249 6941798 -18192 -18703 -19072
1413754250 6942053 -18192 -18703 -19072
1413754250 6942304 -18192 -18703 -19072
1413754250 6942558 -18192 -18703 -19072
1413754250 6942816 -18192 -18703 -19072
1413754251 6943071 -18192 -18703 -19072
1413754251 6943326 -18192 -18703 -19072
1413754251 6943578 -18192 -18703 -19072
1413754251 6943834 -18192 -18703 -19072
1413754252 6944087 -18192 -18703 -19072
1413754252 6944340 -18192 -18703 -19072
1413754252 6944598 -18192 -18703 -19072
1413754252 6944852 -18192 -18703 -19072
1413754253 6945104 -18192 -18703 -19072
1413754253 6945357 -18192 -18703 -19072
1413754253 6945612 -18192 -18703 -19072
1413754253 6945865 -18192 -18703 -19072
1413754254 6946121 -18192 -18703 -19072
1413754254 6946380 -18192 -18703 -19072
1413754254 6946637 -18192 -18703 -19072
