1413747310 utime volts24 volts12 gappos gapmotor BSChKill MotCont MotPreC ArrCont ArrPreC GapD1 GapIN1 GapIN2 ArrayA ArrayB ArrayC Estop Thren
1413754437 7129921 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754438 7130923 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754439 7131927 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754440 7132928 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754441 7133932 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754442 7134933 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754443 7135937 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754444 7136939 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754445 7137944 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754446 7138949 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754447 7139954 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754448 7140955 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754449 7141960 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754450 7142963 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754451 7143964 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754452 7144970 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754453 7145971 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754454 7146973 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754455 7147978 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754456 7148983 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754457 7149984 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754458 7150997 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754459 7151998 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754461 7153000 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754462 7154004 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754463 7155008 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754464 7156010 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754465 7157011 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754466 7158015 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754467 7159016 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754468 7160019 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754469 7161020 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754470 7162021 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754471 7163022 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754472 7164025 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754473 7165028 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754474 7166032 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754475 7167035 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754476 7168036 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754477 7169041 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754478 7170045 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754479 7171049 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754480 7172052 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754481 7173054 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754482 7174055 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754483 7175060 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754484 7176061 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754485 7177063 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754486 7178069 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754487 7179070 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754488 7180072 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754489 7181080 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754490 7182083 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754491 7183088 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754492 7184092 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754493 7185096 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754494 7186100 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754495 7187102 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754496 7188103 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754497 7189108 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754498 7190110 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754499 7191113 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754500 7192116 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754501 7193121 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754502 7194124 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754503 7195128 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754504 7196133 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754505 7197137 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754506 7198140 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754507 7199145 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754508 7200148 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754509 7201152 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754510 7202159 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754511 7203160 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754512 7204163 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754513 7205168 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754514 7206172 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754515 7207175 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754516 7208178 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754517 7209180 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754518 7210185 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754519 7211186 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754520 7212191 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754521 7213196 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754522 7214198 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754523 7215199 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754524 7216204 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754525 7217209 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754526 7218210 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754527 7219211 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754528 7220213 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754529 7221217 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754530 7222218 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754531 7223223 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754532 7224227 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754533 7225230 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754534 7226231 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754535 7227236 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754536 7228239 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754537 7229244 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754538 7230248 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754539 7231252 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754540 7232257 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754541 7233260 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754542 7234264 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754543 7235267 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754544 7236270 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754545 7237272 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754546 7238277 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754547 7239282 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754548 7240289 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754549 7241292 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754550 7242293 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754551 7243298 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754552 7244303 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754553 7245310 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754554 7246321 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754555 7247325 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754556 7248326 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754557 7249327 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754558 7250332 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754559 7251342 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754560 7252346 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754561 7253352 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754562 7254359 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754563 7255362 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754564 7256370 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754565 7257375 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754566 7258382 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754567 7259393 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754568 7260399 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754569 7261400 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754570 7262405 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754571 7263407 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754572 7264410 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754573 7265420 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754574 7266422 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754575 7267428 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754576 7268430 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754577 7269433 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754578 7270439 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754579 7271440 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754580 7272442 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754581 7273449 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754582 7274455 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754583 7275466 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754584 7276470 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754585 7277478 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754586 7278479 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754587 7279490 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754588 7280494 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754589 7281500 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754590 7282505 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754591 7283507 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754592 7284512 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754593 7285513 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754594 7286517 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754595 7287524 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754596 7288531 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754597 7289532 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754598 7290538 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754599 7291544 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754600 7292553 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754601 7293554 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754602 7294560 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754603 7295562 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754604 7296570 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754605 7297574 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754606 7298578 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754607 7299584 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754608 7300589 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754609 7301591 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754610 7302598 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754611 7303602 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754612 7304608 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754613 7305613 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754614 7306631 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754615 7307634 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754616 7308639 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754617 7309640 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754618 7310642 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754619 7311643 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754620 7312646 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754621 7313647 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754622 7314654 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754623 7315660 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754624 7316667 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754625 7317670 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754626 7318672 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754627 7319673 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754628 7320676 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754629 7321680 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754630 7322689 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754631 7323691 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754632 7324694 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754633 7325697 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754634 7326698 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754635 7327700 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754636 7328702 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754637 7329705 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754638 7330707 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754639 7331710 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754640 7332715 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754641 7333720 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754642 7334721 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754643 7335731 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754644 7336735 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754645 7337740 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754646 7338745 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754647 7339746 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754648 7340750 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754649 7341752 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754650 7342753 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754651 7343760 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754652 7344766 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754653 7345772 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754654 7346780 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754655 7347787 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754656 7348789 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754657 7349798 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754658 7350809 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754659 7351811 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754660 7352819 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754661 7353826 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754662 7354827 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754663 7355832 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754664 7356850 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754665 7357855 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754666 7358857 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754667 7359863 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754668 7360865 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754669 7361868 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754670 7362873 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754671 7363877 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754672 7364880 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754673 7365885 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754674 7366895 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754675 7367898 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754676 7368901 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754677 7369905 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754678 7370906 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754679 7371914 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754680 7372919 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754681 7373922 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754682 7374927 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754683 7375932 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754684 7376936 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754685 7377937 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754686 7378942 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754687 7379945 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754688 7380947 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754689 7381948 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754690 7382953 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754691 7383956 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754692 7384961 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754693 7385963 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754694 7386965 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754695 7387967 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754696 7388972 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754697 7389973 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754698 7390976 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754699 7391979 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754700 7392981 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754701 7393986 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754702 7394989 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754703 7395991 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754704 7396996 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754705 7397999 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754707 7399003 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754708 7400006 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754709 7401010 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754710 7402011 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754711 7403014 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754712 7404017 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754713 7405018 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754714 7406019 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754715 7407022 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754716 7408024 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754717 7409026 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754718 7410028 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754719 7411029 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754720 7412033 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754721 7413038 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754722 7414040 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754723 7415045 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754724 7416048 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754725 7417049 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754726 7418050 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754727 7419054 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754728 7420055 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754729 7421056 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754730 7422060 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754731 7423061 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754732 7424070 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754733 7425075 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754734 7426080 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754735 7427085 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754736 7428088 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754737 7429091 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754738 7430093 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754739 7431094 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754740 7432095 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754741 7433098 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754742 7434100 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754743 7435103 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754744 7436104 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754745 7437105 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754746 7438109 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754747 7439111 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754748 7440115 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754749 7441118 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754750 7442122 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754751 7443124 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754752 7444129 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754753 7445134 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754754 7446138 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754755 7447141 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754756 7448149 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754757 7449150 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754758 7450153 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754759 7451154 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413754760 7452160 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413754761 7453161 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
