1413741615 utime T(cK) I(cA) V(mV) V_sup(mV) Stat T(cK) I(cA) V(mV) V_sup(mV) Stat
1413742022 408951 29565 -87 13015 0 1 29430 -87 13045 77 1
1413742023 409957 29565 -87 13015 0 1 29385 -87 13045 77 1
1413742024 410962 29520 -87 13015 0 1 29430 -87 13045 77 1
1413742025 411972 29565 -87 13015 0 1 29385 -87 13045 77 1
1413742026 412976 29520 -87 13015 0 1 29430 -87 13045 77 1
1413742027 413984 29565 -87 13015 0 1 29385 -87 13040 77 1
1413742028 414987 29565 -87 13015 0 1 29385 -87 13040 77 1
1413742029 415995 29520 -87 13015 0 1 29430 -87 13040 77 1
1413742031 417003 29565 -87 13015 0 1 29430 -87 13040 77 1
1413742032 418011 29565 -87 13015 0 1 29430 -87 13040 77 1
1413742033 419014 29520 -87 13015 0 1 29385 -87 13040 77 1
1413742034 420018 29565 -87 13015 0 1 29385 -87 13040 77 1
1413742035 421023 29520 -89 13010 0 1 29385 -89 13040 77 1
1413742036 422024 29520 -87 13015 0 1 29385 -87 13040 77 1
1413742037 423031 29520 -87 13015 0 1 29430 -87 13040 77 1
1413742038 424040 29565 -87 13010 0 1 29385 -87 13040 77 1
1413742039 425043 29520 -87 13010 0 1 29385 -87 13040 77 1
1413742040 426051 29565 -87 13010 0 1 29385 -87 13035 77 1
1413742041 427057 29565 -87 13010 0 1 29430 -87 13040 77 1
1413742042 428063 29520 -87 13010 0 1 29385 -87 13035 77 1
1413742043 429064 29565 -87 13010 0 1 29385 -87 13035 77 1
1413742044 430068 29565 -87 13010 0 1 29430 -87 13035 77 1
1413742045 431074 29520 -87 13010 0 1 29430 -87 13035 77 1
1413742046 432081 29565 -87 13010 0 1 29385 -87 13035 77 1
1413742047 433083 29520 -87 13010 0 1 29385 -87 13035 77 1
1413742048 434087 29520 -87 13010 0 1 29385 -89 13035 77 1
1413742049 435090 29520 -87 13010 0 1 29430 -87 13035 77 1
1413742050 436091 29520 -87 13010 0 1 29430 -89 13030 77 1
1413742051 437094 29565 -87 13005 0 1 29385 -87 13030 77 1
1413742052 438099 29565 -87 13010 0 1 29385 -87 13030 77 1
1413742053 439101 29565 -89 13010 0 1 29430 -87 13030 77 1
1413742054 440105 29520 -87 13005 0 1 29430 -87 13030 77 1
1413742055 441108 29565 -87 13005 0 1 29385 -87 13030 77 1
1413742056 442112 29520 -87 13005 0 1 29430 -87 13030 77 1
1413742057 443115 29565 -87 13005 0 1 29430 -89 13030 77 1
1413742058 444119 29565 -89 13005 0 1 29385 -87 13030 77 1
1413742059 445123 29520 -87 13005 0 1 29430 -87 13030 77 1
1413742060 446124 29565 -87 13005 0 1 29385 -87 13030 77 1
1413742061 447128 29565 -87 13005 0 1 29385 -87 13030 77 1
1413742062 448133 29520 -87 13005 0 1 29385 -87 13030 77 1
1413742063 449135 29565 -87 13005 0 1 29385 -87 13025 77 1
1413742064 450137 29520 -87 13005 0 1 29385 -87 13025 77 1
1413742065 451140 29565 -87 13005 0 1 29385 -87 13025 77 1
1413742066 452144 29565 -87 13005 0 1 29385 -87 13025 77 1
1413742067 453147 29520 -87 13005 0 1 29430 -87 13025 77 1
1413742068 454148 29565 -87 13005 0 1 29430 -87 13025 77 1
1413742069 455149 29565 -87 13005 0 1 29385 -87 13025 77 1
1413742070 456150 29565 -87 13005 0 1 29430 -87 13025 77 1
1413742071 457154 29565 -87 13000 0 1 29385 -87 13025 77 1
1413742072 458156 29565 -87 13005 0 1 29430 -87 13025 77 1
1413742073 459157 29520 -87 13000 0 1 29430 -89 13020 77 1
1413742074 460164 29520 -87 13000 0 1 29430 -87 13020 77 1
1413742075 461167 29520 -87 13000 0 1 29430 -89 13020 77 1
1413742076 462169 29520 -87 13000 0 1 29385 -89 13020 77 1
1413742077 463175 29565 -87 13000 0 1 29430 -87 13020 77 1
1413742078 464178 29565 -87 13000 0 1 29385 -87 13020 77 1
1413742079 465179 29520 -87 13000 0 1 29385 -89 13020 77 1
1413742080 466182 29520 -87 13000 0 1 29430 -87 13020 77 1
1413742081 467185 29565 -87 13000 0 1 29430 -87 13020 77 1
1413742082 468190 29520 -87 13000 0 1 29385 -87 13020 77 1
1413742083 469195 29565 -87 13000 0 1 29430 -87 13015 77 1
1413742084 470200 29565 -87 13000 0 1 29385 -87 13015 77 1
1413742085 471204 29565 -89 13000 0 1 29430 -89 13015 77 1
1413742086 472206 29565 -87 13000 0 1 29385 -87 13015 77 1
1413742087 473209 29520 -87 13000 0 1 29430 -87 13015 77 1
1413742088 474213 29520 -89 13000 0 1 29430 -89 13010 77 1
1413742089 475217 29520 -87 13000 0 1 29385 -89 13010 77 1
1413742090 476222 29565 -87 12995 0 1 29385 -87 13010 77 1
1413742091 477224 29565 -87 12995 0 1 29385 -89 13010 77 1
1413742092 478228 29520 -87 12995 0 1 29385 -87 13010 77 1
1413742093 479229 29565 -87 13000 0 1 29430 -87 13010 77 1
1413742094 480230 29565 -87 12995 0 1 29385 -87 13010 77 1
1413742095 481232 29565 -87 12995 0 1 29385 -87 13005 77 1
1413742096 482233 29565 -89 12995 0 1 29385 -87 13005 77 1
1413742097 483238 29565 -87 12995 0 1 29430 -87 13005 77 1
1413742098 484241 29565 -87 12995 0 1 29430 -87 13005 77 1
1413742099 485245 29520 -89 12995 0 1 29430 -87 13000 77 1
1413742100 486249 29565 -87 12995 0 1 29385 -87 13000 77 1
1413742101 487252 29520 -89 12995 0 1 29430 -87 13000 77 1
1413742102 488265 29520 -87 12995 0 1 29430 -87 13000 77 1
1413742103 489267 29565 -87 12995 0 1 29385 -87 12995 77 1
1413742104 490272 29565 -87 12995 0 1 29385 -87 12995 77 1
1413742105 491275 29520 -89 12995 0 1 29430 -89 12990 77 1
1413742106 492280 29565 -87 12995 0 1 29430 -87 12990 77 1
1413742107 493286 29520 -87 12995 0 1 29430 -87 12985 77 1
1413742108 494290 29565 -87 12990 0 1 29385 -87 12985 77 1
1413742109 495292 29565 -87 12990 0 1 29385 -87 12980 77 1
1413742110 496298 29565 -87 12990 0 1 29430 -87 12980 77 1
1413742111 497302 29565 -87 12990 0 1 29385 -87 12975 77 1
1413742112 498303 29520 -87 12990 0 1 29430 -87 12970 77 1
1413742113 499307 29520 -87 12990 0 1 29385 -87 12970 77 1
1413742114 500309 29565 -87 12990 0 1 29385 -87 12965 77 1
1413742115 501314 29565 -87 12990 0 1 29385 -87 12960 77 1
1413742116 502316 29520 -87 12990 0 1 29430 -89 12955 77 1
1413742117 503317 29565 -87 12990 0 1 29385 -87 12950 77 1
1413742118 504319 29520 -87 12990 0 1 29430 -89 12940 77 1
1413742119 505321 29520 -87 12990 0 1 29430 -87 12935 77 1
1413742120 506322 29565 -87 12990 0 1 29385 -87 12925 77 1
1413742121 507323 29565 -87 12990 0 1 29385 -89 12920 77 1
1413742122 508328 29565 -87 12990 0 1 29385 -89 12905 77 1
1413742123 509331 29565 -87 12990 0 1 29430 -89 12895 77 1
1413742124 510336 29520 -89 12990 0 1 29430 -89 12880 77 1
1413742125 511344 29520 -87 12990 0 1 29385 -87 12860 77 1
1413742126 512347 29565 -89 12990 0 1 29430 -87 12845 77 1
1413742127 513352 29565 -89 12990 0 1 29385 -87 12825 77 1
1413742128 514355 29520 -87 12990 0 1 29385 -87 12795 77 1
1413742129 515362 29565 -89 12985 0 1 29385 -87 12760 77 1
1413742130 516367 29520 -89 12985 0 1 29385 -89 12710 77 1
1413742131 517373 29565 -89 12985 0 1 29385 -89 12650 77 1
1413742132 518377 29520 -89 12985 0 1 29385 -89 12575 77 1
1413742133 519383 29520 -89 12985 0 1 29385 -89 12465 77 1
1413742134 520388 29520 -89 12985 0 1 29385 -89 12270 77 1
1413742135 521391 29565 -89 12985 0 1 29385 -89 11815 77 1
1413742136 522394 29565 -90 12985 0 1 29385 -90 11515 77 1
1413742137 523397 29565 -90 12985 0 1 29385 -90 11540 66 1
1413742138 524399 29565 -90 12985 0 1 29385 -90 11560 77 1
1413742139 525405 29565 -90 12985 0 1 29385 -90 11565 66 1
1413742140 526408 29565 -90 12985 0 1 29385 -90 11570 66 1
1413742141 527411 29565 -90 12985 0 1 29385 -90 11570 66 1
1413742142 528417 29565 -90 12985 0 1 29385 -90 11565 77 1
1413742143 529422 29520 -90 12985 0 1 29385 -90 11565 66 1
1413742144 530423 29565 -90 12985 0 1 29385 -90 11565 66 1
1413742145 531424 29565 -90 12985 0 1 29385 -90 11565 77 1
1413742146 532428 29520 -90 12985 0 1 29385 -90 11565 77 1
1413742147 533432 29565 -90 12985 0 1 29385 -90 11565 77 1
1413742148 534435 29565 -90 12985 0 1 29385 -90 11565 66 1
1413742149 535439 29520 -90 12985 0 1 29385 -90 11565 77 1
1413742150 536440 29565 -90 12985 0 1 29385 -90 11565 77 1
1413742151 537441 29520 -90 12980 0 1 29385 -90 11565 66 1
1413742152 538446 29520 -90 12985 0 1 29385 -90 11565 66 1
1413742153 539447 29520 -90 12980 0 1 29385 -90 11565 66 1
1413742154 540450 29565 -90 12980 0 1 29385 -90 11565 66 1
1413742155 541455 29520 -90 12980 0 1 29385 -90 11565 66 1
1413742156 542459 29565 -90 12980 0 1 29385 -90 11565 66 1
1413742157 543464 29520 -90 12980 0 1 29385 -90 11565 77 1
1413742158 544467 29565 -90 12980 0 1 29385 -90 11565 77 1
1413742159 545469 29565 -90 12980 0 1 29385 -90 11565 66 1
1413742160 546471 29565 -90 12980 0 1 29385 -90 11565 77 1
1413742161 547472 29565 -90 12980 0 1 29385 -90 11565 66 1
1413742162 548475 29565 -90 12980 0 1 29385 -90 11565 66 1
1413742163 549477 29520 -90 12980 0 1 29385 -90 11565 77 1
1413742164 550481 29520 -90 12980 0 1 29385 -90 11565 77 1
1413742165 551486 29520 -90 12980 0 1 29385 -90 11565 77 1
1413742166 552489 29565 -90 12980 0 1 29385 -90 11565 66 1
1413742167 553490 29520 -90 12980 0 1 29385 -90 11565 66 1
1413742168 554494 29565 -90 12975 0 1 29385 -90 11565 77 1
1413742169 555497 29565 -90 12980 0 1 29385 -90 11565 66 1
1413742170 556498 29520 -90 12980 0 1 29385 -90 11565 66 1
1413742171 557499 29565 -90 12975 0 1 29385 -90 11565 66 1
1413742172 558504 29565 -90 12975 0 1 29385 -90 11565 77 1
1413742173 559507 29565 -89 12975 0 1 29385 -90 11565 77 1
1413742174 560511 29565 -90 12975 0 1 29385 -90 11565 66 1
1413742175 561516 29520 -90 12975 0 1 29385 -92 11565 77 1
1413742176 562519 29565 -90 12975 0 1 29385 -90 11565 66 1
1413742177 563522 29565 -90 12975 0 1 29385 -90 11570 66 1
1413742178 564527 29520 -90 12975 0 1 29385 -90 11565 77 1
1413742179 565532 29565 -89 12975 0 1 29385 -90 11565 66 1
1413742180 566534 29565 -90 12975 0 1 29385 -90 11570 77 1
1413742181 567541 29565 -90 12975 0 1 29385 -90 11565 77 1
1413742182 568542 29520 -90 12975 0 1 29385 -90 11565 77 1
1413742183 569546 29520 -90 12975 0 1 29385 -90 11570 66 1
1413742184 570550 29565 -90 12975 0 1 29385 -90 11570 77 1
1413742185 571553 29565 -90 12975 0 1 29385 -90 11570 77 1
1413742186 572556 29520 -90 12975 0 1 29385 -90 11570 77 1
1413742187 573557 29565 -90 12975 0 1 29385 -89 11570 66 1
1413742188 574559 29520 -90 12970 0 1 29385 -90 11570 66 1
1413742189 575561 29565 -90 12970 0 1 29385 -90 11570 77 1
1413742190 576562 29520 -90 12970 0 1 29385 -90 11570 77 1
1413742191 577563 29565 -90 12970 0 1 29385 -90 11570 77 1
1413742192 578568 29565 -89 12970 0 1 29385 -90 11570 77 1
1413742193 579573 29520 -90 12970 0 1 29385 -90 11570 77 1
1413742194 580577 29520 -90 12970 0 1 29385 -90 11570 66 1
1413742195 581579 29520 -90 12970 0 1 29385 -90 11570 66 1
1413742196 582583 29565 -90 12970 0 1 29385 -90 11570 66 1
1413742197 583588 29565 -90 12970 0 1 29385 -90 11570 77 1
1413742198 584591 29565 -90 12970 0 1 29385 -90 11570 66 1
1413742199 585596 29520 -90 12970 0 1 29385 -89 11570 77 1
1413742200 586599 29520 -90 12970 0 1 29385 -90 11570 77 1
1413742201 587604 29565 -90 12970 0 1 29385 -90 11570 77 1
1413742202 588605 29520 -90 12970 0 1 29385 -90 11570 66 1
1413742203 589610 29565 -90 12970 0 1 29385 -90 11570 77 1
1413742204 590613 29565 -90 12970 0 1 29385 -90 11570 77 1
1413742205 591617 29565 -90 12970 0 1 29385 -90 11570 77 1
1413742206 592620 29565 -90 12970 0 1 29385 -90 11570 77 1
1413742207 593622 29565 -90 12970 0 1 29385 -90 11570 77 1
1413742208 594624 29565 -90 12970 0 1 29385 -90 11570 66 1
1413742209 595625 29520 -90 12970 0 1 29385 -90 11570 77 1
1413742210 596627 29565 -90 12965 0 1 29385 -90 11570 77 1
1413742211 597629 29520 -90 12970 0 1 29385 -90 11570 66 1
1413742212 598631 29520 -90 12965 0 1 29385 -90 11570 66 1
1413742213 599632 29565 -90 12965 0 1 29385 -90 11570 66 1
1413742214 600634 29565 -90 12965 0 1 29385 -90 11570 77 1
1413742215 601637 29520 -90 12965 0 1 29385 -90 11570 77 1
1413742216 602644 29520 -90 12965 0 1 29385 -90 11570 66 1
1413742217 603645 29565 -90 12965 0 1 29385 -90 11570 77 1
1413742218 604646 29565 -90 12965 0 1 29385 -90 11570 66 1
1413742219 605650 29565 -90 12965 0 1 29385 -90 11570 66 1
1413742220 606651 29565 -90 12965 0 1 29385 -90 11570 77 1
1413742221 607652 29520 -90 12965 0 1 29385 -90 11570 66 1
1413742222 608655 29520 -90 12965 0 1 29385 -90 11570 77 1
1413742223 609660 29565 -90 12965 0 1 29385 -90 11570 66 1
1413742224 610663 29565 -90 12965 0 1 29385 -90 11570 66 1
1413742225 611666 29565 -90 12965 0 1 29385 -90 11570 77 1
1413742226 612669 29520 -90 12965 0 1 29385 -90 11570 77 1
1413742227 613673 29565 -90 12965 0 1 29385 -90 11570 77 1
1413742228 614676 29565 -90 12965 0 1 29385 -90 11570 77 1
1413742229 615680 29520 -90 12965 0 1 29385 -90 11570 77 1
1413742230 616688 29565 -90 12965 0 1 29385 -90 11570 66 1
1413742231 617690 29565 -90 12960 0 1 29385 -90 11570 77 1
1413742232 618693 29565 -90 12960 0 1 29385 -90 11570 66 1
1413742233 619697 29520 -90 12960 0 1 29385 -90 11570 66 1
1413742234 620701 29520 -90 12960 0 1 29385 -90 11570 77 1
1413742235 621703 29565 -90 12960 0 1 29385 -90 11570 66 1
1413742236 622704 29565 -90 12960 0 1 29385 -90 11570 66 1
1413742237 623709 29565 -90 12960 0 1 29385 -90 11570 66 1
1413742238 624713 29565 -90 12960 0 1 29385 -90 11570 66 1
1413742239 625715 29565 -90 12960 0 1 29385 -90 11570 66 1
1413742240 626717 29520 -90 12960 0 1 29430 -90 11570 66 1
1413742241 627720 29565 -90 12960 0 1 29385 -90 11570 77 1
1413742242 628724 29565 -90 12960 0 1 29385 -90 11570 77 1
1413742243 629726 29565 -90 12960 0 1 29385 -90 11570 77 1
1413742244 630732 29565 -90 12960 0 1 29385 -90 11570 77 1
1413742245 631736 29565 -90 12960 0 1 29385 -90 11570 66 1
1413742246 632740 29565 -90 12960 0 1 29385 -90 11570 77 1
1413742247 633743 29520 -90 12960 0 1 29430 -90 11570 77 1
1413742248 634747 29565 -90 12960 0 1 29385 -89 11570 66 1
1413742249 635749 29565 -90 12960 0 1 29385 -90 11570 66 1
1413742250 636751 29520 -90 12960 0 1 29385 -90 11570 77 1
1413742251 637756 29565 -90 12960 0 1 29385 -90 11570 77 1
1413742252 638760 29565 -90 12960 0 1 29385 -90 11570 66 1
1413742253 639762 29565 -90 12960 0 1 29385 -90 11570 66 1
1413742254 640763 29565 -90 12960 0 1 29385 -90 11570 77 1
1413742255 641767 29565 -90 12960 0 1 29385 -90 11570 66 1
1413742256 642769 29565 -90 12955 0 1 29385 -90 11570 77 1
1413742257 643771 29565 -90 12955 0 1 29385 -90 11570 77 1
1413742258 644773 29565 -90 12955 0 1 29430 -90 11565 66 1
1413742259 645775 29565 -90 12955 0 1 29430 -90 11565 66 1
1413742260 646780 29565 -90 12955 0 1 29385 -90 11570 66 1
1413742261 647781 29565 -89 12955 0 1 29385 -90 11565 77 1
1413742262 648782 29565 -90 12955 0 1 29385 -90 11570 66 1
1413742263 649785 29565 -90 12955 0 1 29430 -90 11565 66 1
1413742264 650788 29565 -90 12955 0 1 29385 -90 11565 77 1
1413742265 651792 29565 -90 12955 0 1 29385 -90 11565 77 1
1413742266 652794 29565 -90 12955 0 1 29385 -90 11565 77 1
1413742267 653797 29565 -90 12955 0 1 29385 -90 11565 77 1
1413742268 654799 29520 -90 12955 0 1 29430 -90 11565 66 1
1413742269 655802 29565 -90 12955 0 1 29385 -90 11565 77 1
1413742270 656804 29565 -90 12955 0 1 29385 -90 11565 77 1
1413742271 657808 29565 -90 12955 0 1 29430 -90 11565 77 1
1413742272 658820 29520 -90 12955 0 1 29385 -90 11565 77 1
1413742273 659822 29565 -90 12955 0 1 29385 -90 11565 66 1
1413742274 660826 29520 -90 12955 0 1 29430 -90 11565 66 1
1413742275 661827 29520 -90 12955 0 1 29430 -90 11565 77 1
1413742276 662831 29565 -89 12950 0 1 29430 -90 11565 77 1
1413742277 663834 29565 -90 12950 0 1 29385 -90 11565 66 1
1413742278 664836 29565 -89 12950 0 1 29430 -90 11565 77 1
1413742279 665838 29565 -90 12950 0 1 29385 -90 11565 66 1
1413742280 666842 29520 -90 12950 0 1 29430 -90 11565 66 1
1413742281 667846 29565 -90 12950 0 1 29385 -90 11565 77 1
1413742282 668850 29565 -90 12950 0 1 29385 -90 11565 77 1
1413742283 669852 29565 -90 12950 0 1 29385 -90 11565 77 1
1413742284 670853 29565 -90 12950 0 1 29385 -90 11560 77 1
1413742285 671856 29565 -90 12950 0 1 29385 -90 11565 77 1
1413742286 672860 29565 -89 12950 0 1 29430 -90 11565 77 1
1413742287 673862 29520 -90 12950 0 1 29385 -90 11565 66 1
1413742288 674867 29520 -90 12950 0 1 29430 -90 11560 77 1
1413742289 675868 29565 -90 12950 0 1 29430 -90 11560 77 1
1413742290 676872 29565 -90 12950 0 1 29385 -89 11560 66 1
1413742291 677876 29520 -90 12950 0 1 29430 -90 11560 77 1
1413742292 678880 29565 -90 12950 0 1 29430 -90 11560 77 1
1413742293 679884 29565 -90 12950 0 1 29430 -90 11560 66 1
1413742294 680885 29565 -89 12950 0 1 29385 -89 11560 77 1
1413742295 681889 29565 -90 12950 0 1 29430 -89 11560 66 1
1413742296 682891 29565 -89 12950 0 1 29430 -90 11560 77 1
1413742297 683894 29565 -89 12950 0 1 29385 -90 11560 77 1
1413742298 684896 29565 -90 12950 0 1 29430 -90 11560 77 1
1413742299 685899 29565 -90 12950 0 1 29385 -90 11560 66 1
1413742300 686901 29565 -89 12950 0 1 29430 -90 11560 77 1
1413742301 687905 29565 -90 12945 0 1 29385 -90 11560 77 1
1413742302 688908 29565 -90 12945 0 1 29385 -90 11560 66 1
1413742303 689912 29565 -90 12945 0 1 29430 -90 11560 66 1
1413742304 690916 29565 -89 12945 0 1 29430 -90 11560 77 1
1413742305 691918 29565 -89 12945 0 1 29430 -90 11560 77 1
1413742306 692921 29565 -90 12945 0 1 29385 -90 11560 77 1
1413742307 693925 29565 -90 12945 0 1 29430 -90 11560 77 1
1413742308 694928 29565 -90 12945 0 1 29430 -90 11560 77 1
1413742309 695932 29565 -89 12945 0 1 29385 -89 11560 66 1
1413742310 696933 29565 -90 12945 0 1 29385 -90 11560 77 1
1413742311 697935 29565 -90 12945 0 1 29385 -90 11555 77 1
1413742312 698939 29565 -90 12945 0 1 29385 -90 11560 66 1
1413742313 699943 29565 -90 12945 0 1 29385 -89 11555 77 1
1413742314 700945 29565 -90 12945 0 1 29430 -90 11560 66 1
1413742315 701946 29565 -89 12945 0 1 29430 -90 11555 66 1
1413742316 702947 29565 -90 12945 0 1 29430 -90 11555 77 1
1413742317 703951 29565 -90 12945 0 1 29430 -90 11555 66 1
1413742318 704956 29565 -89 12945 0 1 29385 -90 11560 66 1
1413742319 705960 29565 -89 12945 0 1 29430 -90 11555 77 1
1413742320 706966 29565 -90 12945 0 1 29430 -90 11555 66 1
1413742321 707972 29520 -89 12945 0 1 29430 -90 11555 77 1
1413742322 708974 29565 -90 12945 0 1 29430 -90 11555 66 1
1413742323 709976 29565 -90 12945 0 1 29430 -90 11555 77 1
1413742324 710979 29565 -90 12940 0 1 29385 -89 11555 77 1
1413742325 711980 29565 -90 12940 0 1 29430 -89 11555 66 1
1413742326 712984 29565 -89 12940 0 1 29430 -90 11555 66 1
1413742327 713985 29565 -90 12940 0 1 29430 -90 11555 66 1
1413742328 714988 29565 -90 12940 0 1 29430 -90 11555 77 1
1413742329 715994 29565 -90 12940 0 1 29430 -90 11555 77 1
1413742330 716995 29565 -90 12940 0 1 29385 -90 11555 77 1
1413742331 717998 29565 -90 12940 0 1 29430 -89 11555 66 1
1413742333 719006 29565 -90 12940 0 1 29430 -90 11555 66 1
1413742334 720007 29565 -90 12940 0 1 29430 -90 11555 77 1
1413742335 721011 29565 -89 12940 0 1 29430 -90 11555 77 1
1413742336 722013 29565 -90 12940 0 1 29430 -90 11555 77 1
1413742337 723016 29565 -90 12940 0 1 29430 -90 11555 77 1
1413742338 724020 29565 -90 12940 0 1 29430 -90 11550 77 1
1413742339 725023 29565 -89 12940 0 1 29430 -90 11555 66 1
1413742340 726025 29565 -90 12940 0 1 29385 -89 11555 66 1
1413742341 727030 29565 -90 12940 0 1 29430 -90 11550 66 1
1413742342 728033 29565 -90 12940 0 1 29430 -90 11555 66 1
1413742343 729035 29565 -90 12940 0 1 29430 -89 11550 77 1
1413742344 730040 29565 -90 12935 0 1 29385 -90 11550 77 1
1413742345 731043 29565 -90 12940 0 1 29430 -90 11550 66 1
1413742346 732047 29565 -90 12935 0 1 29430 -89 11550 77 1
1413742347 733050 29565 -90 12940 0 1 29430 -89 11550 66 1
1413742348 734053 29565 -90 12940 0 1 29430 -90 11550 77 1
1413742349 735056 29565 -89 12940 0 1 29430 -90 11550 66 1
1413742350 736061 29565 -90 12935 0 1 29430 -90 11550 66 1
1413742351 737063 29565 -90 12935 0 1 29385 -90 11550 66 1
1413742352 738066 29565 -90 12935 0 1 29430 -90 11550 66 1
1413742353 739071 29565 -89 12935 0 1 29385 -90 11550 77 1
1413742354 740075 29565 -90 12935 0 1 29430 -90 11550 66 1
1413742355 741079 29565 -90 12935 0 1 29430 -90 11550 66 1
1413742356 742084 29565 -90 12935 0 1 29430 -90 11550 66 1
1413742357 743086 29565 -90 12935 0 1 29430 -90 11550 77 1
1413742358 744088 29565 -89 12935 0 1 29430 -89 11550 77 1
1413742359 745092 29565 -90 12935 0 1 29430 -89 11550 77 1
1413742360 746094 29565 -90 12935 0 1 29430 -90 11550 66 1
1413742361 747095 29565 -89 12935 0 1 29430 -90 11550 66 1
1413742362 748099 29565 -89 12935 0 1 29430 -90 11550 77 1
1413742363 749102 29565 -90 12935 0 1 29430 -90 11550 77 1
1413742364 750104 29565 -90 12935 0 1 29430 -90 11550 66 1
1413742365 751107 29565 -90 12935 0 1 29430 -89 11550 77 1
1413742366 752108 29565 -90 12935 0 1 29430 -89 11550 66 1
1413742367 753109 29565 -90 12935 0 1 29430 -90 11550 66 1
1413742368 754112 29565 -90 12935 0 1 29430 -90 11550 77 1
1413742369 755113 29565 -89 12935 0 1 29430 -89 11545 77 1
1413742370 756115 29565 -90 12935 0 1 29430 -89 11545 77 1
1413742371 757117 29565 -90 12935 0 1 29430 -90 11550 66 1
1413742372 758122 29565 -90 12935 0 1 29430 -90 11545 77 1
1413742373 759126 29565 -90 12935 0 1 29430 -90 11545 77 1
1413742374 760134 29565 -90 12930 0 1 29430 -90 11545 77 1
1413742375 761137 29565 -90 12930 0 1 29430 -90 11545 77 1
1413742376 762138 29565 -90 12930 0 1 29430 -90 11545 66 1
1413742377 763139 29565 -89 12930 0 1 29430 -89 11545 66 1
1413742378 764141 29565 -90 12930 0 1 29430 -90 11545 77 1
