1413741615 utime UTC_GPS Lat Long Alt Track  GS FIX MagV Date
1413741615 mins    0      0    0    0   0     0  0   0    0 
1413741615 maxs    0      0    0    0   0     0  0   0    0 
1413741615 attr    N      S    S    N   N     N  N   U    N 
1413741918 304461 1413741922 NANA NANA NAM 0.00 0.00K 180522.745V0 NAN 191014
1413741919 305466 1413741923 NANA NANA NAM 0.00 0.00K 180523.745V0 NAN 191014
1413741920 306471 1413741924 NANA NANA NAM 0.00 0.00K 180524.745V0 NAN 191014
1413741921 307472 1413741925 NANA NANA NAM 0.00 0.00K 180525.745V0 NAN 191014
1413741922 308474 1413741926 NANA NANA NAM 0.00 0.00K 180526.745V0 NAN 191014
1413741923 309477 1413741927 NANA NANA NAM 0.00 0.00K 180527.745V0 NAN 191014
1413741924 310479 1413741928 NANA NANA NAM 0.00 0.00K 180528.745V0 NAN 191014
1413741925 311483 1413741929 NANA NANA NAM 0.00 0.00K 180529.745V0 NAN 191014
1413741926 312488 1413741930 NANA NANA NAM 0.00 0.00K 180530.745V0 NAN 191014
1413741927 313496 1413741931 NANA NANA NAM 0.00 0.00K 180531.745V0 NAN 191014
1413741928 314502 1413741932 NANA NANA NAM 0.00 0.00K 180532.745V0 NAN 191014
1413741929 315508 1413741933 NANA NANA NAM 0.00 0.00K 180533.745V0 NAN 191014
1413741930 316515 1413741934 NANA NANA NAM 0.00 0.00K 180534.745V0 NAN 191014
1413741931 317520 1413741935 NANA NANA NAM 0.00 0.00K 180535.745V0 NAN 191014
1413741932 318525 1413741936 NANA NANA NAM 0.00 0.00K 180536.745V0 NAN 191014
1413741933 319529 1413741937 NANA NANA NAM 0.00 0.00K 180537.745V0 NAN 191014
1413741934 320534 1413741938 NANA NANA NAM 0.00 0.00K 180538.745V0 NAN 191014
1413741935 321535 1413741939 NANA NANA NAM 0.00 0.00K 180539.745V0 NAN 191014
1413741936 322536 1413741940 NANA NANA NAM 0.00 0.00K 180540.745V0 NAN 191014
1413741937 323538 1413741941 NANA NANA NAM 0.00 0.00K 180541.745V0 NAN 191014
1413741938 324544 1413741942 NANA NANA NAM 0.00 0.00K 180542.745V0 NAN 191014
1413741939 325546 1413741942 NANA NANA NAM 0.00 0.00K 180542.745V0 NAN 191014
1413741940 326548 1413741943 NANA NANA NAM 0.00 0.00K 180543.745V0 NAN 191014
1413741941 327554 1413741944 NANA NANA NAM 0.00 0.00K 180544.745V0 NAN 191014
1413741942 328559 1413741946 NANA NANA NAM 0.00 0.00K 180546.745V0 NAN 191014
1413741943 329560 1413741947 NANA NANA NAM 0.00 0.00K 180547.745V0 NAN 191014
1413741944 330561 1413741948 NANA NANA NAM 0.00 0.00K 180548.745V0 NAN 191014
1413741945 331564 1413741949 NANA NANA NAM 0.00 0.00K 180549.745V0 NAN 191014
1413741946 332571 1413741950 NANA NANA NAM 0.00 0.00K 180550.745V0 NAN 191014
1413741947 333577 1413741951 NANA NANA NAM 0.00 0.00K 180551.745V0 NAN 191014
1413741948 334579 1413741952 NANA NANA NAM 0.00 0.00K 180552.745V0 NAN 191014
1413741949 335582 1413741953 NANA NANA NAM 0.00 0.00K 180553.745V0 NAN 191014
1413741950 336587 1413741954 NANA NANA NAM 0.00 0.00K 180554.745V0 NAN 191014
1413741951 337593 1413741955 NANA NANA NAM 0.00 0.00K 180555.745V0 NAN 191014
1413741952 338594 1413741956 NANA NANA NAM 0.00 0.00K 180556.745V0 NAN 191014
1413741953 339600 1413741957 NANA NANA NAM 0.00 0.00K 180557.745V0 NAN 191014
1413741954 340607 1413741958 NANA NANA NAM 0.00 0.00K 180558.745V0 NAN 191014
1413741955 341610 1413741959 NANA NANA NAM 0.00 0.00K 180559.745V0 NAN 191014
1413741956 342619 1413741960 NANA NANA NAM 0.00 0.00K 180600.745V0 NAN 191014
1413741957 343623 1413741961 NANA NANA NAM 0.00 0.00K 180601.745V0 NAN 191014
1413741958 344624 1413741962 NANA NANA NAM 0.00 0.00K 180602.745V0 NAN 191014
1413741959 345627 1413741963 NANA NANA NAM 0.00 0.00K 180603.745V0 NAN 191014
1413741960 346641 1413741964 NANA NANA NAM 0.00 0.00K 180604.745V0 NAN 191014
1413741961 347642 1413741965 NANA NANA NAM 0.00 0.00K 180605.745V0 NAN 191014
1413741962 348647 1413741966 NANA NANA NAM 0.00 0.00K 180606.745V0 NAN 191014
1413741963 349654 1413741967 NANA NANA NAM 0.00 0.00K 180607.745V0 NAN 191014
1413741964 350660 1413741968 NANA NANA NAM 0.00 0.00K 180608.745V0 NAN 191014
1413741965 351669 1413741969 NANA NANA NAM 0.00 0.00K 180609.745V0 NAN 191014
1413741966 352673 1413741970 NANA NANA NAM 0.00 0.00K 180610.745V0 NAN 191014
1413741967 353680 1413741971 NANA NANA NAM 0.00 0.00K 180611.745V0 NAN 191014
1413741968 354685 1413741972 NANA NANA NAM 0.00 0.00K 180612.745V0 NAN 191014
1413741969 355687 1413741973 NANA NANA NAM 0.00 0.00K 180613.745V0 NAN 191014
1413741970 356688 1413741974 NANA NANA NAM 0.00 0.00K 180614.745V0 NAN 191014
1413741971 357696 1413741975 NANA NANA NAM 0.00 0.00K 180615.745V0 NAN 191014
1413741972 358701 1413741976 NANA NANA NAM 0.00 0.00K 180616.745V0 NAN 191014
1413741973 359709 1413741977 NANA NANA NAM 0.00 0.00K 180617.745V0 NAN 191014
1413741974 360721 1413741978 NANA NANA NAM 0.00 0.00K 180618.745V0 NAN 191014
1413741975 361724 1413741979 NANA NANA NAM 0.00 0.00K 180619.745V0 NAN 191014
1413741976 362727 1413741980 NANA NANA NAM 0.00 0.00K 180620.745V0 NAN 191014
1413741977 363729 1413741981 NANA NANA NAM 0.00 0.00K 180621.745V0 NAN 191014
1413741978 364736 1413741983 NANA NANA NAM 0.00 0.00K 180623.745V0 NAN 191014
1413741979 365741 1413741984 NANA NANA NAM 0.00 0.00K 180624.745V0 NAN 191014
1413741980 366748 1413741985 NANA NANA NAM 0.00 0.00K 180625.745V0 NAN 191014
1413741981 367754 1413741986 NANA NANA NAM 0.00 0.00K 180626.745V0 NAN 191014
1413741982 368761 1413741987 NANA NANA NAM 0.00 0.00K 180627.745V0 NAN 191014
1413741983 369765 1413741988 NANA NANA NAM 0.00 0.00K 180628.745V0 NAN 191014
1413741984 370771 1413741989 NANA NANA NAM 0.00 0.00K 180629.745V0 NAN 191014
1413741985 371775 1413741989 NANA NANA NAM 0.00 0.00K 180629.745V0 NAN 191014
1413741986 372780 1413741990 NANA NANA NAM 0.00 0.00K 180630.745V0 NAN 191014
1413741987 373782 1413741991 NANA NANA NAM 0.00 0.00K 180631.745V0 NAN 191014
1413741988 374783 1413741992 NANA NANA NAM 0.00 0.00K 180632.745V0 NAN 191014
1413741989 375789 1413741993 NANA NANA NAM 0.00 0.00K 180633.745V0 NAN 191014
1413741990 376792 1413741994 NANA NANA NAM 0.00 0.00K 180634.745V0 NAN 191014
1413741991 377803 1413741995 NANA NANA NAM 0.00 0.00K 180635.745V0 NAN 191014
1413741992 378807 1413741996 NANA NANA NAM 0.00 0.00K 180636.745V0 NAN 191014
1413741993 379810 1413741997 NANA NANA NAM 0.00 0.00K 180637.745V0 NAN 191014
1413741994 380811 1413741998 NANA NANA NAM 0.00 0.00K 180638.745V0 NAN 191014
1413741995 381818 1413741999 NANA NANA NAM 0.00 0.00K 180639.745V0 NAN 191014
1413741996 382823 1413742000 NANA NANA NAM 0.00 0.00K 180640.745V0 NAN 191014
1413741997 383830 1413742001 NANA NANA NAM 0.00 0.00K 180641.745V0 NAN 191014
1413741998 384836 1413742002 NANA NANA NAM 0.00 0.00K 180642.745V0 NAN 191014
1413741999 385843 1413742003 NANA NANA NAM 0.00 0.00K 180643.745V0 NAN 191014
1413742000 386850 1413742004 NANA NANA NAM 0.00 0.00K 180644.745V0 NAN 191014
1413742001 387853 1413742005 NANA NANA NAM 0.00 0.00K 180645.745V0 NAN 191014
1413742002 388859 1413742006 NANA NANA NAM 0.00 0.00K 180646.745V0 NAN 191014
1413742003 389863 1413742007 NANA NANA NAM 0.00 0.00K 180647.745V0 NAN 191014
1413742004 390865 1413742008 NANA NANA NAM 0.00 0.00K 180648.745V0 NAN 191014
1413742005 391873 1413742009 NANA NANA NAM 0.00 0.00K 180649.745V0 NAN 191014
1413742006 392875 1413742010 NANA NANA NAM 0.00 0.00K 180650.745V0 NAN 191014
1413742007 393878 1413742011 NANA NANA NAM 0.00 0.00K 180651.745V0 NAN 191014
1413742008 394882 1413742012 NANA NANA NAM 0.00 0.00K 180652.745V0 NAN 191014
1413742009 395884 1413742013 NANA NANA NAM 0.00 0.00K 180653.745V0 NAN 191014
1413742010 396890 1413742014 NANA NANA NAM 0.00 0.00K 180654.745V0 NAN 191014
1413742011 397892 1413742015 NANA NANA NAM 0.00 0.00K 180655.745V0 NAN 191014
1413742012 398899 1413742016 NANA NANA NAM 0.00 0.00K 180656.745V0 NAN 191014
1413742013 399902 1413742017 NANA NANA NAM 0.00 0.00K 180657.745V0 NAN 191014
1413742014 400908 1413742018 NANA NANA NAM 0.00 0.00K 180658.745V0 NAN 191014
1413742015 401915 1413742020 NANA NANA NAM 0.00 0.00K 180700.745V0 NAN 191014
1413742016 402922 1413742021 NANA NANA NAM 0.00 0.00K 180701.745V0 NAN 191014
1413742017 403927 1413742022 NANA NANA NAM 0.00 0.00K 180702.745V0 NAN 191014
1413742018 404929 1413742023 NANA NANA NAM 0.00 0.00K 180703.745V0 NAN 191014
1413742019 405931 1413742024 NANA NANA NAM 0.00 0.00K 180704.745V0 NAN 191014
1413742020 406933 1413742025 NANA NANA NAM 0.00 0.00K 180705.745V0 NAN 191014
1413742021 407941 1413742026 NANA NANA NAM 0.00 0.00K 180706.745V0 NAN 191014
1413742022 408951 1413742027 NANA NANA NAM 0.00 0.00K 180707.745V0 NAN 191014
1413742023 409957 1413742028 NANA NANA NAM 0.00 0.00K 180708.745V0 NAN 191014
1413742024 410962 1413742029 NANA NANA NAM 0.00 0.00K 180709.745V0 NAN 191014
1413742025 411972 1413742030 NANA NANA NAM 0.00 0.00K 180710.745V0 NAN 191014
1413742026 412976 1413742031 NANA NANA NAM 0.00 0.00K 180711.745V0 NAN 191014
1413742027 413984 1413742032 NANA NANA NAM 0.00 0.00K 180712.745V0 NAN 191014
1413742028 414987 1413742033 NANA NANA NAM 0.00 0.00K 180713.745V0 NAN 191014
1413742029 415995 1413742034 NANA NANA NAM 0.00 0.00K 180714.745V0 NAN 191014
1413742031 417003 1413742034 NANA NANA NAM 0.00 0.00K 180714.745V0 NAN 191014
1413742032 418011 1413742036 NANA NANA NAM 0.00 0.00K 180716.745V0 NAN 191014
1413742033 419014 1413742036 NANA NANA NAM 0.00 0.00K 180716.745V0 NAN 191014
1413742034 420018 1413742037 NANA NANA NAM 0.00 0.00K 180717.745V0 NAN 191014
1413742035 421023 1413742038 NANA NANA NAM 0.00 0.00K 180718.745V0 NAN 191014
1413742036 422024 1413742039 NANA NANA NAM 0.00 0.00K 180719.745V0 NAN 191014
1413742037 423031 1413742040 NANA NANA NAM 0.00 0.00K 180720.745V0 NAN 191014
1413742038 424040 1413742041 NANA NANA NAM 0.00 0.00K 180721.745V0 NAN 191014
1413742039 425043 1413742042 NANA NANA NAM 0.00 0.00K 180722.745V0 NAN 191014
1413742040 426051 1413742043 NANA NANA NAM 0.00 0.00K 180723.745V0 NAN 191014
1413742041 427057 1413742044 NANA NANA NAM 0.00 0.00K 180724.745V0 NAN 191014
1413742042 428063 1413742045 NANA NANA NAM 0.00 0.00K 180725.745V0 NAN 191014
1413742043 429064 1413742046 NANA NANA NAM 0.00 0.00K 180726.745V0 NAN 191014
1413742044 430068 1413742047 NANA NANA NAM 0.00 0.00K 180727.745V0 NAN 191014
1413742045 431074 1413742048 NANA NANA NAM 0.00 0.00K 180728.745V0 NAN 191014
1413742046 432081 1413742049 NANA NANA NAM 0.00 0.00K 180729.745V0 NAN 191014
1413742047 433083 1413742050 NANA NANA NAM 0.00 0.00K 180730.745V0 NAN 191014
1413742048 434087 1413742051 NANA NANA NAM 0.00 0.00K 180731.745V0 NAN 191014
1413742049 435090 1413742052 NANA NANA NAM 0.00 0.00K 180732.745V0 NAN 191014
1413742050 436091 1413742053 NANA NANA NAM 0.00 0.00K 180733.745V0 NAN 191014
1413742051 437094 1413742054 NANA NANA NAM 0.00 0.00K 180734.745V0 NAN 191014
1413742052 438099 1413742055 NANA NANA NAM 0.00 0.00K 180735.745V0 NAN 191014
1413742053 439101 1413742056 NANA NANA NAM 0.00 0.00K 180736.745V0 NAN 191014
1413742054 440105 1413742058 NANA NANA NAM 0.00 0.00K 180738.745V0 NAN 191014
1413742055 441108 1413742059 NANA NANA NAM 0.00 0.00K 180739.745V0 NAN 191014
1413742056 442112 1413742060 NANA NANA NAM 0.00 0.00K 180740.745V0 NAN 191014
1413742057 443115 1413742061 NANA NANA NAM 0.00 0.00K 180741.745V0 NAN 191014
1413742058 444119 1413742062 NANA NANA NAM 0.00 0.00K 180742.745V0 NAN 191014
1413742059 445123 1413742063 NANA NANA NAM 0.00 0.00K 180743.745V0 NAN 191014
1413742060 446124 1413742064 NANA NANA NAM 0.00 0.00K 180744.745V0 NAN 191014
1413742061 447128 1413742065 NANA NANA NAM 0.00 0.00K 180745.745V0 NAN 191014
1413742062 448133 1413742066 NANA NANA NAM 0.00 0.00K 180746.745V0 NAN 191014
1413742063 449135 1413742067 NANA NANA NAM 0.00 0.00K 180747.745V0 NAN 191014
1413742064 450137 1413742068 NANA NANA NAM 0.00 0.00K 180748.745V0 NAN 191014
1413742065 451140 1413742069 NANA NANA NAM 0.00 0.00K 180749.745V0 NAN 191014
1413742066 452144 1413742070 NANA NANA NAM 0.00 0.00K 180750.745V0 NAN 191014
1413742067 453147 1413742071 NANA NANA NAM 0.00 0.00K 180751.745V0 NAN 191014
1413742068 454148 1413742072 NANA NANA NAM 0.00 0.00K 180752.745V0 NAN 191014
1413742069 455149 1413742073 NANA NANA NAM 0.00 0.00K 180753.745V0 NAN 191014
1413742070 456150 1413742074 NANA NANA NAM 0.00 0.00K 180754.745V0 NAN 191014
1413742071 457154 1413742075 NANA NANA NAM 0.00 0.00K 180755.745V0 NAN 191014
1413742072 458156 1413742076 NANA NANA NAM 0.00 0.00K 180756.745V0 NAN 191014
1413742073 459157 1413742077 NANA NANA NAM 0.00 0.00K 180757.745V0 NAN 191014
1413742074 460164 1413742077 NANA NANA NAM 0.00 0.00K 180757.745V0 NAN 191014
1413742075 461167 1413742079 NANA NANA NAM 0.00 0.00K 180759.745V0 NAN 191014
1413742076 462169 1413742079 NANA NANA NAM 0.00 0.00K 180759.745V0 NAN 191014
1413742077 463175 1413742080 NANA NANA NAM 0.00 0.00K 180800.745V0 NAN 191014
1413742078 464178 1413742081 NANA NANA NAM 0.00 0.00K 180801.745V0 NAN 191014
1413742079 465179 1413742082 NANA NANA NAM 0.00 0.00K 180802.745V0 NAN 191014
1413742080 466182 1413742083 NANA NANA NAM 0.00 0.00K 180803.745V0 NAN 191014
1413742081 467185 1413742084 NANA NANA NAM 0.00 0.00K 180804.745V0 NAN 191014
1413742082 468190 1413742085 NANA NANA NAM 0.00 0.00K 180805.745V0 NAN 191014
1413742083 469195 1413742086 NANA NANA NAM 0.00 0.00K 180806.745V0 NAN 191014
1413742084 470200 1413742087 NANA NANA NAM 0.00 0.00K 180807.745V0 NAN 191014
1413742085 471204 1413742088 NANA NANA NAM 0.00 0.00K 180808.745V0 NAN 191014
1413742086 472206 1413742089 NANA NANA NAM 0.00 0.00K 180809.745V0 NAN 191014
1413742087 473209 1413742090 NANA NANA NAM 0.00 0.00K 180810.745V0 NAN 191014
1413742088 474213 1413742091 NANA NANA NAM 0.00 0.00K 180811.745V0 NAN 191014
1413742089 475217 1413742092 NANA NANA NAM 0.00 0.00K 180812.745V0 NAN 191014
1413742090 476222 1413742093 NANA NANA NAM 0.00 0.00K 180813.745V0 NAN 191014
1413742091 477224 1413742095 NANA NANA NAM 0.00 0.00K 180815.745V0 NAN 191014
1413742092 478228 1413742096 NANA NANA NAM 0.00 0.00K 180816.745V0 NAN 191014
1413742093 479229 1413742097 NANA NANA NAM 0.00 0.00K 180817.745V0 NAN 191014
1413742094 480230 1413742098 NANA NANA NAM 0.00 0.00K 180818.745V0 NAN 191014
1413742095 481232 1413742099 NANA NANA NAM 0.00 0.00K 180819.745V0 NAN 191014
1413742096 482233 1413742100 NANA NANA NAM 0.00 0.00K 180820.745V0 NAN 191014
1413742097 483238 1413742101 NANA NANA NAM 0.00 0.00K 180821.745V0 NAN 191014
1413742098 484241 1413742102 NANA NANA NAM 0.00 0.00K 180822.745V0 NAN 191014
1413742099 485245 1413742103 NANA NANA NAM 0.00 0.00K 180823.745V0 NAN 191014
1413742100 486249 1413742104 NANA NANA NAM 0.00 0.00K 180824.745V0 NAN 191014
1413742101 487252 1413742105 NANA NANA NAM 0.00 0.00K 180825.745V0 NAN 191014
1413742102 488265 1413742106 NANA NANA NAM 0.00 0.00K 180826.745V0 NAN 191014
1413742103 489267 1413742107 NANA NANA NAM 0.00 0.00K 180827.745V0 NAN 191014
1413742104 490272 1413742108 NANA NANA NAM 0.00 0.00K 180828.745V0 NAN 191014
1413742105 491275 1413742109 NANA NANA NAM 0.00 0.00K 180829.745V0 NAN 191014
1413742106 492280 1413742110 NANA NANA NAM 0.00 0.00K 180830.745V0 NAN 191014
1413742107 493286 1413742111 NANA NANA NAM 0.00 0.00K 180831.745V0 NAN 191014
1413742108 494290 1413742112 NANA NANA NAM 0.00 0.00K 180832.745V0 NAN 191014
1413742109 495292 1413742113 NANA NANA NAM 0.00 0.00K 180833.745V0 NAN 191014
1413742110 496298 1413742114 NANA NANA NAM 0.00 0.00K 180834.745V0 NAN 191014
1413742111 497302 1413742115 NANA NANA NAM 0.00 0.00K 180835.745V0 NAN 191014
1413742112 498303 1413742116 NANA NANA NAM 0.00 0.00K 180836.745V0 NAN 191014
1413742113 499307 1413742117 NANA NANA NAM 0.00 0.00K 180837.745V0 NAN 191014
1413742114 500309 1413742118 NANA NANA NAM 0.00 0.00K 180838.745V0 NAN 191014
1413742115 501314 1413742119 NANA NANA NAM 0.00 0.00K 180839.745V0 NAN 191014
1413742116 502316 1413742120 NANA NANA NAM 0.00 0.00K 180840.745V0 NAN 191014
1413742117 503317 1413742120 NANA NANA NAM 0.00 0.00K 180840.745V0 NAN 191014
1413742118 504319 1413742122 NANA NANA NAM 0.00 0.00K 180842.745V0 NAN 191014
1413742119 505321 1413742122 NANA NANA NAM 0.00 0.00K 180842.745V0 NAN 191014
1413742120 506322 1413742123 NANA NANA NAM 0.00 0.00K 180843.745V0 NAN 191014
1413742121 507323 1413742124 NANA NANA NAM 0.00 0.00K 180844.745V0 NAN 191014
1413742122 508328 1413742125 NANA NANA NAM 0.00 0.00K 180845.745V0 NAN 191014
1413742123 509331 1413742126 NANA NANA NAM 0.00 0.00K 180846.745V0 NAN 191014
1413742124 510336 1413742127 NANA NANA NAM 0.00 0.00K 180847.745V0 NAN 191014
1413742125 511344 1413742128 NANA NANA NAM 0.00 0.00K 180848.745V0 NAN 191014
1413742126 512347 1413742129 NANA NANA NAM 0.00 0.00K 180849.745V0 NAN 191014
1413742127 513352 1413742131 NANA NANA NAM 0.00 0.00K 180851.745V0 NAN 191014
1413742128 514355 1413742132 NANA NANA NAM 0.00 0.00K 180852.745V0 NAN 191014
1413742129 515362 1413742133 NANA NANA NAM 0.00 0.00K 180853.745V0 NAN 191014
1413742130 516367 1413742134 NANA NANA NAM 0.00 0.00K 180854.745V0 NAN 191014
1413742131 517373 1413742135 NANA NANA NAM 0.00 0.00K 180855.745V0 NAN 191014
1413742132 518377 1413742136 NANA NANA NAM 0.00 0.00K 180856.745V0 NAN 191014
1413742133 519383 1413742137 NANA NANA NAM 0.00 0.00K 180857.745V0 NAN 191014
1413742134 520388 1413742138 NANA NANA NAM 0.00 0.00K 180858.745V0 NAN 191014
1413742135 521391 1413742139 NANA NANA NAM 0.00 0.00K 180859.745V0 NAN 191014
1413742136 522394 1413742140 NANA NANA NAM 0.00 0.00K 180900.745V0 NAN 191014
1413742137 523397 1413742141 NANA NANA NAM 0.00 0.00K 180901.745V0 NAN 191014
1413742138 524399 1413742142 NANA NANA NAM 0.00 0.00K 180902.745V0 NAN 191014
1413742139 525405 1413742143 NANA NANA NAM 0.00 0.00K 180903.745V0 NAN 191014
1413742140 526408 1413742144 NANA NANA NAM 0.00 0.00K 180904.745V0 NAN 191014
1413742141 527411 1413742145 NANA NANA NAM 0.00 0.00K 180905.745V0 NAN 191014
1413742142 528417 1413742146 NANA NANA NAM 0.00 0.00K 180906.745V0 NAN 191014
1413742143 529422 1413742147 NANA NANA NAM 0.00 0.00K 180907.745V0 NAN 191014
1413742144 530423 1413742148 NANA NANA NAM 0.00 0.00K 180908.745V0 NAN 191014
1413742145 531424 1413742149 NANA NANA NAM 0.00 0.00K 180909.745V0 NAN 191014
1413742146 532428 1413742150 NANA NANA NAM 0.00 0.00K 180910.745V0 NAN 191014
1413742147 533432 1413742151 NANA NANA NAM 0.00 0.00K 180911.745V0 NAN 191014
1413742148 534435 1413742152 NANA NANA NAM 0.00 0.00K 180912.745V0 NAN 191014
1413742149 535439 1413742153 NANA NANA NAM 0.00 0.00K 180913.745V0 NAN 191014
1413742150 536440 1413742154 NANA NANA NAM 0.00 0.00K 180914.745V0 NAN 191014
1413742151 537441 1413742155 NANA NANA NAM 0.00 0.00K 180915.745V0 NAN 191014
1413742152 538446 1413742156 NANA NANA NAM 0.00 0.00K 180916.745V0 NAN 191014
1413742153 539447 1413742157 NANA NANA NAM 0.00 0.00K 180917.745V0 NAN 191014
1413742154 540450 1413742158 NANA NANA NAM 0.00 0.00K 180918.745V0 NAN 191014
1413742155 541455 1413742159 NANA NANA NAM 0.00 0.00K 180919.745V0 NAN 191014
1413742156 542459 1413742160 NANA NANA NAM 0.00 0.00K 180920.745V0 NAN 191014
1413742157 543464 1413742161 NANA NANA NAM 0.00 0.00K 180921.745V0 NAN 191014
1413742158 544467 1413742162 NANA NANA NAM 0.00 0.00K 180922.745V0 NAN 191014
1413742159 545469 1413742163 NANA NANA NAM 0.00 0.00K 180923.745V0 NAN 191014
1413742160 546471 1413742164 NANA NANA NAM 0.00 0.00K 180924.745V0 NAN 191014
1413742161 547472 1413742164 NANA NANA NAM 0.00 0.00K 180924.745V0 NAN 191014
1413742162 548475 1413742165 NANA NANA NAM 0.00 0.00K 180925.745V0 NAN 191014
1413742163 549477 1413742166 NANA NANA NAM 0.00 0.00K 180926.745V0 NAN 191014
1413742164 550481 1413742168 NANA NANA NAM 0.00 0.00K 180928.745V0 NAN 191014
1413742165 551486 1413742169 NANA NANA NAM 0.00 0.00K 180929.745V0 NAN 191014
1413742166 552489 1413742170 NANA NANA NAM 0.00 0.00K 180930.745V0 NAN 191014
1413742167 553490 1413742171 NANA NANA NAM 0.00 0.00K 180931.745V0 NAN 191014
1413742168 554494 1413742172 NANA NANA NAM 0.00 0.00K 180932.745V0 NAN 191014
1413742169 555497 1413742173 NANA NANA NAM 0.00 0.00K 180933.745V0 NAN 191014
1413742170 556498 1413742174 NANA NANA NAM 0.00 0.00K 180934.745V0 NAN 191014
1413742171 557499 1413742175 NANA NANA NAM 0.00 0.00K 180935.745V0 NAN 191014
1413742172 558504 1413742176 NANA NANA NAM 0.00 0.00K 180936.745V0 NAN 191014
1413742173 559507 1413742177 NANA NANA NAM 0.00 0.00K 180937.745V0 NAN 191014
1413742174 560511 1413742178 NANA NANA NAM 0.00 0.00K 180938.745V0 NAN 191014
1413742175 561516 1413742179 NANA NANA NAM 0.00 0.00K 180939.745V0 NAN 191014
1413742176 562519 1413742180 NANA NANA NAM 0.00 0.00K 180940.745V0 NAN 191014
1413742177 563522 1413742181 NANA NANA NAM 0.00 0.00K 180941.745V0 NAN 191014
1413742178 564527 1413742182 NANA NANA NAM 0.00 0.00K 180942.745V0 NAN 191014
1413742179 565532 1413742183 NANA NANA NAM 0.00 0.00K 180943.745V0 NAN 191014
1413742180 566534 1413742184 NANA NANA NAM 0.00 0.00K 180944.745V0 NAN 191014
1413742181 567541 1413742185 NANA NANA NAM 0.00 0.00K 180945.745V0 NAN 191014
1413742182 568542 1413742186 NANA NANA NAM 0.00 0.00K 180946.745V0 NAN 191014
1413742183 569546 1413742187 NANA NANA NAM 0.00 0.00K 180947.745V0 NAN 191014
1413742184 570550 1413742188 NANA NANA NAM 0.00 0.00K 180948.745V0 NAN 191014
1413742185 571553 1413742189 NANA NANA NAM 0.00 0.00K 180949.745V0 NAN 191014
1413742186 572556 1413742190 NANA NANA NAM 0.00 0.00K 180950.745V0 NAN 191014
1413742187 573557 1413742191 NANA NANA NAM 0.00 0.00K 180951.745V0 NAN 191014
1413742188 574559 1413742192 NANA NANA NAM 0.00 0.00K 180952.745V0 NAN 191014
1413742189 575561 1413742193 NANA NANA NAM 0.00 0.00K 180953.745V0 NAN 191014
1413742190 576562 1413742194 NANA NANA NAM 0.00 0.00K 180954.745V0 NAN 191014
1413742191 577563 1413742195 NANA NANA NAM 0.00 0.00K 180955.745V0 NAN 191014
1413742192 578568 1413742196 NANA NANA NAM 0.00 0.00K 180956.745V0 NAN 191014
1413742193 579573 1413742197 NANA NANA NAM 0.00 0.00K 180957.745V0 NAN 191014
